,Age (decade),Education Years,Income,Gender,Income Binary
3668,40.0,<6, <=50K, Male,0
7352,10.0,10, <=50K, Male,0
6928,40.0,<6, <=50K, Male,0
23443,30.0,6, <=50K, Female,0
29564,30.0,10, <=50K, Male,0
706,40.0,9, <=50K, Male,0
1882,40.0,9, >50K, Female,1
15322,30.0,12, <=50K, Male,0
6471,30.0,9, <=50K, Male,0
21595,50.0,9, <=50K, Female,0
19187,60.0,>12, >50K, Male,1
32439,20.0,>12, <=50K, Male,0
6648,50.0,>12, >50K, Male,1
7996,40.0,10, <=50K, Male,0
13046,20.0,10, <=50K, Male,0
19706,20.0,9, <=50K, Male,0
15018,50.0,>12, >50K, Male,1
19988,30.0,>12, >50K, Male,1
21833,40.0,9, >50K, Male,1
9615,50.0,9, <=50K, Male,0
1716,30.0,>12, <=50K, Female,0
18762,30.0,9, <=50K, Male,0
2362,20.0,10, >50K, Male,0
9585,10.0,6, <=50K, Female,0
22760,30.0,10, <=50K, Male,0
2175,20.0,>12, >50K, Female,1
16079,50.0,>12, >50K, Male,1
15159,50.0,9, <=50K, Male,0
11450,40.0,>12, >50K, Male,1
26952,40.0,<6, <=50K, Male,0
30970,30.0,9, >50K, Male,1
29632,50.0,12, <=50K, Female,0
12315,50.0,>12, <=50K, Male,0
21648,60.0,6, <=50K, Male,0
9570,20.0,>12, <=50K, Female,0
22899,40.0,7, <=50K, Male,0
11107,40.0,>12, >50K, Male,1
19030,20.0,10, <=50K, Male,0
3840,20.0,11, <=50K, Male,0
27899,30.0,9, <=50K, Male,0
12105,30.0,9, <=50K, Female,0
16888,40.0,>12, <=50K, Male,0
25526,50.0,10, >50K, Male,1
12682,10.0,9, <=50K, Female,0
879,10.0,9, <=50K, Female,0
6702,20.0,9, <=50K, Male,0
10361,10.0,10, <=50K, Female,0
8731,20.0,10, <=50K, Female,0
24331,20.0,6, <=50K, Male,0
13829,30.0,9, <=50K, Male,0
28485,30.0,9, <=50K, Male,0
5973,30.0,9, <=50K, Female,0
11966,60.0,6, <=50K, Female,0
17570,40.0,>12, <=50K, Female,1
24164,40.0,>12, >50K, Male,1
1300,20.0,10, <=50K, Male,0
28241,20.0,10, <=50K, Female,0
10040,10.0,9, <=50K, Male,0
21317,40.0,9, <=50K, Female,0
235,50.0,9, <=50K, Male,0
16992,10.0,6, <=50K, Male,0
907,20.0,>12, <=50K, Male,0
31408,20.0,11, <=50K, Female,0
27510,40.0,10, <=50K, Male,0
483,40.0,9, <=50K, Female,0
26383,50.0,9, <=50K, Female,0
16048,50.0,<6, <=50K, Male,0
24315,50.0,>12, >50K, Male,1
25554,50.0,>12, >50K, Male,1
1897,20.0,7, <=50K, Male,0
31294,30.0,9, <=50K, Female,0
14596,40.0,10, >50K, Male,1
26716,40.0,>12, >50K, Male,1
26794,50.0,10, >50K, Female,1
1778,10.0,7, <=50K, Male,0
6011,30.0,10, >50K, Male,1
20449,30.0,9, <=50K, Female,0
6400,20.0,>12, <=50K, Male,0
10537,20.0,10, <=50K, Male,0
29716,40.0,10, <=50K, Male,0
2588,30.0,10, >50K, Male,1
6227,50.0,>12, >50K, Male,1
31683,10.0,7, <=50K, Female,0
9995,30.0,10, >50K, Male,1
14663,30.0,10, <=50K, Male,0
24959,40.0,9, >50K, Female,1
30260,30.0,>12, <=50K, Male,0
29218,20.0,9, <=50K, Male,0
11257,30.0,>12, <=50K, Male,0
22595,50.0,12, <=50K, Male,0
17726,20.0,9, <=50K, Male,0
7692,20.0,>12, <=50K, Female,1
11533,20.0,11, <=50K, Male,0
18300,40.0,>12, >50K, Male,1
13707,50.0,12, <=50K, Male,0
27957,20.0,9, <=50K, Female,0
9209,20.0,9, <=50K, Female,0
2625,40.0,6, <=50K, Male,0
11394,40.0,9, >50K, Male,1
11883,40.0,<6, <=50K, Male,0
1590,60.0,10, <=50K, Male,0
5329,40.0,>12, >50K, Male,1
19079,20.0,10, <=50K, Male,0
24065,30.0,>12, >50K, Male,1
14905,50.0,7, <=50K, Female,0
189,50.0,>12, >50K, Male,1
185,30.0,9, <=50K, Male,0
19782,40.0,10, <=50K, Female,0
7915,30.0,<6, <=50K, Male,0
27049,30.0,>12, >50K, Male,1
12047,30.0,6, <=50K, Female,0
22375,40.0,10, >50K, Male,1
8255,30.0,>12, >50K, Male,1
10117,20.0,7, <=50K, Female,0
12137,60.0,9, <=50K, Female,1
1794,30.0,10, <=50K, Male,0
21381,20.0,10, <=50K, Male,0
14243,40.0,9, <=50K, Male,0
25702,50.0,9, <=50K, Female,0
512,30.0,11, <=50K, Male,0
10006,20.0,9, <=50K, Male,0
14164,20.0,10, <=50K, Female,0
251,40.0,>12, <=50K, Female,0
18470,10.0,6, <=50K, Female,0
21602,40.0,>12, >50K, Male,1
22437,20.0,9, <=50K, Female,0
14695,50.0,10, >50K, Male,1
17971,30.0,9, <=50K, Male,0
26821,20.0,9, <=50K, Male,0
19931,30.0,11, >50K, Male,1
22127,40.0,9, <=50K, Male,0
20957,20.0,9, <=50K, Female,0
29645,20.0,7, <=50K, Female,0
2448,20.0,9, <=50K, Female,0
6577,40.0,9, <=50K, Male,0
17613,50.0,9, <=50K, Male,0
32060,50.0,9, <=50K, Male,0
16787,10.0,7, <=50K, Male,0
13719,20.0,10, <=50K, Female,0
27080,20.0,9, <=50K, Female,0
20888,30.0,>12, >50K, Male,0
31343,20.0,9, <=50K, Male,0
7880,50.0,9, <=50K, Male,0
24125,50.0,>12, >50K, Male,1
5310,40.0,10, <=50K, Female,0
28923,20.0,>12, <=50K, Female,0
21964,30.0,>12, <=50K, Male,0
30198,20.0,12, <=50K, Female,0
8910,30.0,>12, >50K, Male,1
24657,20.0,7, <=50K, Male,0
5798,40.0,11, >50K, Male,1
607,20.0,9, <=50K, Male,0
3814,20.0,>12, <=50K, Female,1
12616,40.0,<6, <=50K, Male,0
8770,20.0,>12, <=50K, Female,1
25613,40.0,10, >50K, Male,1
2230,50.0,>12, >50K, Male,1
7797,40.0,>12, <=50K, Male,0
26768,30.0,9, <=50K, Female,0
23087,50.0,>12, >50K, Female,1
28092,10.0,6, <=50K, Female,0
20453,30.0,10, <=50K, Female,0
15994,50.0,>12, <=50K, Male,0
22137,20.0,11, >50K, Male,1
4948,60.0,10, <=50K, Female,0
30695,40.0,9, >50K, Male,1
23507,10.0,9, <=50K, Female,0
20609,30.0,12, >50K, Male,1
22647,30.0,>12, <=50K, Male,0
14470,30.0,10, >50K, Male,1
13722,40.0,>12, >50K, Male,1
14064,60.0,9, <=50K, Male,0
4061,20.0,7, <=50K, Male,0
11528,10.0,9, <=50K, Female,0
27762,20.0,6, <=50K, Male,0
25089,30.0,12, <=50K, Male,0
31337,40.0,9, <=50K, Male,0
8148,20.0,>12, <=50K, Female,0
22293,40.0,>12, >50K, Male,1
17377,50.0,>12, >50K, Female,1
31317,20.0,10, <=50K, Female,0
21687,50.0,10, <=50K, Female,0
11128,40.0,>12, >50K, Male,1
23058,40.0,>12, <=50K, Male,0
21086,40.0,10, >50K, Male,1
5095,20.0,10, <=50K, Female,0
26132,40.0,>12, <=50K, Female,1
25479,50.0,9, <=50K, Female,1
18794,50.0,>12, <=50K, Male,0
24343,50.0,9, <=50K, Male,0
24884,50.0,>12, <=50K, Female,1
32494,>=70,9, <=50K, Male,0
7763,50.0,<6, <=50K, Male,0
18164,30.0,10, <=50K, Female,0
11874,30.0,<6, <=50K, Male,0
23037,20.0,9, <=50K, Male,0
12561,40.0,9, <=50K, Female,1
21156,50.0,10, >50K, Male,1
26467,50.0,10, >50K, Male,0
12384,20.0,>12, <=50K, Female,0
7249,30.0,10, >50K, Male,1
16835,>=70,12, <=50K, Female,1
5153,40.0,9, <=50K, Female,0
15479,50.0,6, <=50K, Female,0
11508,30.0,10, <=50K, Male,0
27145,30.0,10, <=50K, Male,0
21008,20.0,>12, <=50K, Female,0
912,50.0,6, <=50K, Male,0
2600,30.0,>12, <=50K, Male,0
24899,50.0,9, <=50K, Female,0
21146,40.0,9, >50K, Male,1
27574,50.0,<6, <=50K, Male,0
4094,20.0,6, <=50K, Male,0
10389,30.0,>12, >50K, Male,0
8181,30.0,>12, <=50K, Female,1
5922,30.0,9, <=50K, Male,0
16614,40.0,>12, <=50K, Male,0
21205,40.0,>12, >50K, Male,1
23270,20.0,9, <=50K, Male,0
31276,60.0,10, <=50K, Male,0
10057,40.0,10, <=50K, Male,0
19792,50.0,>12, <=50K, Male,0
22587,50.0,9, <=50K, Male,0
7926,10.0,10, <=50K, Female,0
7149,20.0,11, <=50K, Male,0
5289,30.0,6, <=50K, Male,0
8772,30.0,9, <=50K, Female,0
13573,30.0,9, <=50K, Male,0
23198,40.0,10, <=50K, Female,0
21046,20.0,>12, <=50K, Female,0
9288,30.0,9, <=50K, Male,0
29146,10.0,7, <=50K, Female,0
3321,30.0,12, >50K, Male,1
29388,30.0,9, <=50K, Male,0
5052,30.0,9, <=50K, Female,0
5423,30.0,11, <=50K, Female,0
18565,40.0,9, <=50K, Male,0
30289,20.0,>12, <=50K, Female,0
31813,40.0,>12, <=50K, Male,0
10055,30.0,>12, <=50K, Male,0
7812,60.0,10, <=50K, Female,0
27719,10.0,7, <=50K, Male,0
21292,60.0,>12, <=50K, Male,0
31856,20.0,>12, <=50K, Female,0
28808,10.0,10, <=50K, Male,0
17548,60.0,12, >50K, Male,1
10809,20.0,<6, <=50K, Male,0
19603,40.0,9, <=50K, Male,0
4018,>=70,>12, >50K, Male,1
9504,20.0,6, <=50K, Female,0
17705,30.0,11, <=50K, Female,1
26450,30.0,10, <=50K, Female,0
1066,30.0,>12, >50K, Male,1
12258,50.0,9, >50K, Male,0
1959,30.0,10, >50K, Male,1
27193,50.0,<6, <=50K, Male,0
4657,50.0,>12, >50K, Male,1
32141,30.0,10, <=50K, Female,0
20841,50.0,9, <=50K, Male,0
1283,20.0,10, <=50K, Male,0
30143,50.0,>12, >50K, Male,1
24595,20.0,9, <=50K, Male,0
11973,40.0,12, <=50K, Female,1
6535,20.0,12, >50K, Male,1
31915,30.0,9, <=50K, Male,0
13031,30.0,>12, <=50K, Male,0
28976,20.0,10, <=50K, Male,0
3887,30.0,>12, >50K, Female,1
2739,40.0,9, <=50K, Female,0
13464,40.0,10, <=50K, Male,0
21829,20.0,10, <=50K, Male,0
21114,20.0,12, <=50K, Female,0
657,30.0,9, <=50K, Male,0
26695,30.0,9, <=50K, Male,0
26399,30.0,<6, <=50K, Male,0
5381,20.0,>12, <=50K, Female,0
30039,20.0,9, <=50K, Male,0
21239,40.0,9, <=50K, Male,0
9079,30.0,>12, >50K, Male,1
928,20.0,10, <=50K, Female,0
10201,20.0,9, <=50K, Male,0
24743,40.0,10, <=50K, Male,0
25976,60.0,>12, <=50K, Male,0
1910,30.0,8, <=50K, Male,0
11472,30.0,>12, >50K, Male,1
25118,50.0,>12, <=50K, Male,0
25234,20.0,9, <=50K, Male,0
28186,30.0,9, <=50K, Male,0
18492,50.0,10, <=50K, Male,0
27754,40.0,10, <=50K, Male,0
8168,20.0,10, <=50K, Female,0
16382,10.0,9, <=50K, Male,0
8316,60.0,9, <=50K, Male,0
26506,>=70,<6, <=50K, Male,0
9594,40.0,10, <=50K, Male,0
2592,>=70,9, <=50K, Male,0
1065,30.0,10, <=50K, Male,0
25592,20.0,>12, <=50K, Male,0
17454,50.0,10, >50K, Female,1
21670,30.0,9, <=50K, Female,1
28998,10.0,9, <=50K, Male,0
22615,20.0,>12, <=50K, Female,0
25964,40.0,11, <=50K, Female,0
2234,30.0,<6, <=50K, Male,0
3272,30.0,6, <=50K, Male,0
26482,50.0,9, <=50K, Female,0
26616,40.0,9, <=50K, Male,0
14842,50.0,>12, <=50K, Male,0
25608,30.0,>12, <=50K, Female,0
19736,30.0,9, <=50K, Female,0
31767,10.0,10, <=50K, Male,0
19677,20.0,>12, <=50K, Male,0
25688,50.0,9, <=50K, Male,0
24420,40.0,7, <=50K, Male,0
30958,10.0,7, <=50K, Female,0
7136,20.0,12, <=50K, Male,0
3883,60.0,6, <=50K, Male,0
19511,30.0,7, <=50K, Male,0
20516,60.0,10, <=50K, Female,1
2357,30.0,10, >50K, Male,0
24093,30.0,>12, <=50K, Male,0
26609,10.0,9, <=50K, Female,0
19539,20.0,9, <=50K, Female,0
16075,40.0,>12, <=50K, Male,0
10473,30.0,9, <=50K, Male,0
16142,50.0,<6, <=50K, Male,0
12674,50.0,12, <=50K, Female,0
5665,>=70,<6, <=50K, Male,0
26440,30.0,>12, >50K, Male,1
21586,20.0,9, <=50K, Male,0
21438,30.0,9, <=50K, Female,0
17562,40.0,>12, <=50K, Female,0
9461,20.0,10, <=50K, Male,0
28703,10.0,9, >50K, Male,0
8027,40.0,>12, <=50K, Female,0
29970,20.0,10, <=50K, Female,0
15114,20.0,9, <=50K, Male,0
16296,10.0,9, <=50K, Male,0
2019,20.0,8, <=50K, Male,0
3432,30.0,9, <=50K, Male,0
12801,20.0,>12, <=50K, Female,0
18148,30.0,12, <=50K, Male,0
9988,40.0,>12, <=50K, Male,0
4055,50.0,>12, >50K, Male,1
15131,50.0,>12, <=50K, Male,0
19628,30.0,10, <=50K, Female,0
21013,30.0,>12, >50K, Male,1
17579,30.0,9, <=50K, Male,0
18895,30.0,10, >50K, Female,1
20044,60.0,9, <=50K, Male,0
2386,30.0,>12, >50K, Male,1
5895,20.0,>12, <=50K, Female,0
9033,40.0,10, >50K, Male,1
2079,40.0,10, <=50K, Male,0
14786,30.0,<6, <=50K, Male,0
8417,30.0,9, <=50K, Female,0
4567,30.0,>12, <=50K, Male,0
11810,30.0,9, <=50K, Male,0
28512,20.0,>12, <=50K, Female,0
6820,10.0,7, <=50K, Male,0
18978,40.0,>12, <=50K, Female,0
29182,40.0,10, >50K, Male,1
20935,20.0,12, <=50K, Female,0
21227,50.0,9, <=50K, Female,0
15607,20.0,9, <=50K, Female,0
23485,30.0,9, <=50K, Male,0
20891,60.0,10, <=50K, Female,0
17898,50.0,10, <=50K, Female,0
14260,20.0,12, <=50K, Female,0
13886,50.0,9, <=50K, Male,0
12490,20.0,10, <=50K, Male,0
3230,40.0,>12, >50K, Female,1
10807,50.0,10, <=50K, Female,0
25022,40.0,>12, >50K, Male,1
24968,50.0,10, >50K, Male,1
21558,10.0,10, <=50K, Female,0
6315,50.0,9, <=50K, Female,0
12380,10.0,10, <=50K, Female,0
3744,20.0,9, <=50K, Male,0
20148,40.0,>12, <=50K, Male,0
19232,30.0,10, <=50K, Female,0
6563,40.0,9, >50K, Male,1
4098,10.0,7, <=50K, Male,0
23794,20.0,11, <=50K, Female,0
7934,40.0,10, <=50K, Male,0
9553,30.0,9, <=50K, Male,0
6667,30.0,>12, <=50K, Female,1
20605,30.0,<6, <=50K, Male,0
17681,20.0,10, <=50K, Male,0
2928,20.0,>12, <=50K, Female,0
16021,20.0,9, <=50K, Female,0
19203,30.0,9, <=50K, Male,0
25436,50.0,>12, >50K, Male,1
10424,50.0,10, >50K, Male,1
11350,40.0,>12, <=50K, Male,0
23778,60.0,<6, <=50K, Male,0
20369,40.0,>12, <=50K, Male,0
3162,40.0,9, <=50K, Male,0
13775,30.0,10, <=50K, Male,0
15188,30.0,>12, >50K, Male,1
28822,30.0,10, <=50K, Male,0
9034,20.0,9, <=50K, Female,0
4127,30.0,>12, >50K, Male,1
9572,20.0,8, <=50K, Female,0
27202,30.0,10, <=50K, Male,0
29740,50.0,10, <=50K, Male,0
27721,50.0,>12, <=50K, Female,1
21866,30.0,9, >50K, Male,1
25102,50.0,9, <=50K, Male,0
25198,20.0,>12, <=50K, Female,0
20060,10.0,>12, <=50K, Female,1
20280,30.0,9, <=50K, Female,0
10319,40.0,9, >50K, Female,1
3778,60.0,10, <=50K, Male,0
28947,30.0,12, <=50K, Male,0
31495,40.0,>12, <=50K, Male,0
23707,30.0,10, <=50K, Male,0
18780,20.0,>12, <=50K, Female,0
24489,50.0,9, <=50K, Male,0
25313,40.0,>12, >50K, Male,1
13942,40.0,10, <=50K, Male,0
19790,50.0,>12, <=50K, Male,0
2633,50.0,>12, >50K, Male,0
22301,40.0,11, >50K, Male,1
31665,40.0,9, <=50K, Male,0
27961,40.0,10, <=50K, Male,0
5448,30.0,9, <=50K, Male,0
21522,30.0,8, <=50K, Female,0
8869,20.0,10, >50K, Male,0
6375,50.0,9, <=50K, Male,0
31465,40.0,10, <=50K, Female,0
21229,30.0,9, <=50K, Female,0
5110,20.0,10, <=50K, Male,0
7606,40.0,>12, <=50K, Female,0
10522,50.0,>12, <=50K, Male,0
8440,20.0,9, <=50K, Male,0
4446,50.0,9, <=50K, Female,1
12740,20.0,10, <=50K, Female,0
12907,10.0,7, <=50K, Female,1
21629,20.0,11, <=50K, Female,1
2892,50.0,>12, <=50K, Male,0
16094,30.0,>12, >50K, Male,1
25887,30.0,9, <=50K, Female,0
22794,10.0,10, <=50K, Female,0
11018,40.0,12, <=50K, Male,0
22573,40.0,11, >50K, Male,1
22337,20.0,>12, >50K, Male,1
30929,20.0,11, <=50K, Female,0
23254,20.0,9, <=50K, Male,0
29531,40.0,12, <=50K, Female,1
4789,40.0,9, <=50K, Male,0
4176,50.0,9, >50K, Male,1
5152,20.0,10, <=50K, Female,0
28088,40.0,>12, >50K, Male,1
12911,30.0,6, <=50K, Male,0
3381,30.0,>12, >50K, Male,1
2849,20.0,10, <=50K, Female,0
7469,20.0,10, <=50K, Male,0
28280,20.0,8, <=50K, Female,0
9904,>=70,9, <=50K, Male,0
5657,30.0,10, >50K, Male,1
29605,60.0,>12, <=50K, Male,0
18334,40.0,11, <=50K, Male,0
3727,30.0,11, >50K, Female,1
13875,40.0,9, <=50K, Female,0
13229,50.0,>12, >50K, Female,1
29557,30.0,6, <=50K, Male,0
11020,40.0,10, <=50K, Male,0
17654,50.0,>12, >50K, Male,1
26759,30.0,9, <=50K, Male,0
21482,30.0,>12, >50K, Male,1
4680,30.0,>12, >50K, Male,1
31911,30.0,10, >50K, Male,1
5008,40.0,>12, <=50K, Male,0
31143,20.0,9, <=50K, Male,0
19727,30.0,>12, >50K, Male,1
5911,20.0,10, <=50K, Male,0
22383,10.0,9, <=50K, Male,0
998,40.0,10, <=50K, Male,0
12195,20.0,>12, <=50K, Male,0
8142,30.0,>12, <=50K, Female,1
3768,20.0,>12, <=50K, Male,0
26832,50.0,10, >50K, Female,1
23705,30.0,11, <=50K, Male,0
12167,20.0,9, <=50K, Female,0
10628,40.0,9, <=50K, Male,0
19039,40.0,>12, <=50K, Male,0
21547,40.0,11, <=50K, Male,0
2522,40.0,11, <=50K, Male,0
6156,20.0,10, <=50K, Male,0
14970,30.0,9, <=50K, Female,0
17931,40.0,10, <=50K, Male,0
25334,10.0,6, <=50K, Male,0
24401,60.0,>12, >50K, Male,1
2254,60.0,9, >50K, Male,1
21022,20.0,>12, <=50K, Male,0
30991,30.0,<6, <=50K, Male,0
24965,30.0,12, <=50K, Male,0
3832,20.0,7, <=50K, Male,0
1582,20.0,>12, <=50K, Male,0
2523,50.0,11, <=50K, Female,0
27027,20.0,10, <=50K, Male,0
7948,30.0,9, <=50K, Female,1
6442,50.0,10, >50K, Female,1
20871,60.0,<6, <=50K, Female,0
27897,30.0,9, >50K, Female,1
24113,30.0,9, >50K, Male,1
17575,50.0,7, <=50K, Male,0
22119,20.0,10, <=50K, Female,0
15773,60.0,9, <=50K, Female,0
20265,20.0,6, <=50K, Female,0
16555,40.0,<6, <=50K, Male,0
12523,30.0,9, <=50K, Male,0
1730,20.0,>12, <=50K, Male,0
28409,20.0,9, <=50K, Female,0
10697,10.0,10, <=50K, Male,0
2331,30.0,11, <=50K, Male,0
1390,20.0,>12, <=50K, Female,0
21203,50.0,>12, >50K, Male,1
32096,20.0,12, <=50K, Male,0
14206,40.0,>12, <=50K, Male,0
26081,50.0,6, <=50K, Female,0
10875,20.0,>12, <=50K, Female,0
1840,20.0,10, <=50K, Male,0
1023,30.0,10, <=50K, Male,0
6757,40.0,>12, <=50K, Female,1
18914,50.0,11, >50K, Male,1
11819,40.0,<6, <=50K, Female,0
25541,10.0,6, <=50K, Female,0
14851,10.0,6, <=50K, Female,0
15574,>=70,<6, <=50K, Male,0
18279,>=70,9, <=50K, Female,1
15350,10.0,6, <=50K, Female,0
19052,30.0,9, <=50K, Male,0
17773,50.0,9, <=50K, Female,1
19220,50.0,9, <=50K, Male,0
16227,50.0,9, >50K, Male,1
30609,40.0,>12, >50K, Male,1
7774,20.0,9, <=50K, Female,0
109,40.0,9, <=50K, Male,0
16402,20.0,9, <=50K, Male,0
2123,20.0,>12, <=50K, Male,0
22797,20.0,10, <=50K, Female,0
22013,60.0,>12, <=50K, Male,0
12423,30.0,9, <=50K, Female,0
31396,20.0,10, <=50K, Male,0
13261,20.0,9, <=50K, Male,0
4298,20.0,9, <=50K, Female,0
14902,30.0,12, <=50K, Female,0
15319,20.0,10, <=50K, Male,0
10826,30.0,9, <=50K, Male,0
29882,30.0,9, <=50K, Male,0
4821,40.0,>12, <=50K, Female,0
27881,40.0,10, <=50K, Male,0
11689,20.0,9, <=50K, Male,0
20168,60.0,>12, <=50K, Male,0
17890,30.0,9, <=50K, Male,0
15214,20.0,9, <=50K, Female,0
4686,50.0,>12, <=50K, Male,0
29207,20.0,>12, <=50K, Male,0
7436,20.0,10, <=50K, Female,0
12060,30.0,9, >50K, Male,1
171,20.0,9, <=50K, Male,0
6428,10.0,9, <=50K, Male,0
29959,40.0,10, <=50K, Male,0
6035,>=70,>12, >50K, Male,0
4201,30.0,11, <=50K, Male,0
30706,20.0,10, <=50K, Female,0
1928,20.0,9, <=50K, Male,0
7227,50.0,9, <=50K, Female,0
22133,50.0,10, <=50K, Female,0
17399,20.0,7, <=50K, Male,0
22973,20.0,8, <=50K, Male,0
30004,10.0,10, <=50K, Male,0
15976,40.0,9, <=50K, Male,0
5821,50.0,>12, >50K, Male,1
29004,40.0,>12, >50K, Male,1
24476,30.0,>12, >50K, Male,0
16211,20.0,>12, <=50K, Male,0
26840,40.0,>12, >50K, Male,1
9194,30.0,>12, >50K, Male,1
4993,20.0,10, <=50K, Male,0
17715,30.0,9, >50K, Male,1
18050,30.0,9, >50K, Female,1
147,30.0,9, <=50K, Female,0
19171,20.0,>12, <=50K, Male,0
1695,50.0,9, >50K, Male,1
25632,40.0,>12, >50K, Male,1
30670,40.0,<6, <=50K, Female,0
31986,40.0,11, >50K, Male,1
31162,50.0,>12, >50K, Male,1
31401,20.0,>12, >50K, Female,1
1850,20.0,9, <=50K, Male,0
16063,60.0,9, <=50K, Male,0
26568,20.0,10, <=50K, Female,0
1876,40.0,10, >50K, Male,1
8269,60.0,>12, <=50K, Female,0
19271,30.0,9, <=50K, Male,0
30352,60.0,12, >50K, Male,1
5756,50.0,12, >50K, Male,1
1170,50.0,9, <=50K, Female,0
31036,20.0,10, <=50K, Female,0
32053,30.0,9, <=50K, Male,0
15178,20.0,9, <=50K, Male,0
32232,30.0,10, <=50K, Male,0
3953,40.0,10, <=50K, Male,0
14897,40.0,10, >50K, Male,1
24270,60.0,>12, >50K, Male,1
10077,50.0,<6, <=50K, Male,0
24739,10.0,8, <=50K, Male,0
2660,40.0,9, >50K, Male,1
24839,40.0,>12, >50K, Male,1
99,30.0,9, <=50K, Male,0
4541,30.0,9, <=50K, Female,0
18278,50.0,10, <=50K, Male,0
6932,30.0,10, <=50K, Female,0
4385,60.0,10, <=50K, Male,0
5388,30.0,>12, >50K, Male,1
31405,30.0,>12, >50K, Male,1
24279,50.0,>12, >50K, Male,1
32085,40.0,10, <=50K, Male,0
23659,30.0,9, <=50K, Male,0
29704,20.0,10, <=50K, Male,0
26185,30.0,>12, <=50K, Female,0
12859,30.0,9, <=50K, Male,0
15023,40.0,<6, <=50K, Male,0
20792,20.0,10, <=50K, Male,0
865,20.0,10, <=50K, Female,0
26290,10.0,10, <=50K, Male,0
13242,20.0,10, <=50K, Female,0
29842,30.0,<6, <=50K, Female,1
22609,40.0,9, <=50K, Female,0
8597,30.0,12, <=50K, Male,0
29585,40.0,>12, >50K, Male,1
18186,50.0,9, <=50K, Male,0
13736,30.0,9, <=50K, Male,0
12332,40.0,<6, <=50K, Male,0
10365,30.0,>12, >50K, Male,1
24417,20.0,10, <=50K, Female,0
21603,40.0,7, <=50K, Male,0
20258,40.0,10, >50K, Male,1
15141,30.0,>12, >50K, Male,1
26641,50.0,>12, <=50K, Female,1
1597,30.0,>12, <=50K, Female,0
18222,40.0,>12, <=50K, Male,0
29499,30.0,10, <=50K, Female,0
8679,20.0,>12, <=50K, Male,0
3690,20.0,9, <=50K, Male,0
17674,30.0,9, <=50K, Male,0
431,10.0,7, <=50K, Male,0
9521,30.0,9, >50K, Female,1
29091,20.0,9, <=50K, Male,0
752,50.0,6, <=50K, Male,0
9155,10.0,9, <=50K, Male,0
26294,20.0,9, <=50K, Male,0
4537,30.0,>12, >50K, Male,1
18308,40.0,9, <=50K, Male,0
8743,30.0,>12, <=50K, Male,0
8798,30.0,10, <=50K, Male,0
12521,30.0,11, <=50K, Male,0
2459,30.0,11, <=50K, Male,0
14066,50.0,9, <=50K, Female,0
16441,20.0,12, <=50K, Male,0
21372,20.0,>12, <=50K, Female,0
17976,20.0,>12, <=50K, Female,0
7459,40.0,9, <=50K, Female,1
13844,20.0,9, <=50K, Male,0
10300,20.0,9, <=50K, Male,0
17885,50.0,9, >50K, Female,1
19400,60.0,10, <=50K, Female,0
20628,20.0,>12, <=50K, Female,0
11349,20.0,10, <=50K, Male,0
3156,30.0,>12, >50K, Male,1
22996,20.0,>12, <=50K, Male,0
3974,40.0,10, <=50K, Female,0
16066,30.0,>12, <=50K, Male,0
11291,20.0,11, <=50K, Female,0
5749,60.0,9, <=50K, Male,0
1358,30.0,9, <=50K, Male,0
8077,40.0,9, <=50K, Male,0
19844,40.0,10, <=50K, Female,0
1514,50.0,>12, >50K, Male,1
13623,>=70,10, <=50K, Male,0
12943,50.0,10, <=50K, Male,0
18262,30.0,>12, >50K, Male,1
14246,40.0,<6, <=50K, Male,0
14537,30.0,10, <=50K, Male,0
6552,30.0,9, <=50K, Male,0
7043,40.0,>12, >50K, Female,1
12913,40.0,>12, <=50K, Female,0
11362,20.0,10, >50K, Male,1
10573,40.0,9, <=50K, Male,0
22056,30.0,9, <=50K, Male,0
18814,40.0,>12, >50K, Male,1
6185,30.0,12, <=50K, Male,0
30364,40.0,10, <=50K, Female,0
26289,30.0,10, >50K, Male,1
22439,30.0,>12, >50K, Male,1
22555,40.0,>12, >50K, Male,1
26889,50.0,9, >50K, Male,1
28630,10.0,10, <=50K, Male,0
14293,50.0,9, <=50K, Female,1
20104,30.0,>12, <=50K, Female,1
13694,60.0,6, <=50K, Female,1
2542,20.0,10, <=50K, Male,0
6759,30.0,10, <=50K, Male,0
14551,20.0,>12, <=50K, Female,0
27084,20.0,9, <=50K, Male,0
2029,30.0,>12, <=50K, Male,0
8004,30.0,7, <=50K, Male,0
27815,40.0,8, <=50K, Male,0
8964,20.0,>12, <=50K, Female,0
10606,50.0,10, <=50K, Male,0
31382,20.0,7, <=50K, Female,1
28932,20.0,10, <=50K, Male,0
9634,50.0,6, <=50K, Female,0
26227,20.0,9, <=50K, Male,0
25088,20.0,>12, >50K, Male,1
11863,20.0,10, <=50K, Female,0
9713,20.0,>12, >50K, Male,1
16881,20.0,10, <=50K, Male,0
14796,40.0,>12, >50K, Male,1
26636,40.0,9, <=50K, Male,0
563,20.0,9, <=50K, Female,0
13968,20.0,7, <=50K, Male,0
3844,30.0,>12, <=50K, Male,0
23637,40.0,>12, <=50K, Female,1
5023,20.0,10, <=50K, Female,1
4301,20.0,9, <=50K, Male,0
16153,30.0,>12, <=50K, Male,0
14103,20.0,10, <=50K, Male,0
13858,30.0,>12, >50K, Male,1
15497,60.0,>12, >50K, Male,1
