,Age (decade),Education Years,Income,Gender,Income Binary
18762,30.0,9, <=50K, Male,0
24291,60.0,9, <=50K, Male,0
24305,30.0,12, <=50K, Male,0
31974,50.0,>12, <=50K, Male,0
5696,30.0,10, >50K, Male,1
18019,10.0,7, <=50K, Male,0
8080,20.0,<6, <=50K, Male,0
3504,30.0,>12, <=50K, Female,0
25350,20.0,>12, <=50K, Male,0
29145,30.0,>12, >50K, Female,1
31857,40.0,9, <=50K, Male,0
28741,30.0,<6, <=50K, Female,0
6009,40.0,9, <=50K, Male,0
26249,60.0,>12, >50K, Male,1
642,20.0,10, <=50K, Male,0
4912,30.0,10, <=50K, Female,0
28600,40.0,9, <=50K, Male,0
21868,30.0,11, >50K, Female,1
7046,40.0,10, <=50K, Male,0
23759,30.0,7, <=50K, Female,1
8623,20.0,>12, <=50K, Female,0
5056,20.0,10, <=50K, Male,0
2441,60.0,<6, <=50K, Male,0
1113,60.0,9, <=50K, Female,0
1496,30.0,7, >50K, Male,1
27414,50.0,9, <=50K, Female,0
2589,40.0,>12, >50K, Male,1
2007,20.0,<6, <=50K, Male,0
20952,20.0,10, <=50K, Female,0
14818,40.0,>12, >50K, Male,1
29093,30.0,10, >50K, Male,1
18463,>=70,>12, >50K, Male,1
4265,30.0,9, >50K, Male,1
14904,20.0,>12, <=50K, Male,0
6744,30.0,9, <=50K, Male,0
10370,30.0,10, <=50K, Male,0
4752,60.0,9, <=50K, Male,0
15406,30.0,9, <=50K, Male,0
18785,30.0,9, <=50K, Male,0
4879,40.0,12, <=50K, Male,0
13024,40.0,7, <=50K, Female,0
6904,30.0,9, >50K, Male,1
10560,20.0,9, <=50K, Male,0
18184,20.0,9, <=50K, Female,0
19608,30.0,>12, <=50K, Male,0
16528,40.0,9, <=50K, Female,1
22078,30.0,9, >50K, Male,1
12628,20.0,9, <=50K, Female,0
5897,10.0,10, <=50K, Male,0
23594,50.0,9, <=50K, Female,0
14241,40.0,9, <=50K, Male,0
5526,20.0,10, <=50K, Male,0
21427,50.0,9, >50K, Male,1
25282,50.0,<6, <=50K, Male,0
13431,30.0,9, <=50K, Male,0
17534,40.0,9, <=50K, Male,0
29881,60.0,9, <=50K, Male,0
12678,10.0,8, <=50K, Male,0
4584,50.0,10, >50K, Male,1
22157,20.0,12, <=50K, Female,0
18489,60.0,>12, >50K, Male,1
26265,40.0,10, <=50K, Male,0
28333,60.0,9, <=50K, Female,0
9162,30.0,>12, <=50K, Female,1
8627,>=70,9, <=50K, Female,0
3799,20.0,7, <=50K, Male,0
22158,40.0,9, >50K, Male,1
16787,10.0,7, <=50K, Male,0
30922,40.0,10, >50K, Male,1
25642,20.0,10, <=50K, Female,0
9229,30.0,9, <=50K, Male,0
4704,60.0,12, >50K, Female,1
32149,20.0,11, <=50K, Female,0
12891,50.0,8, <=50K, Male,0
970,30.0,9, >50K, Male,1
3529,40.0,9, <=50K, Female,0
17609,>=70,8, >50K, Male,1
5022,50.0,10, <=50K, Male,0
7543,40.0,>12, >50K, Female,1
29475,30.0,9, <=50K, Male,0
18990,60.0,>12, >50K, Male,1
16459,20.0,9, <=50K, Female,0
14924,40.0,10, <=50K, Female,0
29293,40.0,9, <=50K, Male,0
21678,20.0,10, <=50K, Female,0
3623,30.0,<6, <=50K, Male,0
28882,30.0,9, <=50K, Male,0
22671,30.0,>12, >50K, Male,1
16322,40.0,10, <=50K, Female,1
14001,40.0,12, >50K, Male,1
10118,40.0,10, >50K, Male,1
14094,20.0,7, <=50K, Male,0
31784,30.0,>12, <=50K, Male,0
5953,20.0,9, <=50K, Female,0
26646,40.0,10, >50K, Male,1
6880,40.0,12, >50K, Male,1
28039,20.0,12, <=50K, Female,0
3761,50.0,>12, <=50K, Female,0
29687,40.0,11, <=50K, Female,0
24819,20.0,10, <=50K, Female,0
2255,20.0,11, <=50K, Male,0
10895,20.0,>12, <=50K, Female,0
20836,30.0,10, >50K, Male,1
30281,30.0,>12, <=50K, Male,0
26988,30.0,9, >50K, Male,1
23486,30.0,12, <=50K, Male,0
12196,30.0,10, <=50K, Male,0
2626,50.0,9, >50K, Male,1
27347,30.0,>12, >50K, Male,1
13413,20.0,>12, <=50K, Male,0
5388,30.0,>12, >50K, Male,1
6735,40.0,>12, >50K, Male,0
1167,20.0,10, <=50K, Female,0
24274,60.0,9, >50K, Male,1
11830,20.0,>12, <=50K, Male,0
22049,40.0,10, >50K, Male,1
21844,20.0,10, <=50K, Female,0
18102,50.0,10, <=50K, Male,0
20461,>=70,>12, <=50K, Female,1
845,40.0,10, <=50K, Male,0
5739,20.0,<6, <=50K, Male,0
22855,20.0,10, <=50K, Male,0
10886,30.0,12, <=50K, Female,0
12108,30.0,>12, <=50K, Male,0
13154,40.0,9, <=50K, Male,0
32227,20.0,10, <=50K, Female,0
6125,40.0,>12, <=50K, Female,1
18991,30.0,9, <=50K, Female,0
15164,30.0,9, <=50K, Male,0
29544,30.0,>12, >50K, Female,1
12611,40.0,11, <=50K, Female,0
30331,60.0,9, <=50K, Female,0
1316,30.0,>12, >50K, Male,1
25212,50.0,10, <=50K, Male,0
13191,50.0,>12, <=50K, Female,0
6096,50.0,9, <=50K, Male,0
19028,>=70,11, >50K, Male,0
19809,30.0,11, >50K, Female,1
23198,40.0,10, <=50K, Female,0
24730,30.0,10, <=50K, Female,0
25211,40.0,>12, >50K, Male,1
6927,50.0,10, <=50K, Female,1
20651,50.0,12, >50K, Male,1
30257,20.0,>12, <=50K, Male,0
12793,30.0,>12, >50K, Male,1
12953,20.0,>12, <=50K, Female,0
20784,20.0,10, <=50K, Male,0
1058,40.0,>12, >50K, Male,0
13481,20.0,10, <=50K, Male,0
5402,20.0,>12, <=50K, Female,0
28155,20.0,>12, >50K, Male,1
27100,>=70,>12, >50K, Male,1
2912,30.0,9, <=50K, Female,1
1922,40.0,10, >50K, Male,1
20449,30.0,9, <=50K, Female,0
30897,10.0,8, <=50K, Female,1
3819,20.0,10, <=50K, Female,0
19884,20.0,>12, <=50K, Female,0
27706,40.0,9, <=50K, Male,0
17048,60.0,>12, <=50K, Female,1
23837,40.0,9, <=50K, Male,0
1710,>=70,9, <=50K, Female,0
31419,30.0,9, <=50K, Female,0
11808,40.0,6, <=50K, Female,0
30119,50.0,8, <=50K, Male,0
2522,40.0,11, <=50K, Male,0
12598,40.0,10, <=50K, Male,0
25076,10.0,10, <=50K, Male,0
21811,30.0,9, <=50K, Male,0
31097,50.0,12, >50K, Male,1
28241,20.0,10, <=50K, Female,0
5073,40.0,>12, >50K, Male,1
2515,20.0,7, <=50K, Male,0
27026,10.0,10, <=50K, Male,0
212,30.0,10, <=50K, Female,0
18856,30.0,7, <=50K, Male,0
8238,60.0,<6, <=50K, Male,0
9958,40.0,>12, <=50K, Male,0
2952,20.0,9, <=50K, Female,0
17770,30.0,10, <=50K, Male,0
26343,40.0,>12, >50K, Male,1
11027,60.0,>12, >50K, Male,1
573,30.0,11, >50K, Male,1
7491,20.0,9, <=50K, Female,0
25355,40.0,>12, <=50K, Male,0
31310,20.0,8, <=50K, Male,0
19868,50.0,10, <=50K, Female,0
22133,50.0,10, <=50K, Female,0
15681,50.0,9, <=50K, Male,0
25760,40.0,9, >50K, Male,1
10080,30.0,>12, <=50K, Male,0
16650,20.0,>12, <=50K, Male,0
5829,10.0,9, <=50K, Male,0
32402,40.0,10, >50K, Male,1
24907,20.0,>12, >50K, Female,1
14039,30.0,12, <=50K, Male,0
1138,20.0,9, <=50K, Male,0
20412,>=70,<6, <=50K, Male,0
21669,50.0,>12, >50K, Female,1
1324,30.0,9, >50K, Male,1
1128,40.0,10, <=50K, Male,0
25449,40.0,>12, >50K, Male,1
12346,40.0,9, <=50K, Female,0
27623,20.0,11, <=50K, Female,0
9303,40.0,>12, <=50K, Male,0
18814,30.0,>12, >50K, Male,0
5220,40.0,>12, >50K, Male,1
10332,30.0,<6, <=50K, Male,0
2162,20.0,8, <=50K, Male,0
5903,60.0,9, <=50K, Female,1
17611,20.0,<6, <=50K, Female,0
22473,30.0,10, <=50K, Male,0
7730,40.0,<6, <=50K, Female,0
23843,20.0,9, <=50K, Male,0
31742,40.0,>12, >50K, Male,0
24539,10.0,9, <=50K, Female,0
21808,20.0,10, <=50K, Male,0
7819,50.0,9, <=50K, Male,0
27657,40.0,<6, <=50K, Female,0
20445,20.0,10, <=50K, Female,0
20579,40.0,9, >50K, Male,1
28367,30.0,9, <=50K, Female,0
181,40.0,10, <=50K, Female,0
3144,40.0,>12, >50K, Male,1
4803,20.0,12, <=50K, Female,0
20513,50.0,>12, >50K, Male,1
32203,50.0,>12, >50K, Male,1
18103,20.0,12, <=50K, Male,0
20799,40.0,10, >50K, Male,1
20830,30.0,>12, <=50K, Male,0
26014,50.0,12, <=50K, Female,1
27118,60.0,>12, >50K, Male,1
23002,20.0,>12, >50K, Male,0
13263,60.0,9, <=50K, Male,0
30855,20.0,9, <=50K, Male,0
4577,50.0,>12, <=50K, Male,0
13393,20.0,>12, <=50K, Male,0
31190,20.0,10, <=50K, Male,0
24316,50.0,10, >50K, Male,1
5084,40.0,9, <=50K, Female,0
19982,30.0,9, <=50K, Male,0
9658,50.0,<6, <=50K, Male,0
12304,50.0,10, >50K, Male,1
816,40.0,11, <=50K, Female,0
26356,30.0,>12, >50K, Male,1
19772,50.0,9, >50K, Male,1
14846,50.0,>12, <=50K, Male,0
6955,20.0,10, <=50K, Female,0
18564,30.0,10, <=50K, Female,0
14992,40.0,>12, >50K, Male,1
16275,40.0,9, <=50K, Female,0
13397,40.0,>12, <=50K, Female,0
9917,40.0,>12, <=50K, Female,0
10915,50.0,9, <=50K, Male,0
31238,20.0,10, <=50K, Female,0
5641,40.0,9, <=50K, Male,0
21111,30.0,9, <=50K, Female,1
20271,40.0,>12, <=50K, Male,0
10460,50.0,9, <=50K, Male,0
13075,20.0,9, <=50K, Female,0
23933,>=70,12, <=50K, Female,1
3580,60.0,9, >50K, Male,1
31173,30.0,9, <=50K, Male,0
26984,40.0,<6, <=50K, Male,0
8300,20.0,9, <=50K, Female,0
25361,30.0,9, <=50K, Male,0
18466,60.0,9, <=50K, Female,0
15467,30.0,>12, >50K, Male,0
25000,40.0,7, <=50K, Female,1
3122,20.0,9, >50K, Female,1
18677,30.0,>12, <=50K, Female,0
30880,30.0,10, >50K, Male,1
9731,60.0,10, >50K, Female,1
1691,10.0,7, <=50K, Female,0
8635,50.0,9, <=50K, Male,0
31379,60.0,6, <=50K, Male,0
2643,40.0,11, >50K, Male,1
19004,20.0,6, <=50K, Female,1
16672,40.0,7, <=50K, Male,0
30347,30.0,>12, <=50K, Male,0
28032,20.0,10, <=50K, Male,0
32011,20.0,9, <=50K, Male,0
1447,40.0,9, <=50K, Male,0
24196,40.0,>12, >50K, Male,1
1406,30.0,7, <=50K, Male,0
16777,50.0,9, <=50K, Female,0
19600,50.0,12, <=50K, Female,1
22100,30.0,9, <=50K, Male,0
22353,50.0,9, <=50K, Male,0
27477,20.0,10, <=50K, Male,0
31676,30.0,9, <=50K, Male,0
6139,30.0,10, <=50K, Male,0
19326,30.0,>12, >50K, Female,1
5387,20.0,9, <=50K, Female,0
31142,50.0,>12, <=50K, Male,0
8452,>=70,9, <=50K, Female,0
9970,40.0,>12, <=50K, Female,1
24381,30.0,>12, >50K, Male,0
6821,40.0,11, <=50K, Male,0
9652,40.0,12, >50K, Male,1
31222,20.0,11, <=50K, Female,0
31910,40.0,>12, <=50K, Female,0
24009,10.0,7, <=50K, Male,0
2077,30.0,10, <=50K, Male,0
13559,20.0,>12, <=50K, Female,0
2486,>=70,<6, <=50K, Male,0
15646,30.0,9, <=50K, Female,0
2887,10.0,9, <=50K, Female,1
13168,20.0,9, <=50K, Male,0
822,20.0,11, <=50K, Male,0
7473,30.0,>12, <=50K, Female,0
22761,30.0,>12, >50K, Male,1
30523,20.0,9, <=50K, Male,0
19099,30.0,11, <=50K, Male,0
16854,30.0,8, <=50K, Female,0
5827,50.0,10, <=50K, Male,0
21056,60.0,9, <=50K, Male,0
11993,30.0,>12, <=50K, Male,0
25061,40.0,10, >50K, Male,1
2854,20.0,10, <=50K, Male,0
525,20.0,10, <=50K, Female,0
18253,20.0,10, <=50K, Male,0
9965,20.0,10, <=50K, Female,0
27927,40.0,9, <=50K, Male,0
29594,>=70,<6, <=50K, Male,0
14229,40.0,>12, >50K, Male,1
29464,50.0,>12, <=50K, Male,0
26421,20.0,10, <=50K, Male,0
8217,30.0,9, <=50K, Male,0
30845,40.0,10, <=50K, Female,0
30905,20.0,9, <=50K, Female,0
21766,30.0,10, <=50K, Female,0
26856,20.0,7, <=50K, Male,0
30605,20.0,>12, <=50K, Male,0
17967,50.0,10, <=50K, Female,0
7035,50.0,>12, >50K, Female,1
13368,20.0,>12, <=50K, Female,0
20466,20.0,10, <=50K, Male,0
22000,40.0,>12, >50K, Male,1
4456,40.0,>12, <=50K, Male,0
21631,>=70,9, <=50K, Male,0
13941,30.0,>12, >50K, Male,0
5071,60.0,9, <=50K, Male,0
9477,10.0,10, <=50K, Female,0
23949,30.0,11, <=50K, Male,0
32516,30.0,11, <=50K, Female,1
1260,30.0,9, <=50K, Male,0
14209,60.0,>12, <=50K, Female,1
11249,30.0,9, <=50K, Male,0
12088,20.0,9, <=50K, Male,0
26397,20.0,9, <=50K, Female,0
21288,30.0,10, <=50K, Male,0
713,40.0,11, <=50K, Male,0
22741,20.0,10, <=50K, Female,0
28595,30.0,9, <=50K, Male,0
29925,40.0,9, <=50K, Male,0
11920,40.0,>12, >50K, Male,1
21712,20.0,>12, <=50K, Male,0
11250,30.0,10, <=50K, Female,0
32017,50.0,>12, <=50K, Female,1
1917,20.0,11, <=50K, Male,0
31743,30.0,>12, >50K, Male,1
29955,30.0,10, >50K, Male,1
26475,40.0,9, <=50K, Female,0
6899,20.0,7, <=50K, Male,0
9797,40.0,10, <=50K, Male,0
26396,30.0,>12, >50K, Male,1
24665,30.0,>12, >50K, Female,1
29137,20.0,>12, <=50K, Male,0
11477,30.0,6, <=50K, Female,0
9244,30.0,>12, >50K, Female,1
30869,60.0,>12, >50K, Male,1
14819,30.0,9, <=50K, Male,0
14218,40.0,9, <=50K, Male,0
11416,30.0,9, >50K, Male,1
26255,20.0,9, <=50K, Female,0
10110,10.0,10, <=50K, Male,0
13670,50.0,10, <=50K, Male,0
1728,40.0,>12, >50K, Female,1
18681,30.0,>12, >50K, Male,0
32171,40.0,9, <=50K, Male,0
28120,30.0,9, <=50K, Male,0
7503,50.0,>12, >50K, Male,1
28839,20.0,9, <=50K, Male,0
3815,20.0,10, <=50K, Female,0
5316,30.0,12, <=50K, Male,0
10068,20.0,10, <=50K, Male,0
9921,40.0,9, >50K, Male,1
16249,30.0,9, <=50K, Male,0
5089,50.0,10, <=50K, Male,0
15360,40.0,10, <=50K, Male,0
29164,40.0,9, <=50K, Male,0
7150,20.0,9, <=50K, Male,0
29623,50.0,>12, <=50K, Male,0
11216,60.0,>12, <=50K, Male,0
17200,50.0,>12, >50K, Male,0
16494,60.0,<6, <=50K, Female,0
31134,10.0,10, <=50K, Female,0
8397,30.0,>12, >50K, Male,1
21761,60.0,9, <=50K, Male,0
27472,40.0,>12, <=50K, Male,0
3294,40.0,9, <=50K, Female,0
12089,30.0,10, <=50K, Female,0
367,20.0,12, <=50K, Female,0
3608,20.0,10, <=50K, Female,0
9388,30.0,10, <=50K, Male,0
3307,50.0,9, <=50K, Female,0
20551,20.0,10, <=50K, Female,0
12731,30.0,9, <=50K, Male,0
24221,40.0,10, <=50K, Female,1
22718,50.0,10, >50K, Male,1
29639,20.0,10, <=50K, Male,0
24129,20.0,10, <=50K, Female,0
22091,30.0,9, <=50K, Male,0
17357,30.0,9, <=50K, Male,0
16021,20.0,9, <=50K, Female,0
16271,30.0,11, <=50K, Male,0
5776,30.0,9, <=50K, Male,0
5869,40.0,9, <=50K, Male,0
26276,20.0,>12, <=50K, Male,0
5698,50.0,7, <=50K, Male,0
25285,20.0,9, <=50K, Male,0
12167,20.0,9, <=50K, Female,0
28792,30.0,>12, <=50K, Male,0
27730,10.0,6, <=50K, Female,1
16424,30.0,9, <=50K, Male,0
22670,20.0,6, <=50K, Female,0
844,60.0,10, >50K, Male,0
16679,20.0,10, <=50K, Female,0
3564,50.0,10, <=50K, Male,0
10330,40.0,9, <=50K, Female,0
7205,40.0,10, >50K, Male,1
29916,40.0,>12, <=50K, Female,1
8398,20.0,10, <=50K, Male,0
23660,10.0,7, <=50K, Male,0
21537,50.0,9, <=50K, Male,0
30955,30.0,>12, <=50K, Female,0
14010,40.0,>12, >50K, Female,1
23569,20.0,>12, >50K, Male,1
3320,40.0,10, <=50K, Female,0
24181,30.0,9, <=50K, Male,0
24036,40.0,10, >50K, Male,1
9280,40.0,10, <=50K, Male,0
69,20.0,10, <=50K, Male,0
2139,40.0,>12, >50K, Male,1
9496,10.0,7, <=50K, Female,0
3509,10.0,10, <=50K, Female,0
11429,40.0,10, <=50K, Male,0
18813,40.0,9, <=50K, Female,0
4101,50.0,9, <=50K, Male,0
25652,40.0,<6, <=50K, Male,0
21156,50.0,11, >50K, Male,1
19612,10.0,9, <=50K, Male,0
14017,40.0,>12, >50K, Male,1
24809,20.0,10, <=50K, Female,0
14518,50.0,10, >50K, Male,1
9176,20.0,10, <=50K, Female,0
9436,20.0,9, <=50K, Male,0
18186,50.0,9, <=50K, Male,0
22818,30.0,10, <=50K, Female,0
4913,20.0,>12, <=50K, Female,0
2362,30.0,10, >50K, Male,1
16106,40.0,12, <=50K, Male,0
25916,20.0,6, <=50K, Male,0
10022,10.0,8, <=50K, Female,0
12231,30.0,10, >50K, Male,1
26630,20.0,>12, <=50K, Female,0
5126,20.0,9, <=50K, Female,0
18040,50.0,>12, <=50K, Male,0
18744,40.0,10, <=50K, Female,0
9957,30.0,>12, <=50K, Male,0
12972,20.0,10, <=50K, Female,0
14083,50.0,>12, >50K, Female,1
10943,20.0,11, <=50K, Female,0
10386,20.0,10, <=50K, Female,0
21725,60.0,10, <=50K, Female,0
3835,40.0,9, <=50K, Female,0
23914,>=70,<6, <=50K, Female,1
19082,50.0,9, <=50K, Male,0
3598,20.0,9, <=50K, Female,0
9744,30.0,9, <=50K, Male,0
30581,30.0,9, <=50K, Female,0
169,60.0,11, <=50K, Female,1
6455,50.0,>12, >50K, Male,1
20403,30.0,>12, <=50K, Male,0
27380,40.0,>12, <=50K, Male,0
30143,50.0,>12, >50K, Male,1
18559,40.0,9, <=50K, Male,0
14452,40.0,>12, >50K, Male,1
7909,30.0,9, <=50K, Female,0
5600,40.0,9, >50K, Male,1
24168,40.0,9, <=50K, Male,0
581,50.0,9, >50K, Male,1
17470,10.0,10, <=50K, Female,0
20335,40.0,9, >50K, Male,1
10227,30.0,>12, <=50K, Male,0
7706,30.0,9, <=50K, Male,0
12707,50.0,9, <=50K, Male,0
19472,60.0,9, <=50K, Female,0
11748,40.0,9, <=50K, Male,0
14012,20.0,11, >50K, Male,1
12773,20.0,10, <=50K, Female,0
28446,60.0,10, >50K, Male,1
25027,30.0,>12, <=50K, Male,0
15156,40.0,10, <=50K, Female,0
5507,20.0,9, >50K, Male,1
20647,30.0,12, <=50K, Female,1
22065,10.0,9, <=50K, Male,0
30500,30.0,10, <=50K, Male,0
20436,40.0,9, <=50K, Female,0
14132,30.0,9, <=50K, Male,0
21336,20.0,10, <=50K, Male,0
12729,20.0,>12, <=50K, Male,0
14022,50.0,>12, >50K, Male,1
10017,40.0,>12, <=50K, Male,0
29269,30.0,>12, <=50K, Female,1
5746,10.0,<6, <=50K, Female,0
18356,20.0,<6, <=50K, Male,0
32518,50.0,9, >50K, Male,1
21383,20.0,9, <=50K, Male,0
5617,30.0,>12, <=50K, Female,0
17775,60.0,10, <=50K, Female,0
11845,30.0,9, <=50K, Male,0
8085,60.0,9, <=50K, Male,0
29067,20.0,9, <=50K, Male,0
4410,60.0,9, <=50K, Male,0
29579,20.0,6, <=50K, Male,0
27943,30.0,10, <=50K, Female,0
25374,20.0,9, <=50K, Female,0
22318,30.0,9, <=50K, Male,0
22689,20.0,9, <=50K, Male,0
4616,30.0,>12, <=50K, Female,0
5284,40.0,10, <=50K, Male,0
5034,50.0,9, <=50K, Male,0
25316,40.0,9, >50K, Male,1
20429,50.0,10, <=50K, Male,0
7678,30.0,>12, >50K, Male,1
20401,40.0,10, <=50K, Female,0
19797,50.0,>12, >50K, Male,1
23881,10.0,8, <=50K, Female,0
27866,60.0,10, <=50K, Female,0
14926,10.0,10, <=50K, Female,0
21284,30.0,7, <=50K, Male,0
4318,20.0,9, <=50K, Female,0
23152,30.0,9, <=50K, Male,0
14450,20.0,9, <=50K, Female,0
1311,20.0,>12, <=50K, Female,0
21759,20.0,9, <=50K, Female,0
18507,20.0,10, <=50K, Male,0
14749,20.0,>12, <=50K, Male,0
18178,20.0,9, <=50K, Female,0
6818,30.0,9, <=50K, Male,0
13111,50.0,>12, <=50K, Male,0
13493,60.0,9, <=50K, Male,0
13620,40.0,9, <=50K, Male,0
20996,20.0,11, >50K, Male,1
26719,20.0,9, <=50K, Female,0
15407,20.0,11, <=50K, Female,0
22460,40.0,9, <=50K, Male,0
19691,50.0,9, >50K, Male,1
13074,60.0,>12, <=50K, Male,0
2639,20.0,6, <=50K, Female,1
4797,30.0,>12, >50K, Male,0
22472,20.0,>12, <=50K, Female,0
26667,50.0,6, <=50K, Female,0
12123,20.0,10, <=50K, Male,0
20132,40.0,9, >50K, Male,1
30131,30.0,10, <=50K, Female,0
26195,40.0,9, <=50K, Male,0
5705,40.0,>12, <=50K, Male,0
31069,20.0,9, <=50K, Male,0
20792,20.0,10, <=50K, Male,0
20627,30.0,9, <=50K, Male,0
27960,30.0,9, <=50K, Male,0
13685,20.0,>12, <=50K, Female,0
14106,10.0,6, <=50K, Male,0
20357,30.0,7, <=50K, Male,0
22462,60.0,11, >50K, Female,1
17606,20.0,10, <=50K, Male,0
17552,20.0,9, <=50K, Female,0
1221,40.0,9, <=50K, Male,0
20771,20.0,9, <=50K, Male,0
16531,40.0,10, <=50K, Male,0
8559,20.0,>12, <=50K, Male,0
23921,20.0,<6, <=50K, Male,0
30884,50.0,>12, >50K, Female,1
17555,30.0,10, <=50K, Male,0
13147,20.0,11, <=50K, Male,0
18398,20.0,9, <=50K, Male,0
9115,30.0,>12, <=50K, Male,0
17903,50.0,9, <=50K, Female,0
24501,30.0,10, <=50K, Male,0
31932,40.0,10, <=50K, Male,0
18183,40.0,>12, >50K, Male,1
31150,50.0,>12, <=50K, Female,1
153,20.0,9, <=50K, Male,0
23875,10.0,6, <=50K, Male,0
18631,40.0,9, <=50K, Female,0
20542,30.0,9, <=50K, Female,0
24843,50.0,9, <=50K, Male,0
30787,20.0,>12, >50K, Male,1
14817,20.0,10, <=50K, Female,0
25486,20.0,10, <=50K, Male,0
12898,30.0,10, >50K, Male,0
3852,10.0,10, <=50K, Female,0
2017,50.0,9, <=50K, Male,0
22251,50.0,9, >50K, Male,1
8683,60.0,10, <=50K, Female,1
9198,40.0,>12, >50K, Male,1
27548,10.0,8, <=50K, Male,0
29973,20.0,10, <=50K, Female,0
16870,50.0,>12, >50K, Male,1
1067,30.0,9, <=50K, Male,0
18940,60.0,9, <=50K, Female,0
1519,10.0,6, <=50K, Male,0
12286,30.0,>12, >50K, Male,1
10952,40.0,>12, <=50K, Male,0
26758,30.0,10, <=50K, Male,0
9952,30.0,>12, <=50K, Male,0
683,20.0,10, <=50K, Male,0
20110,40.0,9, <=50K, Female,0
28534,20.0,>12, <=50K, Female,0
25008,40.0,12, <=50K, Male,0
29703,30.0,9, <=50K, Male,0
19927,50.0,9, <=50K, Male,0
17990,30.0,10, <=50K, Female,0
14054,20.0,9, <=50K, Female,0
30540,30.0,12, <=50K, Male,0
19318,20.0,>12, <=50K, Male,0
5353,30.0,9, <=50K, Male,0
19021,20.0,11, <=50K, Male,0
2028,40.0,10, <=50K, Male,0
1524,20.0,>12, <=50K, Male,0
12183,10.0,>12, <=50K, Female,0
32097,20.0,9, <=50K, Male,0
7565,30.0,9, <=50K, Male,0
18447,20.0,9, <=50K, Male,0
22618,40.0,>12, <=50K, Male,0
7212,30.0,7, <=50K, Male,0
25707,50.0,6, >50K, Male,1
7855,50.0,10, <=50K, Male,0
19457,50.0,10, <=50K, Female,1
25854,40.0,<6, <=50K, Male,0
6724,40.0,10, <=50K, Male,0
17951,20.0,10, <=50K, Female,0
28283,30.0,9, <=50K, Male,0
8178,20.0,9, <=50K, Male,0
30851,20.0,9, <=50K, Male,0
27289,50.0,>12, <=50K, Male,0
15671,30.0,9, <=50K, Male,0
31900,30.0,9, <=50K, Male,0
25041,50.0,>12, <=50K, Male,0
24259,60.0,<6, <=50K, Male,0
19746,40.0,9, <=50K, Male,0
30228,40.0,9, <=50K, Female,0
20966,40.0,9, <=50K, Male,0
7596,20.0,10, <=50K, Male,0
21846,20.0,9, <=50K, Male,0
24400,40.0,>12, >50K, Male,1
6308,30.0,10, <=50K, Male,0
17387,20.0,>12, >50K, Male,1
7928,40.0,10, <=50K, Female,0
32303,50.0,9, <=50K, Male,0
27488,20.0,<6, <=50K, Male,0
30587,20.0,<6, <=50K, Male,0
14168,60.0,>12, >50K, Male,1
18389,10.0,7, <=50K, Female,1
20883,20.0,10, <=50K, Female,0
12422,10.0,8, <=50K, Female,0
28133,20.0,10, <=50K, Male,0
21718,20.0,9, <=50K, Male,0
5630,40.0,9, <=50K, Female,0
30997,20.0,10, <=50K, Male,0
1150,20.0,9, <=50K, Male,0
12833,30.0,10, <=50K, Female,0
31496,30.0,11, >50K, Male,0
10986,30.0,9, >50K, Male,1
7309,30.0,9, >50K, Male,1
15719,50.0,9, <=50K, Male,0
3597,10.0,10, <=50K, Male,0
9278,30.0,>12, <=50K, Female,0
16655,30.0,>12, >50K, Male,1
20653,10.0,9, <=50K, Female,0
15334,30.0,>12, >50K, Male,1
26078,10.0,10, <=50K, Female,0
14965,20.0,12, <=50K, Male,0
919,20.0,10, <=50K, Male,0
21428,10.0,9, <=50K, Female,0
25823,30.0,11, <=50K, Male,0
7915,30.0,<6, <=50K, Male,0
29072,20.0,<6, <=50K, Female,0
19723,30.0,10, <=50K, Female,0
7956,20.0,10, <=50K, Male,0
30863,50.0,10, <=50K, Female,0
27880,30.0,10, <=50K, Female,0
15818,50.0,10, <=50K, Male,0
8367,50.0,10, >50K, Male,1
26444,40.0,9, <=50K, Female,0
4877,40.0,10, <=50K, Female,0
352,30.0,>12, >50K, Male,1
1921,30.0,>12, >50K, Male,1
7290,30.0,>12, >50K, Female,1
27650,20.0,>12, <=50K, Male,0
29419,30.0,11, <=50K, Female,0
23803,20.0,<6, <=50K, Female,0
13005,40.0,>12, >50K, Male,1
23418,50.0,<6, <=50K, Female,1
9657,10.0,10, <=50K, Male,0
1923,20.0,10, <=50K, Female,0
1,50.0,>12, <=50K, Male,0
9768,30.0,10, <=50K, Female,0
31976,40.0,10, <=50K, Male,0
26246,50.0,>12, <=50K, Male,0
28632,10.0,7, <=50K, Male,0
23100,60.0,<6, <=50K, Male,0
32334,20.0,<6, <=50K, Male,0
6838,30.0,10, <=50K, Female,0
7190,40.0,9, <=50K, Female,0
13469,40.0,10, <=50K, Male,0
6541,50.0,7, <=50K, Male,0
30571,40.0,11, >50K, Male,1
19534,40.0,9, <=50K, Female,0
7560,10.0,10, <=50K, Female,1
12609,10.0,6, <=50K, Male,0
11042,50.0,9, <=50K, Male,0
474,60.0,11, <=50K, Female,0
26281,40.0,>12, >50K, Male,1
10805,20.0,10, <=50K, Male,0
30486,30.0,12, <=50K, Male,0
8450,50.0,9, <=50K, Female,1
32254,30.0,10, >50K, Male,1
32500,30.0,7, <=50K, Male,0
26143,30.0,>12, <=50K, Male,0
951,40.0,>12, >50K, Male,0
