,Age (decade),Education Years,Income,Gender,Income Binary
8517,20.0,9, <=50K, Male,0
3712,20.0,11, <=50K, Female,0
5627,30.0,10, <=50K, Female,0
30343,40.0,10, >50K, Male,1
13225,20.0,10, <=50K, Male,0
29288,10.0,9, <=50K, Female,0
11176,30.0,9, >50K, Male,1
4332,30.0,>12, <=50K, Male,0
3609,20.0,9, <=50K, Female,0
2206,40.0,9, >50K, Male,1
31069,20.0,9, <=50K, Male,0
12914,50.0,9, <=50K, Male,0
4521,60.0,6, <=50K, Male,0
25772,60.0,9, <=50K, Male,0
27379,40.0,10, <=50K, Male,0
11373,40.0,>12, >50K, Male,1
7251,10.0,7, <=50K, Male,0
2666,20.0,9, <=50K, Male,0
15373,10.0,7, <=50K, Female,0
14299,30.0,10, >50K, Male,1
18164,30.0,10, <=50K, Female,0
21201,20.0,9, >50K, Male,1
25368,50.0,9, <=50K, Male,0
15119,30.0,>12, >50K, Male,1
22045,20.0,9, <=50K, Female,0
19663,50.0,9, <=50K, Male,0
30778,30.0,10, >50K, Male,1
19925,30.0,>12, >50K, Male,1
2478,60.0,>12, <=50K, Male,0
12368,20.0,10, <=50K, Male,0
2302,20.0,10, <=50K, Male,0
25818,40.0,9, <=50K, Female,0
12737,50.0,9, >50K, Male,1
8813,40.0,9, <=50K, Male,0
6764,30.0,9, >50K, Male,1
14848,30.0,9, <=50K, Male,0
20872,40.0,>12, <=50K, Female,0
28091,30.0,9, <=50K, Male,0
27505,20.0,<6, <=50K, Male,0
21524,30.0,9, <=50K, Female,0
18330,20.0,9, <=50K, Male,0
22733,40.0,>12, >50K, Male,1
3672,40.0,>12, <=50K, Male,0
20424,60.0,>12, <=50K, Female,0
9854,60.0,9, <=50K, Male,0
11444,30.0,10, <=50K, Male,0
25499,20.0,9, <=50K, Male,0
16353,30.0,9, <=50K, Male,0
12893,40.0,>12, <=50K, Female,0
2155,60.0,7, <=50K, Male,0
7216,10.0,9, <=50K, Male,0
17520,30.0,>12, <=50K, Female,0
26645,40.0,>12, <=50K, Male,0
24248,50.0,7, <=50K, Male,0
8394,40.0,9, >50K, Male,1
3896,50.0,10, <=50K, Female,0
12704,40.0,>12, >50K, Male,1
16059,10.0,9, <=50K, Female,0
5903,60.0,9, <=50K, Female,0
7883,40.0,10, <=50K, Male,0
16160,60.0,9, <=50K, Female,0
2010,30.0,>12, <=50K, Female,0
20242,40.0,9, >50K, Male,1
24892,60.0,10, <=50K, Male,0
26058,20.0,9, <=50K, Male,0
20655,50.0,6, <=50K, Male,0
19364,30.0,10, >50K, Female,1
24939,50.0,9, <=50K, Male,0
19963,30.0,>12, <=50K, Female,0
8050,40.0,9, <=50K, Male,0
26543,40.0,>12, <=50K, Male,0
28796,30.0,>12, >50K, Female,1
24838,30.0,9, <=50K, Male,0
22807,50.0,10, <=50K, Male,0
1665,30.0,9, <=50K, Female,0
18625,20.0,10, <=50K, Male,0
17672,50.0,>12, >50K, Male,1
6113,20.0,>12, <=50K, Female,0
21360,40.0,7, <=50K, Female,0
20006,40.0,9, <=50K, Female,0
2743,30.0,9, <=50K, Male,0
13698,30.0,10, <=50K, Male,0
7793,20.0,10, <=50K, Female,0
921,20.0,10, <=50K, Male,0
17653,30.0,>12, >50K, Male,1
23437,10.0,7, <=50K, Male,0
3763,20.0,11, >50K, Male,1
6972,60.0,<6, <=50K, Male,0
29328,60.0,>12, >50K, Male,1
4544,20.0,6, <=50K, Male,0
2568,20.0,9, <=50K, Male,0
13538,20.0,6, <=50K, Female,0
452,60.0,9, >50K, Male,1
31369,50.0,<6, <=50K, Male,0
27592,30.0,>12, >50K, Male,1
13098,30.0,9, <=50K, Male,0
4973,30.0,6, <=50K, Male,0
8383,30.0,12, <=50K, Female,0
7581,40.0,9, <=50K, Female,0
20544,20.0,10, <=50K, Male,0
31651,20.0,>12, <=50K, Male,0
8520,30.0,9, <=50K, Male,0
9441,40.0,9, <=50K, Female,0
1827,30.0,9, <=50K, Female,0
25589,40.0,6, <=50K, Male,0
22889,10.0,10, <=50K, Female,0
18960,40.0,>12, >50K, Male,1
27828,30.0,9, <=50K, Female,0
26446,20.0,10, <=50K, Male,0
4034,20.0,10, <=50K, Male,0
8135,20.0,10, <=50K, Male,0
7441,30.0,9, >50K, Male,1
6672,20.0,11, <=50K, Female,0
21260,50.0,>12, >50K, Female,1
20658,30.0,<6, <=50K, Female,0
9158,20.0,7, <=50K, Male,0
26974,40.0,9, >50K, Male,1
26643,40.0,>12, >50K, Female,1
16927,10.0,9, <=50K, Female,0
23338,20.0,9, <=50K, Male,0
3392,40.0,>12, <=50K, Male,0
24682,40.0,9, <=50K, Female,0
321,40.0,10, <=50K, Male,0
10647,40.0,>12, >50K, Male,1
15623,30.0,10, <=50K, Female,0
25290,50.0,>12, >50K, Male,1
8874,40.0,9, >50K, Male,1
3959,30.0,10, >50K, Male,1
18789,40.0,10, <=50K, Male,0
14946,30.0,10, <=50K, Female,0
3675,20.0,<6, <=50K, Male,0
15365,20.0,>12, >50K, Female,1
29843,30.0,9, >50K, Female,1
21905,30.0,9, <=50K, Female,0
7783,20.0,11, <=50K, Male,0
23236,50.0,>12, >50K, Male,1
3016,40.0,>12, <=50K, Male,0
12360,60.0,10, <=50K, Female,0
16694,50.0,9, >50K, Male,1
21911,30.0,>12, <=50K, Female,0
23818,60.0,10, <=50K, Male,0
6408,20.0,9, <=50K, Female,0
6480,20.0,>12, <=50K, Male,0
6496,20.0,9, <=50K, Female,0
20951,50.0,>12, <=50K, Male,0
22869,40.0,>12, <=50K, Female,0
13604,30.0,9, <=50K, Male,0
14463,20.0,<6, <=50K, Male,0
18811,40.0,7, <=50K, Female,0
5845,40.0,10, <=50K, Male,0
14222,50.0,<6, <=50K, Male,0
18185,30.0,10, <=50K, Male,0
6028,20.0,10, <=50K, Female,0
4079,30.0,9, <=50K, Male,0
28453,30.0,11, >50K, Female,1
687,40.0,>12, <=50K, Female,0
8724,50.0,6, <=50K, Male,0
6595,40.0,>12, >50K, Female,1
2075,20.0,9, <=50K, Male,0
9469,30.0,>12, >50K, Female,1
23800,50.0,>12, <=50K, Male,0
6788,20.0,7, <=50K, Female,0
8566,30.0,9, >50K, Male,1
22090,40.0,9, <=50K, Male,0
4835,20.0,6, <=50K, Female,0
13336,40.0,10, <=50K, Male,0
1524,20.0,>12, <=50K, Male,0
7596,20.0,10, <=50K, Male,0
6278,50.0,9, <=50K, Male,0
13578,20.0,10, <=50K, Female,0
26663,20.0,10, <=50K, Female,0
29603,20.0,7, <=50K, Male,0
1824,50.0,9, >50K, Male,1
8077,40.0,9, <=50K, Male,0
7727,20.0,10, <=50K, Male,0
169,60.0,11, <=50K, Female,0
24955,20.0,>12, <=50K, Male,0
25527,50.0,6, >50K, Male,1
29082,20.0,12, <=50K, Male,0
28550,40.0,>12, >50K, Male,1
8948,50.0,10, <=50K, Female,0
17137,40.0,9, <=50K, Male,0
3303,40.0,>12, <=50K, Male,0
13184,30.0,9, <=50K, Female,0
1609,50.0,10, <=50K, Male,0
27611,30.0,10, <=50K, Male,0
4476,20.0,9, <=50K, Male,0
19361,40.0,11, <=50K, Male,0
16581,20.0,9, <=50K, Male,0
3057,60.0,6, <=50K, Male,0
31271,>=70,10, >50K, Male,1
25229,30.0,9, <=50K, Male,0
20001,30.0,>12, >50K, Male,1
23715,20.0,12, >50K, Male,1
3222,20.0,10, <=50K, Male,0
13235,30.0,10, <=50K, Female,0
7464,20.0,>12, >50K, Male,1
20143,20.0,11, <=50K, Male,0
14048,40.0,9, >50K, Male,1
30842,30.0,9, <=50K, Female,0
8256,50.0,10, >50K, Male,1
6963,50.0,>12, <=50K, Female,0
3870,20.0,6, <=50K, Male,0
7765,20.0,>12, <=50K, Male,0
3753,20.0,>12, <=50K, Female,0
28019,30.0,12, <=50K, Female,0
16880,20.0,10, <=50K, Female,0
31046,50.0,>12, <=50K, Male,0
32552,40.0,11, <=50K, Male,0
4559,40.0,9, >50K, Male,1
4038,30.0,9, <=50K, Male,0
10735,30.0,11, <=50K, Female,0
6053,20.0,6, <=50K, Female,0
14988,30.0,9, <=50K, Female,0
8775,20.0,<6, <=50K, Male,0
10179,40.0,>12, >50K, Female,1
8561,40.0,>12, >50K, Male,1
28476,>=70,10, <=50K, Female,0
17510,30.0,>12, >50K, Male,1
1642,40.0,>12, >50K, Male,1
6052,30.0,12, <=50K, Male,0
9934,20.0,9, <=50K, Male,0
3943,40.0,9, <=50K, Female,0
21523,50.0,>12, >50K, Male,1
23232,20.0,10, <=50K, Male,0
18445,30.0,9, <=50K, Male,0
16074,40.0,10, <=50K, Female,0
13745,10.0,7, <=50K, Male,0
1912,50.0,>12, <=50K, Male,0
12966,20.0,>12, <=50K, Female,0
26615,30.0,9, <=50K, Male,0
19800,30.0,9, <=50K, Male,0
15276,30.0,9, <=50K, Male,0
13607,20.0,10, <=50K, Male,0
21707,40.0,9, <=50K, Male,0
20027,40.0,>12, <=50K, Female,0
15186,40.0,>12, >50K, Female,1
6174,20.0,10, <=50K, Female,0
12042,30.0,9, <=50K, Female,0
8353,20.0,>12, <=50K, Male,0
25768,10.0,10, <=50K, Female,0
12103,50.0,10, <=50K, Female,0
15256,>=70,9, <=50K, Female,0
15691,40.0,>12, >50K, Male,1
25443,40.0,9, <=50K, Female,0
29269,30.0,>12, <=50K, Female,0
21698,30.0,8, <=50K, Female,0
4093,30.0,>12, <=50K, Male,0
26938,30.0,>12, >50K, Male,1
26509,40.0,9, <=50K, Female,0
8806,>=70,>12, >50K, Male,1
26605,60.0,9, <=50K, Male,0
6056,40.0,9, <=50K, Female,0
1113,60.0,9, <=50K, Female,0
9478,40.0,9, <=50K, Male,0
15679,40.0,>12, >50K, Male,1
21511,20.0,9, <=50K, Male,0
30312,40.0,<6, <=50K, Female,0
13217,20.0,10, <=50K, Female,0
27641,40.0,>12, >50K, Male,1
6452,20.0,9, <=50K, Male,0
5785,20.0,10, <=50K, Female,0
6872,50.0,11, <=50K, Male,0
5163,20.0,>12, <=50K, Male,0
13837,30.0,9, <=50K, Female,0
13626,20.0,6, <=50K, Female,0
27175,30.0,9, <=50K, Female,0
13303,50.0,10, >50K, Male,1
1182,30.0,>12, <=50K, Male,0
19163,10.0,9, <=50K, Male,0
26478,50.0,9, >50K, Male,1
22216,40.0,10, <=50K, Male,0
8600,30.0,10, <=50K, Male,0
22322,40.0,10, <=50K, Male,0
7750,20.0,9, <=50K, Male,0
8097,30.0,>12, >50K, Female,1
19591,40.0,>12, <=50K, Female,0
27047,30.0,10, >50K, Male,1
23570,40.0,>12, >50K, Male,1
4690,20.0,9, <=50K, Male,0
5376,40.0,11, <=50K, Male,0
17413,20.0,9, <=50K, Male,0
417,30.0,7, <=50K, Female,0
12022,30.0,>12, >50K, Male,1
18495,40.0,11, <=50K, Male,0
21677,20.0,9, <=50K, Female,0
29091,20.0,9, <=50K, Male,0
1781,30.0,9, <=50K, Male,0
113,20.0,10, <=50K, Female,0
5719,30.0,11, <=50K, Female,0
26597,40.0,10, <=50K, Male,0
15848,30.0,7, <=50K, Female,0
14212,10.0,6, <=50K, Male,0
20221,40.0,9, <=50K, Female,0
29812,30.0,>12, <=50K, Female,0
25633,50.0,>12, >50K, Male,1
11142,30.0,9, <=50K, Male,0
6666,50.0,7, <=50K, Male,0
19426,30.0,>12, <=50K, Female,0
11239,30.0,9, <=50K, Male,0
10075,30.0,6, <=50K, Male,0
32403,40.0,<6, <=50K, Male,0
11860,30.0,9, <=50K, Male,0
26586,60.0,9, <=50K, Female,0
14422,40.0,9, <=50K, Male,0
8882,40.0,>12, <=50K, Male,0
25513,20.0,9, <=50K, Male,0
23671,50.0,9, >50K, Male,1
21037,50.0,>12, >50K, Male,1
2216,20.0,10, <=50K, Female,0
12354,60.0,>12, >50K, Male,1
266,10.0,10, <=50K, Male,0
24882,30.0,10, <=50K, Female,0
19912,60.0,>12, <=50K, Female,0
11366,30.0,9, <=50K, Female,0
441,40.0,9, <=50K, Female,0
8386,20.0,12, <=50K, Female,0
8044,30.0,11, <=50K, Female,0
27917,40.0,9, <=50K, Female,0
17338,30.0,9, <=50K, Male,0
8063,20.0,<6, <=50K, Male,0
16743,10.0,6, <=50K, Female,0
30560,50.0,10, >50K, Male,1
10405,20.0,10, <=50K, Male,0
14685,30.0,>12, <=50K, Female,0
32203,50.0,>12, >50K, Male,1
10910,30.0,>12, >50K, Female,1
27977,30.0,10, <=50K, Male,0
19554,30.0,>12, <=50K, Female,0
25287,50.0,>12, >50K, Female,1
11576,30.0,>12, >50K, Female,1
15045,30.0,10, <=50K, Female,0
5026,50.0,>12, >50K, Male,1
24129,20.0,10, <=50K, Female,0
14234,40.0,9, >50K, Female,1
1123,30.0,>12, <=50K, Male,0
17718,40.0,9, <=50K, Female,0
30585,50.0,11, >50K, Male,1
15332,20.0,>12, <=50K, Male,0
27628,40.0,9, <=50K, Female,0
4784,30.0,12, >50K, Male,1
26526,40.0,>12, >50K, Female,1
24635,30.0,9, <=50K, Male,0
13081,20.0,9, <=50K, Male,0
14844,50.0,10, <=50K, Female,0
16144,20.0,9, <=50K, Male,0
375,20.0,10, <=50K, Female,0
27746,30.0,10, <=50K, Female,0
3940,60.0,>12, <=50K, Female,0
7531,30.0,>12, >50K, Male,1
28132,40.0,<6, <=50K, Male,0
4242,40.0,10, <=50K, Male,0
29124,60.0,9, >50K, Male,1
28092,10.0,6, <=50K, Female,0
26406,30.0,11, <=50K, Male,0
15684,60.0,9, <=50K, Male,0
14677,30.0,<6, <=50K, Male,0
572,10.0,7, <=50K, Male,0
3624,>=70,9, <=50K, Female,0
21731,40.0,>12, <=50K, Female,0
31675,30.0,10, <=50K, Female,0
11386,20.0,10, <=50K, Male,0
19046,30.0,>12, <=50K, Male,0
3768,20.0,>12, <=50K, Male,0
12905,30.0,7, <=50K, Male,0
21891,40.0,10, >50K, Male,1
6119,50.0,8, <=50K, Male,0
5847,30.0,9, <=50K, Male,0
1243,60.0,9, >50K, Male,1
17905,60.0,9, <=50K, Male,0
5872,40.0,<6, <=50K, Female,0
21270,30.0,10, <=50K, Male,0
11445,40.0,9, <=50K, Male,0
28936,30.0,9, <=50K, Male,0
12072,30.0,6, <=50K, Female,0
8280,50.0,>12, <=50K, Female,0
194,40.0,>12, <=50K, Male,0
6758,40.0,>12, >50K, Male,1
4415,30.0,<6, <=50K, Male,0
2971,30.0,>12, >50K, Male,1
5437,40.0,10, >50K, Male,1
3322,30.0,10, <=50K, Male,0
21477,20.0,12, <=50K, Male,0
19010,20.0,10, <=50K, Male,0
31139,20.0,>12, >50K, Male,1
15842,10.0,9, <=50K, Female,0
2806,40.0,>12, <=50K, Male,0
13783,40.0,10, <=50K, Female,0
19921,50.0,9, <=50K, Male,0
12765,30.0,9, <=50K, Male,0
25746,40.0,>12, <=50K, Male,0
7488,40.0,>12, <=50K, Female,0
12940,30.0,9, <=50K, Female,0
15531,40.0,10, <=50K, Male,0
13605,30.0,7, <=50K, Male,0
4052,30.0,9, <=50K, Male,0
16175,40.0,11, <=50K, Male,0
2114,20.0,>12, <=50K, Male,0
28001,40.0,10, >50K, Male,1
17475,40.0,10, <=50K, Female,0
4641,50.0,9, >50K, Male,1
23597,50.0,10, <=50K, Female,0
29287,20.0,>12, <=50K, Female,0
20252,30.0,>12, >50K, Male,1
20873,40.0,10, <=50K, Male,0
1616,40.0,>12, >50K, Male,1
30909,30.0,10, <=50K, Female,0
5438,30.0,10, <=50K, Male,0
29347,40.0,9, <=50K, Male,0
6913,40.0,12, <=50K, Male,0
810,30.0,9, <=50K, Female,0
22756,20.0,<6, <=50K, Male,0
7703,20.0,10, <=50K, Female,0
7446,30.0,9, <=50K, Female,0
27130,20.0,9, <=50K, Female,0
13415,30.0,9, <=50K, Male,0
31842,40.0,10, >50K, Male,1
1313,50.0,9, <=50K, Female,0
22829,60.0,>12, >50K, Male,1
16787,10.0,7, <=50K, Male,0
9878,20.0,10, <=50K, Male,0
4446,40.0,9, <=50K, Female,0
10844,20.0,>12, <=50K, Female,0
10392,30.0,9, <=50K, Male,0
32221,30.0,9, >50K, Male,1
11977,40.0,10, <=50K, Male,0
2812,40.0,9, <=50K, Female,0
14091,20.0,>12, <=50K, Male,0
25569,50.0,<6, <=50K, Male,0
20861,50.0,9, <=50K, Male,0
29822,40.0,9, <=50K, Female,0
24820,20.0,10, <=50K, Female,0
27211,40.0,9, <=50K, Male,0
32202,20.0,12, <=50K, Male,0
17091,20.0,<6, <=50K, Male,0
30371,20.0,6, <=50K, Male,0
14045,50.0,9, >50K, Male,1
795,20.0,10, <=50K, Male,0
32285,40.0,12, <=50K, Female,0
27217,30.0,9, >50K, Male,1
29754,40.0,10, <=50K, Female,0
4699,50.0,6, <=50K, Male,0
22629,40.0,9, <=50K, Female,0
21207,20.0,9, <=50K, Female,0
13868,50.0,11, <=50K, Male,0
27941,10.0,10, <=50K, Male,0
7467,30.0,>12, >50K, Male,1
10067,50.0,9, <=50K, Male,0
29752,60.0,12, <=50K, Female,0
14767,30.0,9, <=50K, Female,0
29950,20.0,<6, <=50K, Male,0
6175,30.0,9, <=50K, Male,0
4589,20.0,<6, <=50K, Female,0
13897,20.0,>12, <=50K, Female,0
32053,30.0,9, <=50K, Male,0
3213,>=70,9, <=50K, Male,0
27725,20.0,<6, <=50K, Male,0
6527,30.0,12, <=50K, Male,0
28731,20.0,>12, <=50K, Female,0
8629,50.0,>12, <=50K, Female,0
21982,10.0,10, <=50K, Female,0
31088,20.0,<6, <=50K, Male,0
16229,50.0,>12, <=50K, Male,0
16896,10.0,7, <=50K, Male,0
12112,40.0,<6, <=50K, Male,0
22735,40.0,>12, >50K, Female,1
2503,50.0,9, <=50K, Female,0
15918,50.0,10, <=50K, Male,0
27409,30.0,8, <=50K, Male,0
6761,50.0,9, <=50K, Male,0
21659,30.0,11, <=50K, Male,0
21174,50.0,9, <=50K, Male,0
30645,50.0,9, >50K, Female,1
28412,20.0,10, <=50K, Female,0
6967,60.0,<6, <=50K, Female,0
21745,60.0,10, <=50K, Male,0
1591,20.0,>12, <=50K, Male,0
9505,40.0,10, <=50K, Male,0
23126,40.0,10, >50K, Male,1
10357,30.0,10, <=50K, Female,0
13287,30.0,>12, >50K, Male,1
28595,30.0,9, <=50K, Male,0
28374,50.0,9, <=50K, Male,0
8359,30.0,>12, >50K, Male,1
21242,10.0,9, <=50K, Male,0
2589,40.0,>12, >50K, Male,1
27716,30.0,>12, <=50K, Male,0
15636,50.0,10, >50K, Male,1
4139,20.0,9, <=50K, Male,0
5574,50.0,>12, >50K, Male,1
5267,50.0,10, >50K, Male,1
24724,30.0,10, <=50K, Female,0
27427,40.0,9, >50K, Female,1
6394,30.0,10, <=50K, Female,0
8052,50.0,<6, <=50K, Male,0
12625,50.0,>12, <=50K, Male,0
1764,40.0,>12, >50K, Female,1
3240,30.0,10, <=50K, Female,0
8785,20.0,9, <=50K, Male,0
16391,20.0,9, <=50K, Male,0
26860,50.0,9, >50K, Male,1
13791,50.0,9, <=50K, Female,0
29008,40.0,>12, >50K, Female,1
30001,20.0,9, <=50K, Male,0
13141,20.0,8, <=50K, Male,0
15381,40.0,9, >50K, Male,1
9775,20.0,10, <=50K, Female,0
19009,30.0,<6, <=50K, Female,0
21122,20.0,10, <=50K, Female,0
28749,50.0,<6, <=50K, Female,0
8208,40.0,>12, >50K, Male,1
8099,30.0,10, <=50K, Male,0
4347,20.0,9, <=50K, Female,0
1673,20.0,10, <=50K, Male,0
12609,10.0,6, <=50K, Male,0
32305,30.0,10, >50K, Male,1
19466,50.0,9, >50K, Female,1
13588,30.0,11, <=50K, Female,0
1431,50.0,9, <=50K, Female,0
27744,30.0,9, <=50K, Male,0
4423,30.0,9, <=50K, Male,0
16092,50.0,>12, >50K, Female,1
10243,40.0,10, <=50K, Male,0
6754,60.0,9, <=50K, Male,0
2000,30.0,9, <=50K, Male,0
22688,40.0,11, <=50K, Male,0
9626,50.0,>12, <=50K, Female,0
19423,20.0,>12, <=50K, Male,0
28481,50.0,<6, <=50K, Male,0
25424,50.0,10, >50K, Female,1
10142,30.0,9, <=50K, Male,0
24977,20.0,9, <=50K, Male,0
29218,20.0,9, <=50K, Male,0
4062,10.0,9, <=50K, Female,0
11800,30.0,9, >50K, Male,1
10078,40.0,9, <=50K, Male,0
13374,30.0,10, <=50K, Male,0
31816,40.0,>12, >50K, Male,1
13367,50.0,>12, <=50K, Female,0
7431,40.0,9, <=50K, Female,0
1363,50.0,10, <=50K, Female,0
28188,30.0,9, <=50K, Male,0
17027,>=70,9, >50K, Male,1
18052,50.0,9, <=50K, Male,0
2425,30.0,9, >50K, Male,1
15298,40.0,9, <=50K, Male,0
4664,20.0,9, <=50K, Male,0
18578,30.0,9, <=50K, Female,0
3388,40.0,>12, >50K, Male,1
25080,30.0,11, <=50K, Male,0
20500,40.0,>12, <=50K, Female,0
7376,40.0,9, >50K, Male,1
28620,20.0,9, <=50K, Male,0
17284,20.0,9, <=50K, Female,0
24669,50.0,10, >50K, Male,1
4618,20.0,>12, >50K, Male,1
17237,50.0,9, <=50K, Male,0
20996,20.0,10, >50K, Male,1
23797,30.0,9, <=50K, Male,0
19515,>=70,9, <=50K, Female,0
9275,20.0,10, <=50K, Male,0
19670,50.0,9, <=50K, Male,0
13213,30.0,>12, <=50K, Male,0
24567,40.0,>12, >50K, Male,1
9906,40.0,>12, >50K, Male,1
1021,40.0,>12, >50K, Male,1
29348,20.0,9, <=50K, Male,0
14754,30.0,9, <=50K, Female,0
8184,50.0,9, >50K, Male,1
3188,50.0,9, <=50K, Female,0
19593,30.0,9, <=50K, Male,0
7925,20.0,9, <=50K, Male,0
3275,50.0,10, <=50K, Female,0
31321,50.0,10, >50K, Male,1
23716,30.0,9, >50K, Male,1
24686,10.0,6, <=50K, Female,0
18858,50.0,10, <=50K, Male,0
22084,20.0,9, <=50K, Female,0
26987,30.0,>12, >50K, Male,1
1138,20.0,9, <=50K, Male,0
32559,20.0,9, <=50K, Male,0
31113,20.0,11, <=50K, Female,0
12661,20.0,10, <=50K, Female,0
22694,30.0,10, <=50K, Male,0
2109,60.0,10, >50K, Male,1
3830,50.0,9, <=50K, Male,0
23609,20.0,10, <=50K, Female,0
13912,30.0,10, <=50K, Male,0
15909,50.0,>12, >50K, Male,1
19724,30.0,>12, <=50K, Female,0
9056,20.0,<6, <=50K, Male,0
27501,20.0,7, <=50K, Female,0
4772,60.0,10, >50K, Female,1
27166,40.0,>12, >50K, Male,1
8581,50.0,9, >50K, Male,1
9902,30.0,>12, <=50K, Male,0
9506,40.0,9, >50K, Male,1
30338,30.0,>12, <=50K, Male,0
24477,40.0,9, >50K, Male,1
27886,50.0,9, >50K, Male,1
29560,40.0,>12, >50K, Male,1
12285,20.0,10, <=50K, Female,0
2045,10.0,6, <=50K, Male,0
2382,30.0,9, <=50K, Male,0
16578,40.0,>12, <=50K, Female,0
13224,40.0,>12, <=50K, Female,0
12728,20.0,10, <=50K, Male,0
6142,50.0,<6, <=50K, Male,0
1220,40.0,9, >50K, Male,1
11798,50.0,>12, >50K, Male,1
6135,30.0,>12, >50K, Male,1
26421,20.0,10, <=50K, Male,0
8657,10.0,6, <=50K, Male,0
13722,40.0,>12, >50K, Male,1
28190,10.0,9, <=50K, Male,0
30804,40.0,<6, <=50K, Male,0
32512,20.0,9, <=50K, Male,0
18885,40.0,10, <=50K, Female,0
27866,60.0,10, <=50K, Female,0
17075,50.0,6, <=50K, Female,0
18202,30.0,9, <=50K, Male,0
3979,40.0,>12, <=50K, Male,0
19411,30.0,10, <=50K, Female,0
21766,30.0,10, <=50K, Female,0
20189,20.0,10, <=50K, Male,0
13723,30.0,10, <=50K, Male,0
23050,40.0,>12, <=50K, Female,0
12512,40.0,10, <=50K, Male,0
10087,50.0,>12, <=50K, Female,0
15140,30.0,10, <=50K, Male,0
18953,50.0,>12, <=50K, Male,0
29726,30.0,8, <=50K, Male,0
24828,20.0,>12, <=50K, Male,0
27322,30.0,>12, >50K, Male,1
26924,20.0,9, <=50K, Female,0
12809,40.0,10, >50K, Female,1
32290,30.0,9, <=50K, Female,0
408,20.0,10, >50K, Female,1
2374,50.0,>12, <=50K, Male,0
1948,20.0,>12, <=50K, Male,0
29906,20.0,9, <=50K, Male,0
15533,20.0,9, <=50K, Male,0
31072,30.0,10, <=50K, Male,0
17659,20.0,9, <=50K, Male,0
325,60.0,9, <=50K, Male,0
17799,40.0,12, >50K, Male,1
21239,40.0,9, <=50K, Male,0
24482,50.0,9, >50K, Male,1
9985,20.0,>12, <=50K, Male,0
8500,40.0,>12, >50K, Male,1
14292,50.0,10, <=50K, Female,0
16529,20.0,8, <=50K, Female,0
23086,40.0,11, <=50K, Female,0
17068,40.0,9, <=50K, Male,0
23532,20.0,>12, <=50K, Male,0
15385,30.0,9, <=50K, Male,0
18524,30.0,9, <=50K, Male,0
24673,20.0,>12, >50K, Male,1
22264,30.0,10, <=50K, Female,0
27647,30.0,>12, <=50K, Male,0
24011,20.0,7, <=50K, Female,0
6968,30.0,9, <=50K, Male,0
32063,30.0,11, >50K, Female,1
31680,30.0,9, >50K, Male,1
6760,40.0,<6, <=50K, Male,0
11598,30.0,10, <=50K, Male,0
26041,10.0,7, <=50K, Female,0
1552,50.0,<6, <=50K, Female,0
22311,10.0,9, <=50K, Female,0
27262,60.0,10, <=50K, Male,0
6360,40.0,9, <=50K, Female,0
31483,40.0,12, >50K, Male,1
22408,30.0,9, <=50K, Male,0
15762,30.0,9, >50K, Female,1
10625,40.0,11, >50K, Male,1
3657,30.0,>12, >50K, Male,1
9387,20.0,9, <=50K, Male,0
15546,50.0,>12, >50K, Male,1
20383,30.0,>12, <=50K, Female,0
2152,20.0,10, <=50K, Male,0
17450,10.0,9, <=50K, Male,0
21086,40.0,10, >50K, Male,1
10923,30.0,9, <=50K, Male,0
24603,30.0,>12, >50K, Male,1
5409,60.0,9, <=50K, Female,0
7490,40.0,9, <=50K, Male,0
21637,50.0,12, <=50K, Female,0
16738,10.0,10, <=50K, Female,0
11102,30.0,9, >50K, Male,1
28211,20.0,9, <=50K, Female,0
32197,20.0,10, <=50K, Female,0
17611,20.0,<6, <=50K, Female,0
4504,40.0,>12, <=50K, Female,0
335,10.0,<6, <=50K, Male,0
5016,40.0,10, <=50K, Female,0
17588,30.0,9, <=50K, Female,0
10401,50.0,<6, <=50K, Female,0
17280,40.0,10, <=50K, Female,0
11184,40.0,>12, >50K, Female,1
1759,10.0,10, <=50K, Female,0
12141,40.0,>12, >50K, Male,1
11266,40.0,9, >50K, Male,1
18294,10.0,10, <=50K, Female,0
18853,30.0,>12, >50K, Female,1
4753,40.0,<6, >50K, Male,1
4909,50.0,>12, <=50K, Female,0
23389,30.0,9, >50K, Male,1
10704,20.0,>12, <=50K, Male,0
345,40.0,>12, <=50K, Male,0
3693,>=70,9, <=50K, Female,0
5839,40.0,>12, >50K, Male,1
12653,20.0,10, <=50K, Male,0
5651,60.0,10, >50K, Female,1
12113,60.0,9, >50K, Male,1
10518,50.0,9, <=50K, Male,0
30425,30.0,9, <=50K, Male,0
22516,40.0,9, >50K, Male,1
21992,50.0,>12, >50K, Male,1
6738,30.0,12, <=50K, Male,0
25988,30.0,11, <=50K, Male,0
26853,40.0,9, <=50K, Male,0
31771,20.0,10, <=50K, Male,0
25385,40.0,11, <=50K, Female,0
28024,30.0,10, <=50K, Female,0
24519,30.0,11, <=50K, Female,0
13879,50.0,6, <=50K, Male,0
26257,30.0,>12, >50K, Male,1
31437,30.0,7, <=50K, Male,0
30070,20.0,9, <=50K, Female,0
941,30.0,9, <=50K, Male,0
7403,50.0,10, >50K, Male,1
11661,40.0,>12, <=50K, Female,0
19752,30.0,9, <=50K, Male,0
13909,30.0,9, <=50K, Male,0
