,Age (decade),Education Years,Income,Gender,Income Binary
27228,30.0,9, <=50K, Female,0
3098,40.0,10, <=50K, Female,0
26251,20.0,12, <=50K, Female,0
1232,20.0,>12, <=50K, Female,0
21372,20.0,>12, <=50K, Female,0
7877,20.0,10, <=50K, Male,0
7432,40.0,10, >50K, Male,1
4016,20.0,9, <=50K, Male,0
8508,50.0,>12, <=50K, Female,0
9785,40.0,<6, >50K, Male,1
21301,20.0,>12, >50K, Female,1
23630,30.0,12, <=50K, Female,0
20501,40.0,7, <=50K, Male,0
32105,40.0,>12, <=50K, Female,0
3060,20.0,10, <=50K, Male,0
13996,30.0,9, <=50K, Male,0
20444,40.0,>12, >50K, Male,1
11726,40.0,12, >50K, Male,1
14662,50.0,7, <=50K, Male,0
1945,30.0,>12, >50K, Male,1
4499,20.0,10, <=50K, Male,0
1885,20.0,9, <=50K, Female,0
23274,40.0,10, >50K, Male,1
10585,30.0,>12, <=50K, Female,0
24408,30.0,>12, <=50K, Female,0
24075,20.0,>12, <=50K, Male,0
27786,40.0,8, <=50K, Female,0
10766,30.0,10, <=50K, Male,0
31704,40.0,9, <=50K, Male,0
9320,30.0,9, <=50K, Male,0
11894,40.0,10, <=50K, Male,0
4562,20.0,9, <=50K, Female,0
20294,10.0,9, <=50K, Male,0
5479,40.0,>12, >50K, Male,1
30007,30.0,10, <=50K, Female,0
19321,20.0,9, <=50K, Female,0
16408,20.0,10, <=50K, Male,0
19447,40.0,11, <=50K, Male,0
42,20.0,>12, <=50K, Male,0
27753,20.0,>12, >50K, Male,1
25008,40.0,11, <=50K, Male,0
4199,10.0,8, <=50K, Female,0
30292,30.0,10, <=50K, Male,0
27951,30.0,10, >50K, Male,1
25943,10.0,<6, <=50K, Male,0
31016,30.0,>12, >50K, Male,1
7280,20.0,9, <=50K, Male,0
1537,40.0,9, <=50K, Male,0
11010,30.0,>12, >50K, Male,1
3965,40.0,9, <=50K, Female,0
23613,40.0,>12, >50K, Male,1
11055,20.0,7, <=50K, Male,0
2767,40.0,>12, >50K, Male,1
15471,60.0,6, <=50K, Male,0
15930,60.0,10, <=50K, Female,0
22203,10.0,6, <=50K, Female,0
10723,10.0,9, <=50K, Male,0
11999,40.0,>12, >50K, Male,1
18374,30.0,10, <=50K, Male,0
6429,40.0,>12, >50K, Male,1
29644,40.0,9, >50K, Male,1
7952,40.0,>12, <=50K, Female,0
1824,50.0,9, >50K, Male,1
20533,40.0,11, <=50K, Female,0
15721,40.0,9, <=50K, Female,0
17280,40.0,10, <=50K, Female,0
15921,30.0,10, >50K, Male,1
22513,40.0,10, >50K, Male,1
12214,50.0,<6, <=50K, Female,0
9406,20.0,10, <=50K, Male,0
5526,20.0,10, <=50K, Male,0
20052,30.0,>12, >50K, Male,1
13214,30.0,11, >50K, Male,1
31833,30.0,11, <=50K, Female,0
23062,20.0,10, <=50K, Female,0
30437,20.0,9, <=50K, Male,0
11622,60.0,6, <=50K, Female,0
19792,50.0,>12, <=50K, Male,0
27653,30.0,9, <=50K, Female,0
10923,30.0,9, <=50K, Male,0
6887,40.0,>12, <=50K, Male,0
10176,30.0,8, <=50K, Female,0
30240,10.0,9, <=50K, Female,0
32498,50.0,9, <=50K, Male,0
561,50.0,>12, >50K, Male,1
22210,50.0,>12, >50K, Male,1
27462,60.0,10, <=50K, Male,0
13604,30.0,9, <=50K, Male,0
28118,20.0,9, <=50K, Male,0
25454,50.0,6, <=50K, Male,0
27594,20.0,9, <=50K, Male,0
18397,30.0,9, <=50K, Female,0
29737,60.0,6, <=50K, Male,0
29158,60.0,9, <=50K, Male,0
13076,20.0,9, <=50K, Male,0
26139,20.0,9, <=50K, Male,0
13061,40.0,<6, <=50K, Male,0
318,20.0,10, <=50K, Female,0
7263,50.0,12, <=50K, Male,0
16378,30.0,9, <=50K, Male,0
32420,20.0,>12, <=50K, Female,0
748,20.0,7, <=50K, Male,0
10149,40.0,>12, <=50K, Female,0
26621,50.0,<6, <=50K, Male,0
18160,40.0,10, <=50K, Female,0
14770,50.0,10, <=50K, Female,0
25664,40.0,10, <=50K, Male,0
17423,20.0,10, <=50K, Male,0
13007,10.0,9, <=50K, Female,0
6180,>=70,>12, <=50K, Male,0
8510,40.0,>12, >50K, Male,1
4908,40.0,11, >50K, Male,1
13789,40.0,12, <=50K, Female,0
18529,30.0,12, <=50K, Male,0
10584,20.0,9, <=50K, Male,0
22779,20.0,9, <=50K, Female,0
20550,10.0,10, <=50K, Male,0
21088,30.0,9, <=50K, Male,0
27843,30.0,10, >50K, Male,1
26635,50.0,10, <=50K, Male,0
2716,40.0,>12, >50K, Female,1
19135,10.0,7, <=50K, Male,0
24794,10.0,9, <=50K, Female,0
24636,20.0,>12, <=50K, Female,0
8321,50.0,10, <=50K, Male,0
302,30.0,9, >50K, Male,1
29247,60.0,9, <=50K, Male,0
9755,30.0,9, <=50K, Male,0
2634,60.0,7, <=50K, Male,0
4991,20.0,<6, <=50K, Male,0
4736,20.0,9, >50K, Male,1
8012,40.0,9, <=50K, Female,0
29929,40.0,>12, <=50K, Male,0
25675,20.0,11, <=50K, Male,0
4184,20.0,>12, <=50K, Male,0
3765,50.0,12, <=50K, Female,0
1975,40.0,>12, >50K, Male,1
11350,40.0,>12, <=50K, Male,0
4946,20.0,>12, <=50K, Male,0
16726,30.0,9, <=50K, Female,0
4228,30.0,11, <=50K, Female,0
3786,30.0,12, >50K, Male,1
18341,30.0,11, >50K, Male,1
26524,40.0,12, >50K, Male,1
32111,40.0,<6, <=50K, Male,0
15775,50.0,>12, >50K, Male,1
5492,50.0,9, <=50K, Female,0
20763,20.0,>12, <=50K, Male,0
30764,30.0,7, <=50K, Female,0
27006,30.0,11, <=50K, Female,0
4794,40.0,9, <=50K, Male,0
2654,30.0,10, <=50K, Male,0
25135,40.0,>12, >50K, Female,1
11750,50.0,9, <=50K, Male,0
24020,20.0,9, <=50K, Male,0
7981,20.0,10, <=50K, Male,0
9774,30.0,9, >50K, Male,1
1576,30.0,9, <=50K, Male,0
461,50.0,9, <=50K, Male,0
1694,40.0,10, <=50K, Male,0
4033,20.0,12, <=50K, Male,0
3687,20.0,<6, <=50K, Male,0
20256,30.0,9, <=50K, Male,0
16936,40.0,>12, >50K, Male,1
19607,20.0,10, >50K, Male,1
31383,50.0,9, <=50K, Male,0
28447,30.0,>12, >50K, Male,1
32508,40.0,6, <=50K, Female,0
28005,50.0,9, <=50K, Female,0
7764,40.0,<6, <=50K, Male,0
22836,20.0,11, <=50K, Female,0
15366,30.0,9, <=50K, Male,0
29462,40.0,<6, <=50K, Male,0
25586,30.0,10, >50K, Male,1
19138,30.0,9, <=50K, Male,0
14505,50.0,10, <=50K, Female,0
27864,30.0,7, <=50K, Female,0
31976,40.0,10, <=50K, Male,0
7421,20.0,>12, <=50K, Female,0
5639,30.0,>12, >50K, Male,1
12462,40.0,>12, <=50K, Male,0
6870,30.0,>12, >50K, Female,1
9873,40.0,>12, >50K, Male,1
5597,20.0,9, <=50K, Male,0
32254,30.0,10, >50K, Male,1
21879,60.0,>12, <=50K, Female,0
27150,40.0,11, >50K, Female,1
16711,10.0,10, <=50K, Female,0
18381,50.0,>12, <=50K, Female,0
31782,30.0,10, <=50K, Male,0
6371,30.0,11, <=50K, Male,0
31329,20.0,>12, <=50K, Female,0
11115,40.0,9, <=50K, Female,0
16905,60.0,9, <=50K, Male,0
9775,20.0,10, <=50K, Female,0
20890,30.0,9, >50K, Male,1
11516,10.0,8, <=50K, Male,0
3093,40.0,>12, >50K, Male,1
4354,50.0,>12, >50K, Male,1
31564,40.0,>12, >50K, Female,1
8998,50.0,9, <=50K, Male,0
9109,20.0,>12, <=50K, Male,0
32292,40.0,10, >50K, Male,1
596,20.0,10, <=50K, Female,0
10331,30.0,>12, >50K, Male,1
4655,10.0,<6, <=50K, Female,0
28854,30.0,9, <=50K, Male,0
9753,40.0,12, >50K, Female,1
27819,30.0,9, <=50K, Male,0
25495,30.0,<6, <=50K, Male,0
25963,60.0,10, >50K, Male,1
7605,50.0,9, <=50K, Male,0
1445,50.0,11, <=50K, Male,0
8197,20.0,9, <=50K, Female,0
19739,10.0,6, <=50K, Female,0
9777,60.0,10, >50K, Male,1
25772,60.0,9, <=50K, Male,0
3659,30.0,9, >50K, Male,1
23435,20.0,>12, <=50K, Female,0
21930,20.0,9, <=50K, Female,0
25507,20.0,10, <=50K, Male,0
32293,20.0,9, <=50K, Female,0
4246,30.0,>12, >50K, Female,1
367,20.0,12, <=50K, Female,0
21399,20.0,>12, <=50K, Female,0
14949,30.0,>12, >50K, Female,1
6316,20.0,9, <=50K, Male,0
31219,20.0,9, <=50K, Male,0
23293,30.0,9, <=50K, Female,0
5433,50.0,9, <=50K, Female,0
11897,40.0,10, >50K, Male,1
17283,50.0,10, <=50K, Male,0
29162,20.0,6, <=50K, Male,0
23775,30.0,9, <=50K, Male,0
22594,30.0,12, <=50K, Male,0
2578,60.0,>12, >50K, Male,1
14192,50.0,>12, >50K, Male,1
5178,40.0,9, <=50K, Female,0
9674,60.0,9, <=50K, Female,0
22757,10.0,10, <=50K, Female,0
31475,60.0,9, >50K, Male,1
23840,20.0,9, >50K, Male,1
28670,30.0,>12, <=50K, Female,0
12711,40.0,10, >50K, Male,1
7534,30.0,12, <=50K, Male,0
13697,30.0,9, <=50K, Male,0
22402,50.0,>12, >50K, Male,1
12576,60.0,9, <=50K, Male,0
21512,30.0,>12, >50K, Male,1
23344,>=70,>12, >50K, Male,1
26089,50.0,>12, >50K, Male,1
15495,30.0,>12, >50K, Male,1
26371,30.0,9, <=50K, Male,0
28446,60.0,10, >50K, Male,1
8194,20.0,10, <=50K, Male,0
3243,20.0,<6, <=50K, Male,0
18614,20.0,10, <=50K, Female,0
4576,40.0,9, <=50K, Female,0
4389,30.0,9, >50K, Male,1
24401,60.0,>12, >50K, Male,1
2417,20.0,10, <=50K, Female,0
1075,10.0,10, <=50K, Male,0
10942,60.0,9, <=50K, Male,0
28522,40.0,10, >50K, Male,1
13506,30.0,>12, >50K, Male,1
15044,30.0,10, <=50K, Female,0
11676,20.0,6, <=50K, Female,0
20497,60.0,6, <=50K, Male,0
14996,30.0,10, <=50K, Male,0
23946,20.0,9, <=50K, Male,0
5917,30.0,9, >50K, Male,1
23307,30.0,>12, <=50K, Female,0
21008,20.0,>12, <=50K, Female,0
4936,40.0,7, <=50K, Female,0
11763,20.0,10, <=50K, Female,0
24508,30.0,9, <=50K, Male,0
26628,20.0,>12, <=50K, Male,0
27745,30.0,9, <=50K, Male,0
29939,60.0,<6, <=50K, Male,0
3855,30.0,9, <=50K, Female,0
17790,40.0,>12, >50K, Female,1
14082,20.0,9, >50K, Male,1
1036,60.0,<6, <=50K, Male,0
25268,20.0,12, <=50K, Male,0
18705,30.0,11, <=50K, Male,0
2221,50.0,9, <=50K, Female,0
21269,20.0,>12, <=50K, Female,0
15209,20.0,>12, <=50K, Male,0
26639,30.0,>12, >50K, Male,1
1228,50.0,9, <=50K, Female,0
29127,20.0,10, >50K, Male,1
31310,20.0,7, <=50K, Male,0
5354,40.0,>12, <=50K, Female,0
1122,30.0,10, <=50K, Male,0
884,30.0,10, <=50K, Female,0
30944,30.0,10, <=50K, Male,0
25241,20.0,>12, <=50K, Male,0
6307,20.0,7, <=50K, Male,0
11184,40.0,>12, >50K, Female,1
22953,60.0,>12, >50K, Male,1
27962,20.0,10, <=50K, Male,0
15033,10.0,10, <=50K, Female,0
23057,40.0,9, <=50K, Female,0
9131,50.0,>12, >50K, Male,1
17124,40.0,>12, <=50K, Male,0
25688,50.0,9, <=50K, Male,0
30856,50.0,<6, <=50K, Male,0
6190,20.0,10, <=50K, Female,0
5939,30.0,9, <=50K, Male,0
2510,40.0,9, <=50K, Male,0
10737,50.0,10, >50K, Male,1
23025,20.0,10, <=50K, Female,0
7343,50.0,6, >50K, Male,1
31557,30.0,10, <=50K, Male,0
30318,30.0,10, >50K, Male,1
11043,30.0,11, <=50K, Female,0
21615,20.0,>12, <=50K, Female,0
30324,20.0,7, <=50K, Male,0
2085,30.0,>12, >50K, Male,1
8068,40.0,11, >50K, Male,1
20589,20.0,>12, <=50K, Male,0
32157,40.0,10, <=50K, Male,0
21034,40.0,10, <=50K, Male,0
9264,10.0,8, <=50K, Male,0
23042,20.0,6, <=50K, Male,0
16683,40.0,9, >50K, Male,1
12678,10.0,8, <=50K, Male,0
713,40.0,11, <=50K, Male,0
28054,30.0,>12, >50K, Male,1
32329,20.0,>12, <=50K, Male,0
3032,40.0,10, >50K, Male,1
22324,20.0,>12, <=50K, Female,0
26109,40.0,11, <=50K, Male,0
15695,20.0,9, <=50K, Male,0
23027,50.0,<6, <=50K, Male,0
32439,20.0,>12, <=50K, Male,0
13169,50.0,<6, <=50K, Male,0
25415,30.0,9, <=50K, Male,0
11009,30.0,9, <=50K, Male,0
14523,40.0,>12, >50K, Male,1
25972,20.0,>12, >50K, Female,1
23195,20.0,10, <=50K, Male,0
11665,20.0,>12, <=50K, Female,0
11900,30.0,8, <=50K, Male,0
13184,30.0,9, <=50K, Female,0
7551,40.0,10, <=50K, Female,0
19281,50.0,6, >50K, Male,1
16923,40.0,11, >50K, Male,1
2947,10.0,9, <=50K, Male,0
28905,30.0,10, <=50K, Female,0
6973,50.0,>12, >50K, Male,1
30725,20.0,9, <=50K, Male,0
7811,40.0,>12, >50K, Male,1
31165,30.0,10, <=50K, Female,0
23337,20.0,10, <=50K, Female,0
22295,50.0,>12, <=50K, Female,0
11641,40.0,<6, <=50K, Male,0
28764,40.0,9, >50K, Male,1
28228,20.0,10, <=50K, Male,0
12754,40.0,9, <=50K, Male,0
12175,20.0,10, <=50K, Female,0
9211,30.0,11, >50K, Female,1
10662,10.0,9, <=50K, Male,0
31503,30.0,10, >50K, Male,1
26087,30.0,9, <=50K, Male,0
26241,40.0,11, <=50K, Male,0
23361,40.0,9, >50K, Male,1
10141,20.0,7, <=50K, Male,0
22938,40.0,9, <=50K, Female,0
13091,10.0,7, <=50K, Female,0
9670,10.0,9, <=50K, Female,0
17267,10.0,9, <=50K, Male,0
4446,40.0,9, <=50K, Female,0
2678,30.0,10, <=50K, Female,0
14978,20.0,9, <=50K, Female,0
13705,20.0,>12, <=50K, Female,0
14095,10.0,10, <=50K, Male,0
31001,60.0,7, <=50K, Female,0
9833,60.0,>12, <=50K, Male,0
1202,30.0,>12, <=50K, Male,0
14908,10.0,7, <=50K, Female,0
6304,50.0,>12, >50K, Male,1
1450,20.0,9, <=50K, Male,0
31400,50.0,>12, <=50K, Male,0
688,40.0,>12, <=50K, Male,0
10477,30.0,<6, <=50K, Male,0
12629,40.0,10, <=50K, Male,0
708,60.0,9, <=50K, Male,0
21156,50.0,10, >50K, Male,1
1933,20.0,9, >50K, Female,1
6054,40.0,9, <=50K, Female,0
12046,30.0,7, <=50K, Male,0
19242,50.0,9, <=50K, Female,0
27123,20.0,10, <=50K, Female,0
11820,40.0,9, <=50K, Male,0
1553,20.0,10, <=50K, Female,0
1044,20.0,10, <=50K, Female,0
5542,40.0,12, >50K, Female,1
27206,20.0,>12, <=50K, Male,0
32031,30.0,<6, <=50K, Male,0
17829,20.0,>12, <=50K, Female,0
19550,30.0,10, >50K, Male,1
6154,20.0,>12, <=50K, Female,0
1452,10.0,6, <=50K, Male,0
8133,30.0,12, <=50K, Female,0
16117,60.0,10, >50K, Male,1
27909,20.0,9, <=50K, Male,0
26722,50.0,>12, <=50K, Male,0
20253,50.0,10, <=50K, Male,0
17813,30.0,9, >50K, Female,1
14324,20.0,9, <=50K, Male,0
1022,40.0,9, <=50K, Female,0
26715,30.0,10, >50K, Male,1
1817,40.0,9, <=50K, Female,0
13766,60.0,6, <=50K, Male,0
12732,50.0,>12, >50K, Male,1
2446,30.0,<6, <=50K, Male,0
21330,30.0,10, <=50K, Male,0
18933,30.0,10, <=50K, Female,0
1047,20.0,10, <=50K, Male,0
22212,50.0,9, <=50K, Female,0
19309,30.0,12, <=50K, Male,0
11874,30.0,<6, <=50K, Male,0
10328,>=70,>12, <=50K, Male,0
32007,50.0,9, <=50K, Female,0
2478,60.0,>12, <=50K, Male,0
24425,40.0,10, <=50K, Female,0
10883,40.0,9, <=50K, Female,0
26322,40.0,9, <=50K, Male,0
5583,20.0,9, <=50K, Male,0
27132,40.0,>12, >50K, Male,1
30505,20.0,10, <=50K, Female,0
30915,20.0,9, <=50K, Male,0
20667,30.0,>12, <=50K, Female,0
12391,30.0,>12, <=50K, Female,0
24627,30.0,10, <=50K, Female,0
1481,50.0,11, >50K, Male,1
2780,50.0,10, <=50K, Male,0
9992,40.0,9, <=50K, Female,0
32230,40.0,>12, >50K, Male,1
8022,30.0,7, <=50K, Female,0
25176,30.0,9, <=50K, Male,0
26601,40.0,9, <=50K, Female,0
23469,20.0,11, <=50K, Male,0
5241,50.0,10, <=50K, Female,0
8981,40.0,>12, >50K, Male,1
18751,30.0,10, <=50K, Female,0
6259,20.0,10, <=50K, Male,0
28333,60.0,9, <=50K, Female,0
22510,20.0,9, <=50K, Male,0
26400,30.0,10, >50K, Male,1
296,30.0,>12, <=50K, Female,0
1039,30.0,7, <=50K, Female,0
18209,50.0,9, <=50K, Male,0
20957,20.0,9, <=50K, Female,0
25434,50.0,10, >50K, Male,1
6197,40.0,9, >50K, Female,1
8800,30.0,11, >50K, Male,1
2620,40.0,9, >50K, Male,1
24342,40.0,>12, <=50K, Male,0
10761,30.0,>12, <=50K, Male,0
28867,20.0,10, <=50K, Male,0
9247,30.0,9, >50K, Male,1
5755,50.0,9, >50K, Male,1
4842,60.0,9, <=50K, Female,0
3708,30.0,9, <=50K, Male,0
9154,50.0,9, <=50K, Male,0
6773,50.0,7, <=50K, Female,0
6084,30.0,9, >50K, Male,1
2403,50.0,>12, >50K, Male,1
16602,60.0,9, <=50K, Male,0
6529,20.0,9, <=50K, Female,0
7339,30.0,10, >50K, Male,1
21783,30.0,10, <=50K, Female,0
24472,40.0,9, >50K, Male,1
17849,30.0,9, <=50K, Male,0
24893,20.0,<6, <=50K, Male,0
10937,30.0,>12, >50K, Male,1
16605,40.0,<6, <=50K, Male,0
6086,30.0,9, <=50K, Male,0
4460,20.0,10, <=50K, Female,0
25984,40.0,9, <=50K, Male,0
4814,30.0,9, <=50K, Female,0
27906,30.0,12, >50K, Male,1
31903,30.0,>12, >50K, Male,1
14475,10.0,7, <=50K, Female,0
31510,40.0,>12, >50K, Male,1
16318,20.0,9, <=50K, Male,0
13263,60.0,9, <=50K, Male,0
2764,10.0,9, <=50K, Female,0
10654,30.0,>12, <=50K, Male,0
139,40.0,10, >50K, Male,1
13187,40.0,9, >50K, Male,1
27464,30.0,>12, >50K, Male,1
3763,20.0,11, >50K, Male,1
7668,20.0,10, <=50K, Male,0
29200,30.0,9, <=50K, Male,0
19669,10.0,7, <=50K, Male,0
21167,40.0,12, <=50K, Female,0
20668,50.0,10, <=50K, Female,0
18634,40.0,12, <=50K, Female,0
28390,40.0,10, <=50K, Male,0
14273,40.0,>12, >50K, Female,1
22619,20.0,9, <=50K, Female,0
19342,20.0,10, <=50K, Male,0
8951,40.0,10, <=50K, Female,0
10894,>=70,9, <=50K, Female,0
30096,30.0,9, <=50K, Male,0
25141,20.0,11, >50K, Male,1
30323,20.0,9, <=50K, Female,0
3579,20.0,>12, <=50K, Male,0
13203,60.0,9, <=50K, Male,0
17906,40.0,10, <=50K, Male,0
11877,30.0,11, >50K, Male,1
13597,40.0,>12, <=50K, Male,0
27789,20.0,>12, >50K, Male,1
30522,50.0,9, >50K, Male,1
7917,20.0,>12, <=50K, Female,0
1015,40.0,<6, <=50K, Male,0
28436,40.0,10, <=50K, Female,0
25214,20.0,12, <=50K, Female,0
12155,50.0,9, <=50K, Female,0
5721,40.0,9, <=50K, Male,0
11124,40.0,>12, <=50K, Male,0
29324,60.0,>12, <=50K, Female,0
12801,20.0,>12, <=50K, Female,0
6271,20.0,<6, <=50K, Female,0
6128,20.0,10, <=50K, Male,0
28166,30.0,9, <=50K, Male,0
14171,30.0,9, <=50K, Male,0
20205,50.0,>12, >50K, Female,1
17102,60.0,>12, <=50K, Male,0
12721,20.0,10, >50K, Male,1
28031,30.0,9, <=50K, Male,0
30673,20.0,9, <=50K, Female,0
5610,30.0,11, >50K, Male,1
32278,50.0,8, <=50K, Female,0
14006,20.0,11, <=50K, Female,0
6580,30.0,>12, >50K, Male,1
13801,30.0,>12, <=50K, Male,0
1762,40.0,>12, <=50K, Female,0
27483,30.0,9, <=50K, Male,0
7884,40.0,9, <=50K, Male,0
27704,30.0,9, <=50K, Male,0
28264,50.0,>12, >50K, Male,1
7775,30.0,10, <=50K, Male,0
4541,30.0,9, <=50K, Female,0
21311,30.0,9, >50K, Male,1
13003,60.0,9, <=50K, Female,0
30456,20.0,9, <=50K, Male,0
24899,50.0,9, <=50K, Female,0
13945,40.0,11, <=50K, Female,0
22093,30.0,9, <=50K, Male,0
23632,10.0,8, <=50K, Male,0
7573,50.0,9, <=50K, Male,0
6894,20.0,11, <=50K, Male,0
10110,10.0,10, <=50K, Male,0
24189,10.0,7, <=50K, Male,0
29906,20.0,9, <=50K, Male,0
12632,30.0,9, <=50K, Male,0
20973,20.0,9, <=50K, Male,0
12639,30.0,>12, <=50K, Female,0
24679,30.0,>12, >50K, Male,1
18976,20.0,>12, <=50K, Female,0
6090,30.0,<6, <=50K, Female,0
20908,50.0,10, <=50K, Male,0
16090,40.0,6, <=50K, Female,0
1484,40.0,>12, >50K, Male,1
4019,20.0,12, <=50K, Male,0
18407,30.0,9, <=50K, Female,0
16638,30.0,>12, <=50K, Female,0
12097,20.0,10, <=50K, Male,0
4906,40.0,>12, >50K, Female,1
7045,30.0,>12, <=50K, Female,0
31845,40.0,10, >50K, Male,1
8297,20.0,10, <=50K, Female,0
28910,50.0,>12, >50K, Female,1
14232,40.0,10, <=50K, Male,0
31516,40.0,10, >50K, Male,1
14206,40.0,>12, <=50K, Male,0
16559,30.0,10, <=50K, Male,0
19422,40.0,>12, <=50K, Female,0
1243,60.0,9, >50K, Male,1
3914,30.0,<6, <=50K, Male,0
4277,20.0,10, <=50K, Male,0
32459,>=70,>12, <=50K, Male,0
8243,20.0,8, >50K, Male,1
11316,60.0,10, <=50K, Female,0
23446,20.0,9, >50K, Male,1
2991,60.0,10, <=50K, Male,0
30156,30.0,9, <=50K, Male,0
28689,30.0,>12, <=50K, Female,0
21568,50.0,9, <=50K, Female,0
12257,20.0,9, <=50K, Male,0
1867,30.0,9, <=50K, Female,0
10304,30.0,>12, <=50K, Male,0
6893,20.0,8, <=50K, Male,0
9644,10.0,10, <=50K, Female,0
31515,40.0,11, >50K, Male,1
2495,50.0,>12, >50K, Male,1
15725,20.0,9, <=50K, Male,0
29813,30.0,9, <=50K, Male,0
24871,20.0,>12, <=50K, Female,0
6548,20.0,>12, >50K, Male,1
26853,40.0,9, <=50K, Male,0
7089,50.0,<6, <=50K, Male,0
9287,40.0,>12, <=50K, Female,0
22803,30.0,10, <=50K, Male,0
22583,20.0,10, <=50K, Female,0
14481,30.0,9, <=50K, Male,0
4408,50.0,9, <=50K, Male,0
21668,40.0,8, >50K, Male,1
17320,40.0,11, <=50K, Female,0
3540,30.0,>12, >50K, Male,1
12411,20.0,>12, <=50K, Male,0
4104,30.0,10, <=50K, Male,0
5748,40.0,10, >50K, Male,1
9091,50.0,>12, >50K, Male,1
17721,60.0,10, <=50K, Male,0
14097,50.0,<6, <=50K, Female,0
16851,30.0,9, <=50K, Male,0
17562,40.0,>12, <=50K, Female,0
6889,40.0,9, <=50K, Female,0
10153,20.0,10, <=50K, Male,0
19115,40.0,10, <=50K, Male,0
8632,60.0,9, >50K, Male,1
7900,40.0,9, <=50K, Female,0
27097,30.0,11, <=50K, Female,0
11851,20.0,8, <=50K, Female,0
12170,10.0,10, <=50K, Female,0
23945,20.0,10, <=50K, Female,0
26735,20.0,6, <=50K, Male,0
32161,30.0,9, >50K, Male,1
5140,30.0,>12, >50K, Male,1
31029,30.0,10, <=50K, Male,0
19051,40.0,9, <=50K, Female,0
3263,30.0,10, <=50K, Female,0
3089,50.0,>12, >50K, Male,1
11645,10.0,10, <=50K, Male,0
10355,40.0,>12, >50K, Male,1
15145,30.0,9, <=50K, Male,0
15353,10.0,9, <=50K, Female,0
22313,20.0,6, <=50K, Male,0
24921,50.0,9, <=50K, Female,0
11230,60.0,9, >50K, Male,1
31637,30.0,>12, <=50K, Male,0
8275,20.0,9, <=50K, Female,0
27930,40.0,9, <=50K, Female,0
31560,40.0,9, <=50K, Female,0
14910,30.0,11, <=50K, Male,0
20730,20.0,10, <=50K, Female,0
11992,20.0,9, <=50K, Male,0
8360,40.0,9, >50K, Female,1
2848,30.0,10, >50K, Male,1
6448,20.0,10, <=50K, Female,0
26855,30.0,>12, <=50K, Female,0
16195,10.0,7, <=50K, Male,0
27270,40.0,9, <=50K, Female,0
8090,30.0,9, <=50K, Female,0
24086,20.0,9, <=50K, Male,0
3416,30.0,9, <=50K, Male,0
28082,30.0,>12, >50K, Male,1
17413,20.0,9, <=50K, Male,0
4510,40.0,10, <=50K, Female,0
25802,60.0,>12, >50K, Male,1
30464,20.0,9, <=50K, Male,0
25888,40.0,9, >50K, Male,1
3922,20.0,9, <=50K, Female,0
16205,30.0,10, >50K, Male,1
23565,30.0,>12, <=50K, Male,0
8650,30.0,11, <=50K, Female,0
23966,10.0,10, <=50K, Male,0
9593,20.0,9, <=50K, Female,0
4778,20.0,<6, <=50K, Male,0
5490,60.0,>12, >50K, Male,1
32146,30.0,10, <=50K, Male,0
13084,20.0,<6, <=50K, Female,0
2826,30.0,9, <=50K, Male,0
20873,40.0,10, <=50K, Male,0
13567,20.0,11, <=50K, Female,0
25075,30.0,10, <=50K, Female,0
27077,50.0,<6, >50K, Female,1
8204,10.0,7, <=50K, Male,0
12162,30.0,9, >50K, Female,1
29781,30.0,>12, <=50K, Female,0
11844,30.0,9, <=50K, Male,0
25360,30.0,>12, >50K, Male,1
32028,40.0,>12, >50K, Male,1
9618,30.0,10, <=50K, Female,0
26091,20.0,>12, <=50K, Female,0
8436,60.0,9, <=50K, Male,0
7711,40.0,10, <=50K, Female,0
20020,30.0,>12, <=50K, Female,0
6931,30.0,9, <=50K, Male,0
17936,20.0,>12, >50K, Male,1
30371,20.0,6, <=50K, Male,0
16441,20.0,12, <=50K, Male,0
5676,10.0,6, <=50K, Female,0
27735,30.0,9, >50K, Male,1
31734,>=70,<6, <=50K, Male,0
27273,60.0,9, <=50K, Male,0
13753,20.0,10, <=50K, Female,0
351,20.0,9, <=50K, Male,0
21275,20.0,10, <=50K, Female,0
11889,20.0,>12, <=50K, Male,0
25657,50.0,>12, >50K, Female,1
28294,60.0,>12, >50K, Male,1
25187,30.0,10, <=50K, Male,0
5801,20.0,9, <=50K, Male,0
7480,40.0,6, <=50K, Male,0
7758,60.0,6, <=50K, Female,0
27526,20.0,10, <=50K, Female,0
32320,30.0,9, <=50K, Male,0
7388,50.0,10, <=50K, Female,0
31263,30.0,>12, <=50K, Male,0
23691,40.0,9, <=50K, Male,0
16684,40.0,11, >50K, Male,1
12247,>=70,9, <=50K, Male,0
13930,30.0,9, <=50K, Male,0
730,20.0,10, <=50K, Female,0
8455,30.0,10, <=50K, Male,0
12770,40.0,>12, >50K, Male,1
16775,10.0,8, <=50K, Male,0
2263,30.0,10, <=50K, Male,0
12972,20.0,10, <=50K, Female,0
29696,30.0,>12, >50K, Male,1
22041,40.0,>12, >50K, Male,1
14925,30.0,10, >50K, Male,1
1523,20.0,10, <=50K, Female,0
6779,30.0,9, <=50K, Female,0
20137,50.0,6, >50K, Female,1
11701,60.0,9, >50K, Female,1
22246,20.0,10, >50K, Female,1
1123,30.0,>12, <=50K, Male,0
19202,40.0,10, >50K, Female,1
