,Age (decade),Education Years,Income,Gender,Income Binary
16933,40.0,9, <=50K, Male,0
24131,40.0,>12, >50K, Male,1
29752,60.0,>12, <=50K, Female,0
448,20.0,9, <=50K, Male,0
4436,30.0,9, <=50K, Male,0
24323,50.0,10, >50K, Male,1
8351,60.0,10, >50K, Male,1
6215,20.0,9, <=50K, Male,0
20285,>=70,>12, >50K, Male,1
16399,10.0,7, <=50K, Female,0
22573,40.0,12, >50K, Male,1
14949,30.0,>12, >50K, Female,1
27772,30.0,>12, >50K, Female,1
25106,50.0,9, <=50K, Male,0
16757,40.0,10, >50K, Male,1
20356,60.0,10, <=50K, Male,0
805,30.0,9, >50K, Male,1
19996,30.0,9, <=50K, Male,0
14673,40.0,>12, <=50K, Female,1
24320,40.0,9, >50K, Male,1
25113,20.0,<6, <=50K, Female,0
13485,30.0,9, <=50K, Male,0
19269,30.0,10, <=50K, Female,0
9718,40.0,>12, >50K, Male,1
12757,30.0,9, <=50K, Male,0
7161,20.0,10, <=50K, Male,0
1874,20.0,10, <=50K, Male,0
27773,10.0,7, <=50K, Male,0
15605,30.0,6, <=50K, Male,0
5919,50.0,9, >50K, Female,1
29469,40.0,10, <=50K, Male,0
25077,20.0,9, <=50K, Male,0
12384,20.0,>12, <=50K, Female,1
11953,20.0,9, <=50K, Female,0
24935,20.0,9, <=50K, Male,0
15742,20.0,9, <=50K, Male,0
12954,30.0,9, <=50K, Male,0
17783,20.0,9, <=50K, Male,0
20443,20.0,10, <=50K, Male,0
5954,20.0,10, <=50K, Female,0
3837,40.0,9, <=50K, Male,0
10094,10.0,10, <=50K, Male,0
7596,20.0,10, <=50K, Male,0
14711,>=70,11, <=50K, Female,1
25876,60.0,<6, <=50K, Male,0
7950,30.0,10, <=50K, Male,0
22443,40.0,9, >50K, Male,0
19934,20.0,10, <=50K, Female,0
6691,20.0,9, <=50K, Male,0
31085,40.0,7, <=50K, Male,0
8655,30.0,6, <=50K, Male,0
1212,30.0,10, <=50K, Female,0
21012,20.0,9, <=50K, Male,0
27677,30.0,10, <=50K, Female,0
31244,40.0,9, >50K, Male,1
21791,40.0,9, <=50K, Male,0
21714,20.0,<6, <=50K, Male,0
28021,10.0,10, <=50K, Female,0
5791,20.0,9, >50K, Male,0
19492,>=70,>12, <=50K, Male,0
18153,30.0,>12, >50K, Female,1
7882,20.0,>12, <=50K, Male,0
17916,40.0,>12, <=50K, Female,1
22612,40.0,>12, <=50K, Male,0
29962,40.0,10, <=50K, Male,0
5085,50.0,9, >50K, Male,1
4209,20.0,10, <=50K, Female,0
30296,20.0,10, <=50K, Male,0
14804,30.0,11, <=50K, Male,0
18384,40.0,6, <=50K, Female,0
7022,40.0,>12, <=50K, Male,0
26702,30.0,9, <=50K, Male,0
6025,20.0,9, >50K, Male,1
15245,40.0,10, <=50K, Male,0
6533,30.0,>12, >50K, Male,1
13532,50.0,11, <=50K, Female,0
31355,40.0,10, >50K, Male,1
6706,30.0,12, <=50K, Female,0
21827,30.0,6, <=50K, Male,0
13382,30.0,10, <=50K, Female,0
16884,20.0,>12, <=50K, Female,0
7437,10.0,9, <=50K, Male,0
11754,60.0,10, >50K, Male,1
28868,30.0,>12, >50K, Male,0
17677,30.0,10, <=50K, Male,0
4560,20.0,10, <=50K, Male,0
28264,50.0,>12, >50K, Male,1
3452,20.0,12, <=50K, Female,0
2065,30.0,9, <=50K, Female,0
9736,60.0,10, >50K, Male,1
3466,30.0,>12, >50K, Male,1
27753,20.0,>12, >50K, Male,1
18986,30.0,10, <=50K, Male,0
32167,30.0,>12, <=50K, Female,0
26349,20.0,9, <=50K, Female,0
23002,30.0,>12, >50K, Male,1
7179,50.0,9, <=50K, Male,0
18776,40.0,10, <=50K, Female,0
26252,20.0,10, <=50K, Male,0
25982,30.0,9, >50K, Male,1
13004,30.0,10, <=50K, Male,0
12630,30.0,9, <=50K, Male,0
29704,20.0,10, <=50K, Male,0
18633,30.0,>12, >50K, Male,1
4181,60.0,10, <=50K, Female,0
18889,20.0,10, <=50K, Male,0
8184,50.0,9, >50K, Male,1
4602,40.0,9, <=50K, Female,0
10464,30.0,<6, <=50K, Female,0
8681,20.0,10, <=50K, Male,0
14555,10.0,8, <=50K, Male,0
14133,30.0,9, <=50K, Male,0
16698,30.0,>12, <=50K, Male,0
5205,30.0,>12, <=50K, Male,0
19028,60.0,10, >50K, Male,1
24045,30.0,9, <=50K, Male,0
18571,60.0,10, >50K, Male,0
1005,50.0,>12, <=50K, Male,0
26021,30.0,>12, >50K, Female,1
19884,10.0,>12, <=50K, Female,1
2410,50.0,6, <=50K, Male,0
16706,40.0,>12, <=50K, Male,0
18763,40.0,>12, >50K, Male,1
26804,40.0,>12, <=50K, Male,0
20851,20.0,10, <=50K, Male,0
3046,50.0,10, <=50K, Male,0
8479,30.0,10, >50K, Male,1
30543,20.0,9, <=50K, Male,0
1609,50.0,10, <=50K, Male,0
22778,20.0,10, <=50K, Female,0
17477,30.0,7, <=50K, Female,0
28236,10.0,9, <=50K, Female,0
10525,20.0,>12, <=50K, Female,0
29894,30.0,9, <=50K, Female,0
28491,40.0,9, <=50K, Male,0
13875,40.0,9, <=50K, Female,0
9242,40.0,>12, >50K, Male,1
30832,40.0,>12, <=50K, Female,0
17320,40.0,11, <=50K, Female,0
1268,30.0,10, <=50K, Male,0
17564,40.0,7, <=50K, Female,0
578,50.0,>12, <=50K, Female,1
12224,30.0,>12, >50K, Male,1
4172,40.0,>12, >50K, Male,1
1296,20.0,10, <=50K, Male,0
12072,30.0,6, <=50K, Female,1
9986,40.0,>12, <=50K, Male,0
21258,60.0,9, >50K, Male,1
5531,30.0,10, <=50K, Male,0
6510,60.0,9, <=50K, Male,0
17848,30.0,11, <=50K, Female,0
17585,40.0,9, <=50K, Female,0
15495,30.0,>12, >50K, Male,1
3793,10.0,10, <=50K, Male,0
10989,60.0,>12, >50K, Male,1
5918,30.0,>12, <=50K, Male,0
26454,20.0,10, <=50K, Female,1
29510,40.0,10, >50K, Male,1
3576,10.0,7, <=50K, Female,0
27163,20.0,11, <=50K, Male,0
10387,40.0,10, <=50K, Male,0
24835,50.0,>12, >50K, Male,1
20835,40.0,>12, <=50K, Male,0
12288,40.0,>12, >50K, Male,1
7131,20.0,>12, >50K, Female,1
24486,20.0,11, <=50K, Female,0
9971,10.0,6, <=50K, Male,0
22442,20.0,9, <=50K, Male,0
26476,20.0,>12, >50K, Male,0
11266,40.0,9, >50K, Male,1
8274,50.0,9, <=50K, Female,0
27465,40.0,>12, <=50K, Female,0
12592,50.0,9, <=50K, Male,0
12868,40.0,10, <=50K, Male,0
8653,40.0,11, >50K, Male,1
17638,50.0,>12, >50K, Male,0
9348,40.0,>12, >50K, Male,1
22835,60.0,9, <=50K, Female,1
7584,10.0,9, <=50K, Male,0
9034,20.0,9, <=50K, Female,0
12734,10.0,10, <=50K, Female,0
14621,20.0,10, <=50K, Female,0
28409,20.0,9, <=50K, Female,0
5427,20.0,>12, <=50K, Male,0
465,30.0,9, <=50K, Female,0
7745,30.0,9, >50K, Male,1
13350,30.0,11, <=50K, Female,0
5615,30.0,10, <=50K, Female,0
18243,30.0,9, <=50K, Female,0
16226,10.0,8, <=50K, Male,0
11559,60.0,9, <=50K, Female,0
13957,>=70,9, <=50K, Male,0
7516,20.0,>12, <=50K, Male,0
22931,20.0,>12, >50K, Male,1
710,20.0,>12, <=50K, Male,0
13062,20.0,>12, <=50K, Male,0
15069,20.0,10, <=50K, Female,0
19527,30.0,10, <=50K, Female,0
23054,60.0,9, <=50K, Female,1
13383,30.0,>12, <=50K, Male,0
22155,20.0,11, <=50K, Female,0
32431,50.0,<6, <=50K, Female,1
6502,30.0,9, <=50K, Male,0
6283,10.0,9, <=50K, Female,1
16000,20.0,10, >50K, Male,1
25549,60.0,>12, <=50K, Male,0
27238,40.0,10, <=50K, Female,0
22212,50.0,9, <=50K, Female,0
23081,30.0,>12, <=50K, Female,0
22890,30.0,>12, >50K, Male,1
9356,20.0,10, <=50K, Female,0
15569,20.0,9, <=50K, Male,0
20526,20.0,10, <=50K, Female,0
25867,60.0,9, <=50K, Female,0
24915,40.0,12, <=50K, Male,0
1785,40.0,>12, >50K, Female,1
9488,30.0,10, <=50K, Male,0
19599,50.0,9, <=50K, Male,0
14420,50.0,>12, >50K, Male,1
22595,50.0,12, <=50K, Male,0
29468,40.0,>12, <=50K, Male,0
30139,40.0,9, <=50K, Male,0
30108,10.0,10, <=50K, Male,0
5600,40.0,9, >50K, Male,1
29570,30.0,9, <=50K, Male,0
8412,30.0,12, <=50K, Male,0
28650,30.0,10, >50K, Male,1
11791,30.0,9, <=50K, Female,1
6890,30.0,>12, >50K, Male,1
7800,40.0,>12, <=50K, Male,0
15657,20.0,9, <=50K, Female,0
4715,20.0,9, <=50K, Male,0
14152,30.0,10, >50K, Male,1
17308,50.0,>12, <=50K, Female,0
10934,40.0,11, <=50K, Male,0
4409,10.0,9, <=50K, Female,0
16230,20.0,9, <=50K, Female,0
22107,10.0,6, <=50K, Male,0
11458,30.0,>12, <=50K, Female,0
7257,40.0,9, <=50K, Male,0
2387,30.0,>12, <=50K, Male,0
17561,10.0,<6, <=50K, Male,0
32080,20.0,<6, <=50K, Male,0
30545,40.0,>12, >50K, Male,1
11032,30.0,<6, <=50K, Male,0
4563,20.0,11, <=50K, Male,0
26284,30.0,9, >50K, Female,1
12000,30.0,11, <=50K, Male,0
17835,20.0,>12, <=50K, Female,0
22730,30.0,9, >50K, Male,1
19497,50.0,11, >50K, Male,1
11849,50.0,12, <=50K, Female,1
2000,30.0,9, <=50K, Male,0
18406,50.0,9, <=50K, Male,0
29508,10.0,6, <=50K, Female,0
27480,50.0,9, >50K, Male,0
21126,50.0,>12, <=50K, Female,1
20657,40.0,9, <=50K, Male,0
31568,20.0,9, <=50K, Male,0
26411,60.0,>12, <=50K, Male,0
16037,20.0,9, <=50K, Male,0
16233,30.0,9, <=50K, Male,0
16625,50.0,9, <=50K, Male,0
2336,40.0,8, <=50K, Male,0
10675,30.0,9, <=50K, Male,0
9665,40.0,9, <=50K, Female,0
24104,60.0,9, >50K, Male,1
20381,20.0,>12, >50K, Male,1
24974,50.0,9, <=50K, Female,0
22401,40.0,>12, <=50K, Female,0
26645,40.0,>12, <=50K, Male,0
27217,30.0,9, >50K, Male,1
25970,30.0,10, <=50K, Male,0
21050,20.0,>12, >50K, Male,1
30671,50.0,9, <=50K, Male,0
27203,40.0,9, <=50K, Male,0
15550,30.0,>12, <=50K, Male,0
318,20.0,10, <=50K, Female,0
25235,30.0,9, <=50K, Male,0
12840,20.0,9, <=50K, Male,0
2095,40.0,10, >50K, Male,1
19462,60.0,9, <=50K, Female,0
27917,40.0,9, <=50K, Female,0
26607,30.0,>12, <=50K, Female,0
10244,20.0,10, <=50K, Female,0
32076,50.0,10, >50K, Male,0
15456,10.0,10, <=50K, Female,0
10985,20.0,9, <=50K, Male,0
24772,30.0,10, <=50K, Female,0
31070,40.0,>12, >50K, Female,1
27746,30.0,10, <=50K, Female,0
4197,50.0,10, <=50K, Male,0
27846,20.0,10, <=50K, Female,0
427,20.0,9, <=50K, Male,0
25741,30.0,10, <=50K, Male,0
13457,60.0,9, >50K, Female,1
14058,20.0,>12, <=50K, Male,0
2469,30.0,9, >50K, Female,1
29869,10.0,10, <=50K, Female,0
22080,40.0,12, <=50K, Female,0
371,10.0,7, <=50K, Male,0
818,60.0,9, <=50K, Male,0
2096,20.0,>12, <=50K, Male,0
2288,30.0,10, <=50K, Female,0
5910,30.0,10, <=50K, Female,0
30749,40.0,12, >50K, Male,0
4466,50.0,11, >50K, Female,1
15412,30.0,11, <=50K, Female,0
10289,20.0,9, <=50K, Female,0
18370,30.0,8, <=50K, Male,0
3638,20.0,9, <=50K, Male,0
28940,30.0,>12, >50K, Male,0
18338,30.0,>12, <=50K, Male,0
31200,30.0,11, >50K, Male,1
24148,40.0,8, >50K, Male,1
16210,60.0,<6, <=50K, Male,0
17452,40.0,<6, <=50K, Male,0
2376,40.0,9, <=50K, Female,0
19922,30.0,9, <=50K, Male,0
21900,40.0,9, >50K, Male,1
30817,30.0,>12, <=50K, Female,0
30009,20.0,>12, <=50K, Male,0
1840,20.0,10, <=50K, Male,0
1064,40.0,10, >50K, Male,1
14787,30.0,11, >50K, Female,1
8267,30.0,>12, >50K, Male,1
24994,50.0,9, <=50K, Male,0
6987,30.0,7, <=50K, Male,0
23968,40.0,>12, >50K, Female,1
20650,40.0,7, <=50K, Male,0
11387,30.0,9, <=50K, Male,0
26334,50.0,9, <=50K, Male,0
13242,20.0,10, <=50K, Female,0
31459,10.0,7, <=50K, Male,0
30268,60.0,<6, <=50K, Female,0
18559,40.0,9, <=50K, Male,0
20369,40.0,>12, <=50K, Male,0
2704,20.0,10, <=50K, Female,0
15595,40.0,>12, >50K, Male,1
22365,20.0,<6, <=50K, Male,0
28740,>=70,9, >50K, Male,1
17977,40.0,9, <=50K, Female,0
14508,20.0,9, <=50K, Male,0
27841,30.0,>12, >50K, Female,1
5947,50.0,>12, <=50K, Male,0
11934,30.0,9, <=50K, Male,0
29220,20.0,10, <=50K, Male,0
17985,40.0,10, <=50K, Male,0
4998,20.0,9, <=50K, Male,0
18429,20.0,10, <=50K, Male,0
12166,50.0,9, <=50K, Male,0
6477,30.0,9, <=50K, Male,0
27006,30.0,11, <=50K, Female,0
8601,30.0,9, <=50K, Male,0
13254,20.0,9, <=50K, Female,0
24105,30.0,>12, >50K, Male,1
6412,10.0,9, <=50K, Male,0
13829,30.0,9, <=50K, Male,0
31719,40.0,11, <=50K, Female,0
21690,20.0,9, <=50K, Female,0
3868,20.0,12, <=50K, Male,0
13168,20.0,9, <=50K, Male,0
528,30.0,9, <=50K, Male,0
1725,40.0,10, <=50K, Male,0
8535,40.0,>12, <=50K, Male,0
3857,50.0,10, <=50K, Female,0
29332,50.0,9, <=50K, Male,0
7520,40.0,9, <=50K, Male,0
244,30.0,10, <=50K, Male,0
5420,40.0,9, <=50K, Male,0
28432,20.0,9, <=50K, Male,0
10948,50.0,6, <=50K, Male,0
25550,40.0,10, <=50K, Male,0
13698,30.0,10, <=50K, Male,0
20721,20.0,9, <=50K, Male,0
1562,>=70,>12, >50K, Female,1
31012,50.0,9, <=50K, Male,0
11270,20.0,12, <=50K, Female,0
17703,20.0,>12, <=50K, Male,0
10713,20.0,12, <=50K, Male,0
27140,60.0,>12, >50K, Male,1
9178,30.0,>12, <=50K, Male,0
12430,20.0,>12, <=50K, Male,0
1530,40.0,9, <=50K, Male,0
21231,60.0,9, <=50K, Male,0
20668,60.0,10, <=50K, Female,1
16228,20.0,9, <=50K, Male,0
12232,30.0,10, >50K, Male,1
17717,30.0,>12, >50K, Female,1
30422,50.0,>12, >50K, Male,1
11769,20.0,10, <=50K, Female,0
20826,>=70,>12, <=50K, Male,0
8171,20.0,>12, <=50K, Male,0
12998,50.0,>12, >50K, Male,1
19012,40.0,10, <=50K, Male,0
29573,60.0,<6, <=50K, Female,0
17840,30.0,10, >50K, Male,1
7199,40.0,10, >50K, Female,1
3657,30.0,>12, >50K, Male,1
1242,30.0,9, <=50K, Female,0
23560,40.0,10, <=50K, Male,0
25885,20.0,>12, >50K, Male,1
27135,60.0,9, <=50K, Female,0
31953,30.0,>12, >50K, Female,1
17939,20.0,10, <=50K, Male,0
19746,40.0,9, <=50K, Male,0
28288,30.0,>12, >50K, Male,1
20843,50.0,10, >50K, Female,1
15233,40.0,9, <=50K, Male,0
13830,50.0,9, >50K, Male,1
2666,20.0,9, <=50K, Male,0
27997,30.0,6, <=50K, Female,0
1972,20.0,>12, >50K, Male,1
24504,60.0,>12, >50K, Male,0
20757,10.0,6, <=50K, Male,0
19020,20.0,9, <=50K, Male,0
863,20.0,10, <=50K, Male,0
1545,20.0,>12, <=50K, Male,0
12201,40.0,10, >50K, Male,1
3227,30.0,>12, <=50K, Male,0
28194,20.0,>12, <=50K, Male,0
7121,50.0,10, <=50K, Female,0
11236,30.0,9, <=50K, Female,0
12036,40.0,10, <=50K, Female,0
26977,>=70,11, >50K, Female,1
24984,20.0,10, <=50K, Female,0
11325,50.0,9, >50K, Male,1
4666,40.0,9, <=50K, Male,0
27737,30.0,10, <=50K, Male,0
22518,50.0,12, >50K, Male,1
31405,30.0,>12, >50K, Male,1
24907,20.0,>12, >50K, Female,1
355,30.0,9, >50K, Male,1
11019,30.0,10, <=50K, Male,0
19501,30.0,>12, >50K, Female,1
31475,60.0,9, >50K, Male,0
27466,60.0,9, <=50K, Female,1
15588,60.0,9, <=50K, Male,0
12558,20.0,9, <=50K, Male,0
24385,60.0,10, <=50K, Male,0
28927,40.0,9, <=50K, Male,0
11086,20.0,>12, <=50K, Male,0
61,30.0,<6, <=50K, Male,0
2803,30.0,>12, <=50K, Male,0
29925,40.0,9, <=50K, Male,0
28125,40.0,<6, <=50K, Female,0
5332,20.0,9, <=50K, Male,0
4405,40.0,>12, >50K, Male,1
22702,30.0,>12, <=50K, Male,0
1632,40.0,>12, >50K, Male,1
2727,30.0,9, <=50K, Female,0
702,20.0,10, <=50K, Male,0
16172,40.0,9, <=50K, Female,0
1126,30.0,9, >50K, Male,1
29327,30.0,9, <=50K, Male,0
9303,50.0,>12, <=50K, Male,0
10629,30.0,>12, <=50K, Female,0
27051,20.0,10, <=50K, Female,0
4545,50.0,>12, >50K, Female,1
26679,40.0,<6, <=50K, Male,0
5613,20.0,10, <=50K, Male,0
17003,50.0,>12, >50K, Female,1
6944,40.0,9, <=50K, Female,0
21479,20.0,9, <=50K, Male,0
2870,40.0,<6, <=50K, Male,0
21651,30.0,9, <=50K, Male,0
4179,30.0,>12, <=50K, Female,0
29455,60.0,9, <=50K, Female,0
30761,60.0,10, <=50K, Male,0
4441,40.0,>12, >50K, Male,1
16777,40.0,9, <=50K, Female,0
19707,60.0,<6, >50K, Male,1
4808,40.0,>12, >50K, Male,1
19546,20.0,7, <=50K, Male,0
14010,40.0,>12, >50K, Female,1
21332,20.0,9, <=50K, Male,0
31340,20.0,10, <=50K, Male,0
4285,50.0,9, >50K, Male,1
27180,20.0,9, <=50K, Male,0
1487,20.0,9, <=50K, Female,0
21944,50.0,9, <=50K, Female,0
29778,50.0,9, >50K, Male,1
21238,20.0,9, <=50K, Female,0
14797,40.0,9, <=50K, Male,0
16695,30.0,11, <=50K, Female,0
2829,30.0,>12, >50K, Male,1
26978,50.0,9, <=50K, Female,0
411,20.0,9, <=50K, Female,0
1954,60.0,6, <=50K, Male,0
23494,20.0,7, <=50K, Female,0
21166,40.0,10, <=50K, Female,0
8120,40.0,7, <=50K, Male,0
13918,40.0,>12, <=50K, Female,1
21958,40.0,>12, <=50K, Male,0
8188,40.0,10, <=50K, Male,0
1949,40.0,>12, >50K, Male,0
18768,30.0,10, <=50K, Male,0
1934,20.0,9, <=50K, Male,0
17011,20.0,9, <=50K, Female,0
8667,30.0,>12, >50K, Male,1
18193,50.0,>12, >50K, Male,1
29374,20.0,>12, <=50K, Male,0
1257,50.0,9, >50K, Male,1
16760,10.0,10, <=50K, Female,1
27761,30.0,9, <=50K, Male,0
28981,40.0,<6, <=50K, Male,0
19896,40.0,>12, >50K, Female,1
24526,50.0,10, >50K, Male,1
4890,50.0,10, <=50K, Male,0
18722,30.0,>12, <=50K, Male,0
11214,20.0,9, <=50K, Female,0
13845,60.0,>12, <=50K, Male,0
1319,40.0,>12, >50K, Male,1
29809,30.0,>12, <=50K, Female,0
19172,>=70,9, <=50K, Male,0
21260,50.0,>12, >50K, Female,1
3614,20.0,11, <=50K, Male,0
30643,30.0,9, <=50K, Male,0
23798,50.0,9, <=50K, Female,0
21355,20.0,9, <=50K, Female,0
28374,50.0,9, <=50K, Male,0
31435,50.0,>12, >50K, Male,1
11756,30.0,9, <=50K, Male,0
20461,>=70,>12, <=50K, Female,0
2265,40.0,10, >50K, Male,1
29098,30.0,>12, >50K, Male,1
14501,20.0,9, <=50K, Female,0
5270,30.0,9, <=50K, Male,0
914,20.0,9, <=50K, Male,0
18178,20.0,9, <=50K, Female,0
18769,30.0,9, <=50K, Male,0
7231,30.0,10, <=50K, Male,0
22676,40.0,9, <=50K, Female,0
16342,50.0,10, >50K, Female,1
15811,20.0,9, <=50K, Male,0
14321,30.0,10, <=50K, Female,0
31347,30.0,>12, <=50K, Male,0
71,30.0,>12, <=50K, Female,0
9194,30.0,>12, >50K, Male,1
28545,30.0,9, >50K, Male,1
7441,30.0,9, >50K, Male,1
5935,20.0,>12, <=50K, Female,0
25175,40.0,9, <=50K, Male,0
4543,30.0,9, >50K, Male,1
7825,>=70,10, <=50K, Female,1
17317,10.0,9, <=50K, Female,0
1293,40.0,>12, <=50K, Male,0
12799,50.0,9, <=50K, Female,0
6528,60.0,>12, >50K, Male,1
5664,30.0,9, <=50K, Male,0
965,20.0,9, <=50K, Female,0
2335,10.0,11, <=50K, Female,1
8474,50.0,9, <=50K, Male,0
21336,20.0,10, <=50K, Male,0
1051,50.0,>12, >50K, Male,1
2304,40.0,>12, >50K, Male,1
16235,50.0,<6, <=50K, Male,0
27860,20.0,9, <=50K, Male,0
7791,10.0,9, <=50K, Male,0
19764,20.0,9, <=50K, Female,0
25318,20.0,10, <=50K, Male,0
20929,40.0,11, >50K, Female,1
27392,40.0,>12, <=50K, Female,1
6255,50.0,6, <=50K, Male,0
14080,30.0,9, <=50K, Female,0
12589,60.0,9, <=50K, Female,1
6036,30.0,10, >50K, Male,0
18086,20.0,10, <=50K, Male,0
3583,40.0,11, >50K, Male,0
24197,30.0,10, <=50K, Female,0
929,30.0,<6, <=50K, Female,1
29012,20.0,9, <=50K, Male,0
23722,50.0,<6, <=50K, Male,0
904,30.0,9, <=50K, Male,0
24817,30.0,10, <=50K, Male,0
23896,30.0,10, >50K, Male,1
10956,20.0,9, <=50K, Male,0
17363,20.0,9, <=50K, Male,0
18496,50.0,9, <=50K, Male,0
19547,20.0,10, <=50K, Male,0
29436,10.0,7, <=50K, Male,0
14754,30.0,9, <=50K, Female,0
26938,30.0,>12, >50K, Male,1
6812,40.0,>12, <=50K, Female,1
15237,20.0,10, <=50K, Female,0
13298,30.0,10, <=50K, Male,0
3359,30.0,>12, >50K, Male,0
10563,20.0,10, <=50K, Male,0
14197,60.0,>12, >50K, Male,1
6936,20.0,>12, <=50K, Male,0
19165,60.0,10, <=50K, Male,0
4275,40.0,10, <=50K, Male,0
30024,40.0,11, <=50K, Male,0
24371,50.0,6, <=50K, Male,0
2531,20.0,10, <=50K, Female,0
14829,40.0,11, <=50K, Female,1
4618,20.0,>12, >50K, Male,1
20523,20.0,>12, >50K, Male,1
25700,20.0,>12, <=50K, Female,1
15051,30.0,10, <=50K, Male,0
19130,50.0,12, >50K, Male,1
24901,10.0,8, <=50K, Male,0
23351,20.0,>12, <=50K, Male,0
19143,50.0,>12, >50K, Female,1
18608,40.0,7, <=50K, Female,1
24334,30.0,10, >50K, Female,1
8952,30.0,9, >50K, Male,1
29427,>=70,9, <=50K, Male,0
2372,>=70,<6, <=50K, Male,0
5852,20.0,10, <=50K, Male,0
24774,50.0,9, <=50K, Female,0
13090,50.0,11, <=50K, Female,0
248,40.0,12, >50K, Male,1
3327,60.0,10, <=50K, Male,0
30699,40.0,>12, <=50K, Female,1
16789,30.0,>12, >50K, Male,0
11314,60.0,>12, >50K, Male,0
11164,20.0,7, <=50K, Male,0
6141,50.0,9, <=50K, Male,0
29853,40.0,6, <=50K, Female,0
14427,40.0,9, >50K, Male,1
26253,30.0,>12, >50K, Male,1
8692,60.0,9, <=50K, Male,0
24803,10.0,9, <=50K, Female,0
17773,40.0,9, <=50K, Female,1
13029,30.0,9, <=50K, Male,0
22018,20.0,10, <=50K, Male,0
21581,20.0,>12, <=50K, Female,1
8020,30.0,7, <=50K, Female,0
27461,60.0,10, <=50K, Male,0
3295,20.0,10, <=50K, Female,0
16156,50.0,10, <=50K, Female,0
17470,10.0,10, <=50K, Female,0
6540,20.0,10, <=50K, Male,0
14074,40.0,9, <=50K, Male,0
12227,20.0,12, <=50K, Female,0
18991,20.0,9, <=50K, Female,0
32499,20.0,9, <=50K, Male,0
4769,20.0,10, <=50K, Female,1
18737,20.0,9, <=50K, Male,0
17606,20.0,10, <=50K, Male,0
22605,40.0,10, <=50K, Male,0
25883,30.0,9, <=50K, Male,0
12701,40.0,9, <=50K, Male,0
17482,30.0,>12, >50K, Male,1
29276,30.0,>12, <=50K, Female,1
28110,30.0,9, <=50K, Male,0
22825,20.0,9, <=50K, Female,0
31083,50.0,9, <=50K, Female,0
15313,50.0,9, <=50K, Male,0
3224,50.0,>12, >50K, Female,1
7095,30.0,9, <=50K, Male,0
4191,20.0,10, <=50K, Female,0
25449,40.0,>12, >50K, Male,1
25744,30.0,9, <=50K, Female,0
8243,20.0,9, >50K, Male,1
18698,10.0,9, <=50K, Male,0
15449,10.0,9, <=50K, Female,0
15872,40.0,>12, <=50K, Male,0
19133,60.0,>12, >50K, Male,1
12797,50.0,>12, <=50K, Male,0
14910,30.0,11, <=50K, Male,0
14481,30.0,9, <=50K, Male,0
26625,60.0,9, <=50K, Male,0
29211,50.0,>12, <=50K, Female,1
31798,30.0,<6, <=50K, Male,0
20623,20.0,9, <=50K, Male,0
11308,50.0,>12, <=50K, Female,1
27472,40.0,>12, <=50K, Male,0
27417,60.0,10, <=50K, Female,0
18794,50.0,>12, <=50K, Male,0
25640,40.0,10, >50K, Male,1
8318,50.0,9, <=50K, Male,0
18592,20.0,8, <=50K, Male,0
24792,30.0,9, <=50K, Male,0
28679,10.0,10, <=50K, Male,0
3005,10.0,10, <=50K, Male,0
14931,40.0,>12, <=50K, Male,0
32363,40.0,10, <=50K, Male,0
24491,40.0,7, <=50K, Female,0
17696,20.0,9, <=50K, Male,0
2685,20.0,10, <=50K, Female,0
27111,30.0,12, <=50K, Male,0
18409,60.0,>12, >50K, Male,1
21289,50.0,10, <=50K, Female,0
18410,40.0,9, <=50K, Male,0
17156,40.0,9, >50K, Male,0
8603,60.0,6, <=50K, Female,1
26389,30.0,10, <=50K, Female,0
19742,40.0,<6, <=50K, Female,0
2932,30.0,11, <=50K, Female,0
9319,40.0,9, <=50K, Male,0
14927,40.0,10, <=50K, Male,0
22582,10.0,7, <=50K, Female,1
17412,30.0,>12, <=50K, Female,0
31997,60.0,10, >50K, Male,1
5396,10.0,7, <=50K, Male,0
10983,20.0,11, >50K, Male,0
12125,30.0,10, <=50K, Male,0
21816,30.0,10, >50K, Female,1
15274,20.0,11, <=50K, Female,0
16381,20.0,10, <=50K, Male,0
18847,>=70,12, >50K, Male,1
3505,30.0,>12, <=50K, Male,0
12768,40.0,10, <=50K, Male,0
2952,20.0,9, <=50K, Female,0
5489,40.0,11, <=50K, Female,1
31030,>=70,9, <=50K, Male,0
1386,30.0,9, <=50K, Male,0
1891,60.0,10, <=50K, Female,1
21653,30.0,>12, <=50K, Male,0
10833,20.0,9, <=50K, Male,0
13297,30.0,9, <=50K, Male,0
13426,20.0,11, >50K, Female,1
15933,60.0,6, <=50K, Female,0
20314,20.0,11, <=50K, Female,0
19933,20.0,10, <=50K, Female,0
19974,30.0,10, <=50K, Female,0
24604,10.0,9, <=50K, Male,0
27239,30.0,6, <=50K, Female,0
25146,40.0,9, <=50K, Male,0
3712,20.0,11, <=50K, Female,0
17104,20.0,10, <=50K, Female,0
2648,30.0,10, <=50K, Female,0
26665,50.0,10, <=50K, Male,0
3992,50.0,9, >50K, Male,1
8959,20.0,9, <=50K, Male,0
9520,50.0,>12, <=50K, Male,0
20228,20.0,10, <=50K, Male,0
12509,30.0,9, <=50K, Male,0
10666,20.0,>12, <=50K, Male,0
5785,20.0,10, <=50K, Female,0
31007,60.0,9, <=50K, Female,0
27345,50.0,>12, <=50K, Male,0
