id,race,age_cat,c_charge_degree,priors_count,is_recid
7971,Caucasian,25 to 45,F,1 to 3,1
10525,African-American,25 to 45,F,1 to 3,1
946,African-American,Greater than 45,M,More than 3,1
8999,African-American,Less than 25,F,0,1
5053,African-American,Less than 25,F,1 to 3,1
2274,Caucasian,Greater than 45,M,More than 3,1
5677,Caucasian,Greater than 45,F,More than 3,1
5127,Caucasian,25 to 45,M,0,0
10423,Caucasian,25 to 45,F,1 to 3,1
2467,African-American,25 to 45,F,More than 3,0
5263,African-American,Less than 25,F,1 to 3,1
7405,Caucasian,Less than 25,M,More than 3,1
3811,African-American,Greater than 45,F,1 to 3,1
3974,African-American,25 to 45,F,More than 3,0
5451,Caucasian,25 to 45,F,1 to 3,0
2856,African-American,25 to 45,F,More than 3,0
4526,Caucasian,25 to 45,F,More than 3,1
869,Caucasian,25 to 45,M,More than 3,0
3118,African-American,25 to 45,M,1 to 3,1
8716,African-American,25 to 45,M,0,0
10348,African-American,Less than 25,M,1 to 3,0
6177,African-American,Less than 25,F,More than 3,0
4514,African-American,Greater than 45,F,More than 3,0
2482,African-American,25 to 45,M,0,0
8230,Caucasian,Greater than 45,M,1 to 3,0
9730,Caucasian,25 to 45,M,0,0
3165,Caucasian,25 to 45,F,1 to 3,1
9023,Caucasian,Greater than 45,M,1 to 3,0
8494,Caucasian,25 to 45,M,0,0
10044,Caucasian,25 to 45,M,0,1
644,African-American,Greater than 45,M,More than 3,1
5650,African-American,25 to 45,F,More than 3,0
2519,African-American,25 to 45,F,More than 3,1
10599,African-American,25 to 45,M,0,1
4199,Caucasian,Less than 25,F,1 to 3,0
718,African-American,Less than 25,F,1 to 3,1
9857,African-American,Less than 25,F,More than 3,1
4062,Caucasian,25 to 45,F,0,1
8995,Caucasian,Greater than 45,F,More than 3,0
1653,Caucasian,25 to 45,M,More than 3,0
1736,African-American,Less than 25,F,0,0
4000,African-American,25 to 45,M,More than 3,1
4372,African-American,Less than 25,M,1 to 3,1
3906,African-American,25 to 45,F,More than 3,1
57,African-American,Greater than 45,M,1 to 3,0
8477,African-American,25 to 45,F,1 to 3,0
6960,African-American,25 to 45,F,0,0
2643,Caucasian,25 to 45,F,0,0
3547,African-American,Greater than 45,F,1 to 3,0
5116,African-American,25 to 45,F,More than 3,1
7448,African-American,25 to 45,F,0,0
6379,Caucasian,Less than 25,F,1 to 3,0
3493,African-American,25 to 45,F,1 to 3,0
9283,Caucasian,25 to 45,F,More than 3,1
1069,Caucasian,Greater than 45,F,1 to 3,0
4337,Caucasian,25 to 45,F,0,0
10589,African-American,Less than 25,M,More than 3,1
306,African-American,25 to 45,F,1 to 3,1
711,African-American,Less than 25,F,More than 3,1
4943,African-American,Greater than 45,F,More than 3,1
7375,African-American,Less than 25,M,1 to 3,1
7340,Caucasian,25 to 45,F,0,1
8992,Caucasian,25 to 45,F,More than 3,1
8577,Caucasian,Greater than 45,M,1 to 3,0
9888,African-American,25 to 45,F,More than 3,0
8147,African-American,25 to 45,F,More than 3,1
10058,African-American,Greater than 45,M,More than 3,0
1366,Caucasian,25 to 45,M,0,0
281,African-American,Greater than 45,F,1 to 3,1
2507,African-American,25 to 45,M,More than 3,0
5098,African-American,25 to 45,F,More than 3,1
2398,Caucasian,Greater than 45,F,1 to 3,0
5042,African-American,Greater than 45,M,More than 3,1
2408,Caucasian,Greater than 45,M,1 to 3,0
6239,African-American,Greater than 45,F,1 to 3,0
6164,African-American,25 to 45,F,1 to 3,0
588,African-American,25 to 45,F,More than 3,1
6996,African-American,Less than 25,M,0,1
7435,African-American,25 to 45,F,0,0
2685,African-American,Less than 25,F,0,0
2700,African-American,Less than 25,F,0,0
6755,African-American,Less than 25,M,0,1
4945,Caucasian,25 to 45,F,1 to 3,1
7799,African-American,25 to 45,M,More than 3,1
8169,African-American,25 to 45,M,0,0
2292,Caucasian,25 to 45,F,0,0
4438,Caucasian,Greater than 45,M,0,0
4582,African-American,Greater than 45,M,More than 3,0
4955,African-American,Less than 25,F,More than 3,1
5074,African-American,25 to 45,M,1 to 3,1
8787,Caucasian,25 to 45,F,1 to 3,1
6442,African-American,Less than 25,M,1 to 3,1
4939,African-American,Less than 25,F,1 to 3,1
8172,African-American,25 to 45,F,0,1
4082,Caucasian,Less than 25,F,0,1
229,African-American,25 to 45,F,1 to 3,1
10768,Caucasian,25 to 45,M,1 to 3,1
7890,African-American,25 to 45,M,More than 3,0
4952,African-American,Greater than 45,M,More than 3,1
8259,African-American,Greater than 45,F,0,0
9180,African-American,Less than 25,F,1 to 3,0
9743,African-American,25 to 45,F,1 to 3,0
1448,Caucasian,Less than 25,M,0,0
2696,African-American,25 to 45,F,1 to 3,0
1972,Caucasian,Greater than 45,M,0,0
3247,Caucasian,25 to 45,F,1 to 3,0
8002,African-American,Greater than 45,M,1 to 3,0
3697,Caucasian,Greater than 45,M,0,0
4793,Caucasian,25 to 45,M,More than 3,1
8066,Caucasian,Less than 25,F,1 to 3,1
8423,African-American,25 to 45,F,0,0
1909,Caucasian,Greater than 45,M,0,0
4686,African-American,Greater than 45,M,0,0
6491,Caucasian,25 to 45,M,0,1
4112,African-American,Less than 25,F,1 to 3,0
3401,African-American,Greater than 45,M,1 to 3,1
7249,African-American,25 to 45,F,1 to 3,0
335,African-American,25 to 45,M,0,1
3562,African-American,Greater than 45,F,0,0
4141,African-American,25 to 45,F,More than 3,0
224,African-American,25 to 45,F,More than 3,1
1572,African-American,25 to 45,F,1 to 3,0
7216,African-American,25 to 45,F,More than 3,1
8922,Caucasian,Greater than 45,F,0,0
6373,African-American,25 to 45,M,More than 3,1
6108,African-American,25 to 45,F,0,1
2673,African-American,Less than 25,F,1 to 3,1
10919,African-American,25 to 45,M,More than 3,1
7631,Caucasian,Less than 25,F,0,1
6027,African-American,25 to 45,F,1 to 3,1
10292,African-American,Less than 25,F,0,0
6810,African-American,Less than 25,F,1 to 3,1
6462,African-American,Less than 25,F,1 to 3,1
4888,African-American,Greater than 45,F,1 to 3,1
174,African-American,25 to 45,F,1 to 3,0
4568,Caucasian,Less than 25,F,0,1
8925,African-American,25 to 45,F,0,0
404,Caucasian,25 to 45,F,0,0
2613,Caucasian,Greater than 45,F,0,0
6642,Caucasian,25 to 45,F,1 to 3,0
4592,African-American,Less than 25,M,0,1
85,Caucasian,Greater than 45,F,More than 3,0
3230,African-American,Greater than 45,F,More than 3,0
9261,African-American,25 to 45,F,1 to 3,1
6811,African-American,Less than 25,F,1 to 3,1
9662,Caucasian,Greater than 45,M,1 to 3,0
3223,Caucasian,Greater than 45,F,More than 3,1
9462,Caucasian,Greater than 45,M,1 to 3,1
3484,African-American,Greater than 45,F,More than 3,1
5825,African-American,Less than 25,F,More than 3,1
40,African-American,25 to 45,F,0,1
813,African-American,25 to 45,F,More than 3,1
5635,Caucasian,Greater than 45,M,1 to 3,0
6482,African-American,25 to 45,F,More than 3,1
2163,Caucasian,25 to 45,F,0,0
10119,African-American,Less than 25,F,1 to 3,1
4262,African-American,25 to 45,F,1 to 3,1
6776,Caucasian,Greater than 45,F,0,0
8983,Caucasian,Greater than 45,M,0,0
10913,African-American,Less than 25,F,0,1
1326,African-American,Less than 25,F,1 to 3,0
7815,Caucasian,25 to 45,M,More than 3,1
3737,Caucasian,25 to 45,F,0,0
532,Caucasian,Less than 25,F,0,0
2569,Caucasian,25 to 45,M,0,0
4018,African-American,Greater than 45,M,0,0
6528,African-American,25 to 45,F,More than 3,1
10518,African-American,25 to 45,M,More than 3,1
722,Caucasian,25 to 45,F,1 to 3,0
7517,African-American,25 to 45,M,0,0
7184,African-American,25 to 45,F,1 to 3,1
9077,Caucasian,Less than 25,F,More than 3,1
9357,African-American,25 to 45,M,More than 3,0
10824,African-American,Less than 25,F,1 to 3,1
8674,African-American,25 to 45,M,0,0
9759,Caucasian,Greater than 45,F,0,0
1626,African-American,25 to 45,F,0,1
1781,Caucasian,25 to 45,M,1 to 3,0
8760,African-American,25 to 45,F,More than 3,1
5265,African-American,Less than 25,F,1 to 3,1
4144,African-American,Less than 25,F,0,0
785,African-American,25 to 45,M,0,0
3217,Caucasian,25 to 45,F,0,0
8797,African-American,25 to 45,F,0,0
2327,African-American,Greater than 45,F,More than 3,1
6747,African-American,Less than 25,F,More than 3,1
7714,African-American,25 to 45,F,More than 3,1
2201,Caucasian,Greater than 45,F,1 to 3,0
729,Caucasian,Greater than 45,F,1 to 3,1
6570,Caucasian,Greater than 45,F,1 to 3,0
10794,African-American,25 to 45,F,More than 3,1
5543,Caucasian,Greater than 45,M,1 to 3,1
5740,African-American,25 to 45,M,More than 3,1
841,Caucasian,Less than 25,F,1 to 3,0
1820,African-American,Greater than 45,F,1 to 3,0
812,African-American,25 to 45,F,0,0
2054,Caucasian,25 to 45,F,0,0
5155,African-American,25 to 45,F,More than 3,1
10500,African-American,25 to 45,F,More than 3,1
10167,African-American,Less than 25,F,1 to 3,1
8685,African-American,25 to 45,F,More than 3,1
1146,African-American,25 to 45,F,More than 3,1
10954,Caucasian,Less than 25,F,1 to 3,0
10338,Caucasian,25 to 45,F,0,1
3406,Caucasian,Less than 25,M,0,1
7043,African-American,25 to 45,F,0,0
5062,Caucasian,25 to 45,F,More than 3,1
1292,Caucasian,Greater than 45,F,1 to 3,0
948,African-American,Less than 25,M,0,0
8539,African-American,Less than 25,F,More than 3,0
10882,Caucasian,Less than 25,F,1 to 3,0
1006,African-American,25 to 45,M,0,0
3596,Caucasian,Greater than 45,F,0,0
3023,African-American,25 to 45,F,More than 3,1
9307,African-American,Greater than 45,F,More than 3,1
1571,Caucasian,Greater than 45,F,0,0
6780,African-American,25 to 45,F,1 to 3,0
6107,Caucasian,Less than 25,F,0,0
7011,African-American,Greater than 45,M,More than 3,0
6981,Caucasian,25 to 45,F,0,1
451,African-American,Less than 25,M,More than 3,1
2678,African-American,Less than 25,M,0,0
5518,Caucasian,25 to 45,M,1 to 3,1
5617,Caucasian,Greater than 45,M,1 to 3,0
2990,Caucasian,Greater than 45,M,0,0
5881,African-American,25 to 45,F,0,0
4964,African-American,25 to 45,F,1 to 3,1
4864,African-American,25 to 45,F,More than 3,0
248,African-American,Less than 25,F,1 to 3,0
1597,African-American,25 to 45,F,0,0
5735,African-American,25 to 45,F,0,1
338,African-American,Less than 25,F,1 to 3,0
7104,Caucasian,Greater than 45,M,More than 3,1
1086,African-American,Less than 25,F,1 to 3,0
10174,Caucasian,25 to 45,F,0,1
2442,African-American,Less than 25,F,More than 3,1
8014,African-American,Greater than 45,M,More than 3,1
10631,Caucasian,Greater than 45,F,More than 3,0
2689,African-American,25 to 45,M,1 to 3,0
3003,African-American,25 to 45,F,1 to 3,0
3164,African-American,25 to 45,F,More than 3,1
6946,African-American,Less than 25,F,1 to 3,1
6654,African-American,Less than 25,F,1 to 3,1
10749,African-American,25 to 45,F,0,0
3789,Caucasian,25 to 45,F,0,0
8657,Caucasian,25 to 45,F,0,1
7790,African-American,25 to 45,F,More than 3,1
10233,African-American,Less than 25,F,1 to 3,0
7763,African-American,Greater than 45,F,More than 3,0
9230,Caucasian,Less than 25,M,0,0
962,Caucasian,25 to 45,M,More than 3,0
5009,Caucasian,25 to 45,M,0,0
861,Caucasian,25 to 45,F,1 to 3,1
8905,Caucasian,Greater than 45,M,0,0
10394,African-American,25 to 45,M,0,0
10784,Caucasian,25 to 45,F,0,0
4767,Caucasian,25 to 45,F,1 to 3,0
8921,Caucasian,25 to 45,M,1 to 3,1
637,Caucasian,Less than 25,F,1 to 3,1
7555,Caucasian,Greater than 45,M,0,0
6651,African-American,25 to 45,M,1 to 3,0
5123,African-American,25 to 45,F,1 to 3,1
6221,Caucasian,25 to 45,M,1 to 3,0
715,Caucasian,Less than 25,M,1 to 3,1
5020,African-American,25 to 45,F,0,0
10009,African-American,25 to 45,F,More than 3,1
1897,Caucasian,Less than 25,F,1 to 3,1
396,African-American,Less than 25,F,0,0
45,Caucasian,Greater than 45,F,0,0
3340,African-American,25 to 45,M,More than 3,1
5759,African-American,25 to 45,F,1 to 3,0
8226,Caucasian,25 to 45,F,1 to 3,1
5119,African-American,25 to 45,F,More than 3,1
9354,Caucasian,Less than 25,M,0,0
5181,Caucasian,Greater than 45,F,1 to 3,0
10814,African-American,Greater than 45,F,More than 3,1
10699,African-American,Greater than 45,F,More than 3,1
2592,Caucasian,25 to 45,M,0,1
3417,Caucasian,25 to 45,F,1 to 3,0
8838,Caucasian,25 to 45,M,0,0
3288,African-American,25 to 45,F,More than 3,1
1613,African-American,25 to 45,F,1 to 3,1
8933,Caucasian,25 to 45,F,More than 3,1
8633,Caucasian,Less than 25,F,1 to 3,1
10019,African-American,Less than 25,F,1 to 3,1
851,Caucasian,Greater than 45,M,1 to 3,0
586,African-American,Greater than 45,F,1 to 3,0
752,Caucasian,25 to 45,M,0,1
10506,African-American,25 to 45,F,More than 3,1
871,Caucasian,25 to 45,M,0,0
737,Caucasian,Less than 25,F,More than 3,1
7478,African-American,25 to 45,F,More than 3,1
4086,African-American,25 to 45,M,More than 3,1
5850,Caucasian,25 to 45,M,1 to 3,1
345,Caucasian,Greater than 45,F,0,0
7315,African-American,Less than 25,M,1 to 3,1
5174,African-American,25 to 45,F,1 to 3,0
4701,Caucasian,25 to 45,F,More than 3,0
5060,African-American,Less than 25,F,1 to 3,1
5344,Caucasian,25 to 45,F,0,0
10447,Caucasian,Greater than 45,F,1 to 3,0
4797,Caucasian,25 to 45,F,More than 3,0
2786,African-American,25 to 45,F,1 to 3,1
287,African-American,25 to 45,M,1 to 3,1
1915,African-American,25 to 45,F,More than 3,1
2284,Caucasian,25 to 45,M,0,0
10924,African-American,25 to 45,M,0,0
8813,African-American,25 to 45,F,0,1
6592,Caucasian,Greater than 45,M,0,0
2065,Caucasian,25 to 45,M,1 to 3,0
1664,Caucasian,25 to 45,M,1 to 3,0
6638,African-American,Less than 25,F,1 to 3,1
7889,Caucasian,25 to 45,F,0,1
707,African-American,Less than 25,F,More than 3,1
6160,African-American,25 to 45,F,More than 3,1
3209,African-American,Less than 25,F,1 to 3,1
9224,Caucasian,25 to 45,F,0,0
6365,African-American,Greater than 45,F,More than 3,1
5086,Caucasian,Greater than 45,F,0,1
2113,African-American,Less than 25,F,1 to 3,1
6210,African-American,Less than 25,F,1 to 3,1
8910,African-American,25 to 45,F,0,1
3322,African-American,Less than 25,F,0,1
3800,African-American,25 to 45,F,More than 3,1
2512,African-American,25 to 45,F,More than 3,1
5596,Caucasian,25 to 45,F,0,0
7867,African-American,25 to 45,F,1 to 3,0
4394,African-American,Less than 25,M,0,0
8589,Caucasian,25 to 45,F,0,0
4861,African-American,25 to 45,F,More than 3,1
7884,Caucasian,25 to 45,F,More than 3,1
3782,African-American,25 to 45,F,More than 3,1
9260,Caucasian,Greater than 45,F,More than 3,0
6228,Caucasian,Greater than 45,M,0,0
8007,African-American,25 to 45,F,1 to 3,0
5249,African-American,25 to 45,F,0,0
4255,Caucasian,25 to 45,F,0,0
9890,African-American,25 to 45,M,1 to 3,0
7487,Caucasian,25 to 45,F,1 to 3,0
6010,Caucasian,Greater than 45,M,0,0
5473,African-American,Less than 25,F,0,0
8879,African-American,Less than 25,F,0,0
6019,Caucasian,25 to 45,F,More than 3,1
2852,African-American,25 to 45,F,0,0
3675,African-American,25 to 45,F,More than 3,1
9259,Caucasian,25 to 45,F,0,1
1952,African-American,Less than 25,M,0,0
362,African-American,25 to 45,F,More than 3,1
3814,African-American,25 to 45,F,1 to 3,0
2009,African-American,25 to 45,M,More than 3,1
3652,African-American,25 to 45,F,1 to 3,1
2750,African-American,25 to 45,F,More than 3,0
2979,African-American,25 to 45,F,More than 3,0
4784,African-American,25 to 45,F,More than 3,0
6778,African-American,Less than 25,M,1 to 3,0
9189,Caucasian,Greater than 45,F,More than 3,0
4068,Caucasian,Greater than 45,M,0,0
6732,Caucasian,Less than 25,F,1 to 3,1
8503,African-American,25 to 45,M,1 to 3,0
3332,African-American,Greater than 45,F,1 to 3,0
4064,Caucasian,25 to 45,F,1 to 3,0
6056,Caucasian,25 to 45,F,More than 3,1
1241,Caucasian,25 to 45,M,1 to 3,1
2075,Caucasian,Less than 25,M,0,0
2332,Caucasian,Greater than 45,F,0,0
2495,Caucasian,Less than 25,F,0,0
10994,African-American,25 to 45,M,0,1
7145,African-American,25 to 45,F,1 to 3,1
995,African-American,25 to 45,F,0,1
3882,Caucasian,Less than 25,F,0,0
2477,Caucasian,25 to 45,F,More than 3,1
4598,African-American,25 to 45,F,More than 3,1
8876,African-American,25 to 45,F,More than 3,1
8759,African-American,25 to 45,F,More than 3,0
10608,Caucasian,25 to 45,M,0,1
10708,Caucasian,25 to 45,F,1 to 3,0
1377,African-American,25 to 45,M,More than 3,1
1640,Caucasian,Greater than 45,M,1 to 3,0
927,Caucasian,25 to 45,F,0,0
3208,African-American,25 to 45,M,0,0
4014,African-American,25 to 45,F,More than 3,1
7080,Caucasian,Greater than 45,M,0,0
10431,Caucasian,25 to 45,M,1 to 3,0
4357,African-American,25 to 45,M,1 to 3,1
6769,Caucasian,25 to 45,F,0,0
8884,Caucasian,25 to 45,M,0,0
8752,Caucasian,25 to 45,F,1 to 3,0
5599,Caucasian,25 to 45,M,0,0
1096,Caucasian,Greater than 45,M,0,0
9144,African-American,25 to 45,F,0,1
8424,Caucasian,25 to 45,F,1 to 3,1
4190,African-American,25 to 45,F,More than 3,1
9435,Caucasian,Less than 25,F,1 to 3,0
6304,African-American,25 to 45,F,More than 3,1
2687,Caucasian,Greater than 45,M,0,0
5801,Caucasian,Greater than 45,F,More than 3,1
2248,African-American,Less than 25,F,1 to 3,0
52,Caucasian,25 to 45,M,More than 3,1
8090,Caucasian,25 to 45,F,1 to 3,1
3766,Caucasian,Less than 25,M,0,1
1427,African-American,25 to 45,F,More than 3,1
10345,African-American,Greater than 45,F,More than 3,0
4126,African-American,25 to 45,F,0,1
4164,Caucasian,25 to 45,F,More than 3,1
8768,African-American,Less than 25,F,1 to 3,0
9685,African-American,Less than 25,M,0,1
1323,African-American,25 to 45,F,More than 3,0
3531,Caucasian,25 to 45,F,1 to 3,0
4442,Caucasian,Less than 25,F,More than 3,0
6159,African-American,25 to 45,F,More than 3,0
10289,Caucasian,25 to 45,F,0,1
5558,Caucasian,25 to 45,M,1 to 3,0
6335,African-American,25 to 45,M,0,0
825,Caucasian,Less than 25,M,More than 3,1
8189,Caucasian,Greater than 45,F,0,0
2775,Caucasian,25 to 45,M,More than 3,1
3175,Caucasian,Greater than 45,M,1 to 3,1
3046,African-American,25 to 45,F,More than 3,0
2221,Caucasian,Greater than 45,M,1 to 3,1
10555,African-American,25 to 45,F,1 to 3,1
7032,Caucasian,Greater than 45,M,1 to 3,0
10552,Caucasian,Greater than 45,M,0,0
5971,Caucasian,Greater than 45,F,1 to 3,0
10963,Caucasian,25 to 45,F,More than 3,0
9802,African-American,25 to 45,F,0,0
3641,Caucasian,25 to 45,M,0,0
7410,Caucasian,Greater than 45,F,1 to 3,0
5793,African-American,25 to 45,F,1 to 3,1
1153,Caucasian,Less than 25,F,1 to 3,1
8306,African-American,25 to 45,M,More than 3,1
2116,African-American,25 to 45,F,1 to 3,0
9822,Caucasian,25 to 45,M,More than 3,1
8390,Caucasian,25 to 45,F,0,0
6670,Caucasian,25 to 45,M,1 to 3,1
4498,Caucasian,25 to 45,F,More than 3,1
5854,African-American,25 to 45,M,0,0
10401,Caucasian,Greater than 45,M,0,0
6658,African-American,25 to 45,F,0,1
1939,Caucasian,Less than 25,F,0,1
2335,African-American,25 to 45,F,More than 3,1
7868,African-American,25 to 45,F,0,0
10545,African-American,25 to 45,F,More than 3,0
2654,African-American,25 to 45,M,1 to 3,0
3725,African-American,Less than 25,F,More than 3,1
2184,Caucasian,Less than 25,M,More than 3,1
3360,African-American,Greater than 45,F,More than 3,1
1845,African-American,25 to 45,F,1 to 3,0
9717,Caucasian,Greater than 45,M,0,0
7562,African-American,25 to 45,F,1 to 3,0
10197,African-American,Greater than 45,F,More than 3,1
1233,Caucasian,25 to 45,F,More than 3,0
3684,African-American,25 to 45,F,More than 3,1
603,African-American,25 to 45,F,1 to 3,0
5198,Caucasian,25 to 45,F,0,0
6525,Caucasian,Greater than 45,F,1 to 3,1
6580,Caucasian,Greater than 45,M,0,0
3246,Caucasian,25 to 45,M,0,0
9851,African-American,Greater than 45,M,1 to 3,1
9748,African-American,25 to 45,F,More than 3,1
10536,African-American,25 to 45,F,More than 3,1
5826,Caucasian,Greater than 45,F,0,0
5484,Caucasian,Greater than 45,F,1 to 3,0
7853,African-American,25 to 45,M,1 to 3,1
8003,Caucasian,25 to 45,F,0,0
9820,African-American,25 to 45,M,1 to 3,0
6932,Caucasian,Less than 25,F,1 to 3,1
5561,African-American,25 to 45,F,0,0
9269,African-American,25 to 45,M,0,0
6393,African-American,Less than 25,M,1 to 3,1
1691,Caucasian,25 to 45,M,More than 3,0
4033,African-American,25 to 45,F,0,0
6289,Caucasian,25 to 45,F,More than 3,1
9214,African-American,Less than 25,F,0,0
704,African-American,25 to 45,F,0,0
6594,African-American,Less than 25,M,0,0
1541,African-American,25 to 45,F,0,0
5937,African-American,25 to 45,M,0,1
10110,African-American,25 to 45,F,More than 3,1
3315,Caucasian,Greater than 45,M,0,0
7246,Caucasian,Less than 25,F,1 to 3,0
7972,Caucasian,25 to 45,F,0,0
6924,African-American,Less than 25,F,1 to 3,1
1622,African-American,Greater than 45,F,1 to 3,0
10801,African-American,Less than 25,F,1 to 3,1
4063,Caucasian,25 to 45,F,More than 3,1
2494,African-American,Less than 25,F,1 to 3,1
1200,African-American,Less than 25,F,0,1
9475,African-American,25 to 45,F,1 to 3,0
1668,African-American,25 to 45,M,More than 3,0
2556,African-American,Less than 25,F,0,0
10006,Caucasian,Less than 25,M,0,1
5433,African-American,Less than 25,F,1 to 3,1
9630,Caucasian,25 to 45,M,0,0
3066,African-American,25 to 45,F,1 to 3,0
6979,Caucasian,25 to 45,M,1 to 3,0
7690,Caucasian,Greater than 45,F,More than 3,1
2371,Caucasian,25 to 45,M,1 to 3,0
7903,African-American,Greater than 45,M,0,0
9940,African-American,25 to 45,F,More than 3,1
5134,Caucasian,25 to 45,F,More than 3,1
7922,African-American,25 to 45,F,More than 3,0
10966,Caucasian,25 to 45,M,0,0
6240,African-American,Greater than 45,F,0,0
6349,African-American,25 to 45,F,0,0
4595,African-American,25 to 45,F,More than 3,1
7150,African-American,Less than 25,M,0,1
430,African-American,25 to 45,M,1 to 3,1
9275,African-American,25 to 45,F,0,0
5266,Caucasian,Greater than 45,F,1 to 3,0
8118,African-American,25 to 45,M,More than 3,0
7114,African-American,Less than 25,F,0,1
4165,African-American,Less than 25,F,0,0
4990,Caucasian,Less than 25,M,More than 3,1
9450,African-American,Less than 25,F,0,0
5578,African-American,Less than 25,F,1 to 3,1
5508,African-American,25 to 45,M,1 to 3,0
4958,Caucasian,Less than 25,M,0,1
9257,African-American,25 to 45,F,0,0
5907,African-American,25 to 45,F,More than 3,0
5537,African-American,Less than 25,M,1 to 3,1
1699,Caucasian,25 to 45,F,1 to 3,0
9755,African-American,25 to 45,F,More than 3,1
8764,African-American,25 to 45,F,1 to 3,0
4956,African-American,25 to 45,F,More than 3,0
7753,African-American,Greater than 45,M,1 to 3,0
5270,African-American,25 to 45,M,0,0
3027,African-American,Greater than 45,F,More than 3,1
10035,African-American,Greater than 45,F,0,0
9658,African-American,25 to 45,M,More than 3,0
3169,Caucasian,Greater than 45,M,0,0
3448,African-American,25 to 45,F,More than 3,1
2317,African-American,25 to 45,F,More than 3,1
10306,Caucasian,Greater than 45,F,1 to 3,1
3552,Caucasian,25 to 45,M,0,0
9734,Caucasian,Less than 25,F,0,0
6531,African-American,Less than 25,M,1 to 3,1
9420,African-American,25 to 45,F,1 to 3,0
2907,African-American,Less than 25,F,1 to 3,1
8478,Caucasian,25 to 45,F,More than 3,0
5875,African-American,Less than 25,M,0,1
3268,Caucasian,25 to 45,M,More than 3,1
10444,African-American,25 to 45,F,More than 3,1
10685,African-American,25 to 45,F,1 to 3,0
8027,Caucasian,Greater than 45,M,0,1
3225,African-American,Less than 25,F,0,1
10586,African-American,Greater than 45,M,1 to 3,1
2927,African-American,25 to 45,F,More than 3,1
4980,Caucasian,25 to 45,M,1 to 3,0
5687,Caucasian,25 to 45,F,1 to 3,1
2064,African-American,Greater than 45,F,More than 3,1
2538,Caucasian,Greater than 45,M,1 to 3,0
6921,African-American,25 to 45,F,1 to 3,0
7170,Caucasian,Less than 25,F,0,1
3158,African-American,25 to 45,F,1 to 3,0
10440,Caucasian,25 to 45,F,0,0
4476,African-American,Greater than 45,F,More than 3,1
1015,African-American,25 to 45,F,More than 3,0
4524,Caucasian,Less than 25,F,0,0
9207,African-American,25 to 45,M,1 to 3,0
5333,African-American,Less than 25,F,0,0
7699,African-American,Less than 25,F,0,1
7635,Caucasian,Greater than 45,M,0,0
7477,African-American,Less than 25,F,1 to 3,0
6583,African-American,25 to 45,F,0,0
4517,African-American,Less than 25,F,0,0
4010,African-American,Less than 25,F,0,0
870,African-American,25 to 45,F,More than 3,1
10989,African-American,25 to 45,M,1 to 3,0
6492,Caucasian,25 to 45,M,1 to 3,0
9593,Caucasian,Greater than 45,F,0,0
5601,Caucasian,Greater than 45,F,1 to 3,0
2183,African-American,25 to 45,M,0,0
3749,African-American,25 to 45,F,1 to 3,1
3538,African-American,Less than 25,F,1 to 3,0
10849,African-American,25 to 45,M,More than 3,1
3444,Caucasian,25 to 45,F,0,1
5394,Caucasian,Greater than 45,F,1 to 3,0
275,African-American,Less than 25,F,1 to 3,1
7265,African-American,Greater than 45,M,More than 3,0
2548,African-American,25 to 45,F,1 to 3,1
10281,Caucasian,Greater than 45,M,0,0
2431,Caucasian,Less than 25,F,0,0
999,Caucasian,25 to 45,F,1 to 3,1
145,Caucasian,Less than 25,F,0,0
7644,African-American,Less than 25,F,More than 3,0
4135,African-American,25 to 45,F,More than 3,1
3272,African-American,25 to 45,F,More than 3,1
3942,African-American,25 to 45,F,1 to 3,1
7469,African-American,25 to 45,F,More than 3,1
9608,Caucasian,Less than 25,F,0,0
1443,African-American,Greater than 45,F,0,1
10962,Caucasian,25 to 45,M,More than 3,1
8049,Caucasian,25 to 45,M,0,0
8818,African-American,25 to 45,M,1 to 3,1
2509,African-American,Less than 25,F,1 to 3,1
6758,Caucasian,25 to 45,M,0,1
5557,African-American,Greater than 45,M,0,1
3709,African-American,25 to 45,F,0,0
6439,African-American,25 to 45,F,More than 3,1
7101,Caucasian,Less than 25,F,0,0
10388,African-American,25 to 45,M,1 to 3,1
10029,Caucasian,Greater than 45,F,0,0
5852,African-American,Greater than 45,F,1 to 3,0
7025,African-American,25 to 45,M,0,1
1623,African-American,Greater than 45,F,More than 3,0
7546,Caucasian,Less than 25,M,1 to 3,1
664,Caucasian,25 to 45,M,0,0
10946,African-American,25 to 45,M,1 to 3,0
5511,Caucasian,25 to 45,M,0,0
10781,African-American,Greater than 45,F,1 to 3,1
5810,African-American,25 to 45,M,More than 3,1
1485,African-American,Less than 25,M,1 to 3,1
10836,African-American,25 to 45,F,1 to 3,1
5280,Caucasian,25 to 45,F,1 to 3,1
770,Caucasian,Greater than 45,M,1 to 3,0
6285,Caucasian,25 to 45,F,0,1
1258,African-American,Greater than 45,M,More than 3,1
7559,Caucasian,25 to 45,F,More than 3,0
5434,African-American,Greater than 45,M,1 to 3,1
4800,African-American,25 to 45,F,More than 3,1
6803,African-American,Greater than 45,F,More than 3,1
6336,African-American,25 to 45,F,More than 3,1
4516,Caucasian,Greater than 45,M,1 to 3,1
4331,African-American,Greater than 45,M,More than 3,1
6698,African-American,25 to 45,F,More than 3,1
5722,African-American,Greater than 45,F,More than 3,0
2606,African-American,25 to 45,F,More than 3,0
