id,race,age_cat,c_charge_degree,priors_count,is_recid
3999,African-American,25 to 45,F,1 to 3,0
6739,African-American,Greater than 45,F,0,1
1110,African-American,25 to 45,F,More than 3,1
10367,African-American,25 to 45,F,More than 3,1
2841,Caucasian,Less than 25,M,1 to 3,0
4897,Caucasian,25 to 45,F,More than 3,1
6587,African-American,Less than 25,F,1 to 3,1
10012,African-American,Less than 25,F,1 to 3,1
6463,African-American,25 to 45,F,More than 3,0
7644,African-American,Less than 25,F,More than 3,0
7319,Caucasian,25 to 45,M,1 to 3,1
8298,Caucasian,25 to 45,F,0,0
4002,African-American,25 to 45,M,0,0
1637,African-American,25 to 45,F,1 to 3,0
2024,Caucasian,Greater than 45,F,More than 3,0
8308,African-American,25 to 45,F,More than 3,1
6240,African-American,Greater than 45,F,0,0
10417,Caucasian,Greater than 45,F,0,0
9042,Caucasian,Greater than 45,F,0,0
1351,African-American,25 to 45,F,More than 3,1
9782,African-American,25 to 45,M,More than 3,0
10922,Caucasian,Greater than 45,M,More than 3,0
10217,African-American,25 to 45,F,More than 3,1
7772,African-American,Less than 25,F,1 to 3,0
9093,African-American,Less than 25,F,1 to 3,0
10525,African-American,25 to 45,F,1 to 3,1
7607,African-American,Less than 25,F,1 to 3,0
1951,African-American,Less than 25,F,1 to 3,0
6314,Caucasian,Less than 25,F,0,1
4357,African-American,25 to 45,M,1 to 3,1
6749,Caucasian,Less than 25,M,0,0
1952,African-American,25 to 45,M,0,0
8304,Caucasian,25 to 45,F,More than 3,0
3570,Caucasian,Less than 25,M,0,1
7289,African-American,25 to 45,F,More than 3,1
2009,African-American,25 to 45,M,1 to 3,1
5187,Caucasian,Greater than 45,F,More than 3,0
8520,African-American,25 to 45,F,More than 3,1
10590,African-American,25 to 45,F,1 to 3,1
1796,African-American,Less than 25,F,0,1
10184,African-American,25 to 45,M,1 to 3,0
5686,Caucasian,Greater than 45,M,0,0
6449,African-American,25 to 45,M,1 to 3,0
8517,African-American,Less than 25,M,0,1
6763,Caucasian,25 to 45,M,0,0
5825,African-American,Less than 25,F,More than 3,1
10133,Caucasian,25 to 45,M,0,0
7269,Caucasian,Greater than 45,M,0,0
6462,African-American,Less than 25,F,1 to 3,0
9612,Caucasian,25 to 45,M,1 to 3,1
3339,Caucasian,Greater than 45,F,0,0
10996,African-American,Less than 25,F,0,0
3626,Caucasian,Greater than 45,F,0,0
10181,African-American,Greater than 45,F,0,0
771,Caucasian,25 to 45,F,1 to 3,0
4235,African-American,Greater than 45,F,More than 3,1
1471,Caucasian,Less than 25,M,1 to 3,1
4510,Caucasian,Greater than 45,M,1 to 3,1
9182,African-American,Less than 25,F,More than 3,0
5659,Caucasian,25 to 45,M,1 to 3,0
8847,African-American,25 to 45,F,1 to 3,1
3318,Caucasian,Greater than 45,F,More than 3,0
6131,African-American,Greater than 45,M,1 to 3,0
934,African-American,25 to 45,F,More than 3,1
10589,African-American,Less than 25,M,More than 3,1
330,African-American,Greater than 45,F,0,0
1023,Caucasian,Greater than 45,F,1 to 3,0
4250,African-American,25 to 45,F,0,0
1005,African-American,25 to 45,M,1 to 3,0
2387,Caucasian,Less than 25,F,0,1
3897,Caucasian,25 to 45,F,0,1
6695,African-American,25 to 45,F,More than 3,0
10307,African-American,25 to 45,F,More than 3,0
3642,African-American,25 to 45,F,1 to 3,1
7650,Caucasian,25 to 45,F,1 to 3,1
2871,African-American,Less than 25,F,0,1
8858,African-American,Less than 25,F,1 to 3,0
7464,African-American,Less than 25,F,1 to 3,1
1642,Caucasian,25 to 45,M,1 to 3,0
8857,Caucasian,25 to 45,M,0,0
52,Caucasian,25 to 45,M,More than 3,1
8262,Caucasian,Greater than 45,M,0,1
6737,African-American,Less than 25,M,1 to 3,1
306,African-American,25 to 45,F,1 to 3,1
10025,African-American,Less than 25,F,0,0
2484,Caucasian,Greater than 45,M,0,0
3617,African-American,25 to 45,M,More than 3,0
7981,Caucasian,25 to 45,F,More than 3,0
157,Caucasian,25 to 45,F,0,0
7792,African-American,25 to 45,F,More than 3,0
1438,Caucasian,25 to 45,F,0,0
8535,African-American,Greater than 45,F,0,1
10708,Caucasian,25 to 45,F,1 to 3,0
10004,African-American,Greater than 45,M,More than 3,0
10555,African-American,25 to 45,F,1 to 3,1
2363,Caucasian,25 to 45,F,More than 3,0
245,African-American,25 to 45,F,1 to 3,0
6196,African-American,Less than 25,F,1 to 3,1
2224,Caucasian,Less than 25,F,1 to 3,0
8526,African-American,25 to 45,M,0,0
2487,African-American,25 to 45,F,1 to 3,1
547,Caucasian,25 to 45,F,0,0
6916,African-American,Less than 25,F,1 to 3,0
7240,African-American,Less than 25,M,1 to 3,0
2029,African-American,25 to 45,F,1 to 3,0
7011,African-American,Greater than 45,M,1 to 3,0
8742,Caucasian,Greater than 45,M,0,1
9056,African-American,Greater than 45,F,1 to 3,0
1282,African-American,Less than 25,F,1 to 3,0
5423,Caucasian,Greater than 45,F,1 to 3,0
3988,African-American,25 to 45,F,0,0
10324,African-American,Less than 25,M,1 to 3,1
6208,African-American,25 to 45,F,1 to 3,0
2655,African-American,25 to 45,F,0,0
5349,Caucasian,Less than 25,F,0,1
7683,African-American,Less than 25,F,1 to 3,1
6439,African-American,25 to 45,F,More than 3,1
565,Caucasian,25 to 45,F,0,1
9940,African-American,25 to 45,F,More than 3,1
8141,Caucasian,Less than 25,F,0,0
6375,African-American,25 to 45,M,1 to 3,0
7542,African-American,Greater than 45,F,More than 3,1
7697,African-American,25 to 45,M,0,0
3941,Caucasian,25 to 45,M,0,0
3811,African-American,Greater than 45,F,1 to 3,1
4596,African-American,Greater than 45,M,0,1
66,Caucasian,25 to 45,M,More than 3,1
5194,African-American,Greater than 45,F,0,0
7703,African-American,Less than 25,F,1 to 3,0
1849,African-American,25 to 45,F,More than 3,1
5483,Caucasian,25 to 45,F,More than 3,0
3854,African-American,Less than 25,F,1 to 3,0
901,African-American,25 to 45,M,0,0
6651,African-American,25 to 45,M,1 to 3,0
10677,African-American,25 to 45,F,More than 3,1
926,African-American,25 to 45,M,More than 3,1
3987,Caucasian,25 to 45,F,1 to 3,1
2566,African-American,25 to 45,M,1 to 3,0
2247,African-American,25 to 45,F,1 to 3,1
2245,Caucasian,Greater than 45,F,1 to 3,0
359,African-American,25 to 45,F,More than 3,0
3840,African-American,25 to 45,F,More than 3,0
6744,African-American,25 to 45,M,1 to 3,1
1093,Caucasian,Less than 25,M,0,0
998,African-American,25 to 45,F,More than 3,1
1280,Caucasian,25 to 45,M,More than 3,1
6491,Caucasian,Less than 25,M,0,1
7156,African-American,Greater than 45,F,More than 3,0
5992,African-American,Less than 25,M,1 to 3,0
8111,African-American,25 to 45,F,More than 3,1
6183,Caucasian,Less than 25,M,1 to 3,0
10894,African-American,25 to 45,F,1 to 3,0
2186,Caucasian,25 to 45,F,1 to 3,1
1084,African-American,Greater than 45,M,0,0
136,African-American,25 to 45,M,1 to 3,0
887,African-American,25 to 45,F,More than 3,1
4861,African-American,25 to 45,F,More than 3,1
2356,Caucasian,Greater than 45,F,More than 3,1
594,Caucasian,Greater than 45,M,0,0
9518,Caucasian,25 to 45,M,0,0
2762,African-American,Less than 25,F,1 to 3,1
2939,African-American,Less than 25,M,More than 3,0
9733,African-American,Less than 25,F,0,1
4953,African-American,25 to 45,F,More than 3,1
5851,Caucasian,25 to 45,F,More than 3,1
5520,Caucasian,Greater than 45,F,1 to 3,0
5453,African-American,Less than 25,F,More than 3,1
10918,Caucasian,25 to 45,F,1 to 3,0
5880,African-American,25 to 45,F,0,0
9743,African-American,25 to 45,F,1 to 3,0
4615,African-American,Less than 25,M,1 to 3,0
4204,African-American,25 to 45,F,More than 3,0
6566,African-American,25 to 45,F,More than 3,1
8879,African-American,Less than 25,F,0,0
7324,Caucasian,25 to 45,F,0,0
3869,African-American,25 to 45,M,0,0
9648,Caucasian,Greater than 45,F,1 to 3,0
3814,African-American,25 to 45,F,1 to 3,0
9914,Caucasian,Less than 25,M,More than 3,1
299,Caucasian,Greater than 45,F,1 to 3,0
3064,Caucasian,25 to 45,M,1 to 3,0
6361,African-American,Less than 25,F,1 to 3,0
3058,African-American,25 to 45,M,0,1
249,Caucasian,Greater than 45,F,More than 3,1
9320,African-American,Greater than 45,M,1 to 3,0
9799,Caucasian,25 to 45,F,0,1
5651,Caucasian,25 to 45,F,More than 3,0
3948,African-American,Less than 25,F,1 to 3,0
10595,Caucasian,25 to 45,M,0,0
7975,Caucasian,Less than 25,F,More than 3,1
8359,Caucasian,Greater than 45,F,0,1
4437,Caucasian,Greater than 45,M,1 to 3,0
10522,Caucasian,Greater than 45,M,0,0
5730,African-American,25 to 45,F,More than 3,1
1360,African-American,25 to 45,F,1 to 3,1
8897,African-American,25 to 45,F,0,0
7163,African-American,25 to 45,M,1 to 3,1
3562,African-American,Greater than 45,F,0,0
4099,African-American,Less than 25,M,0,0
4408,African-American,25 to 45,F,1 to 3,0
138,Caucasian,25 to 45,F,More than 3,1
712,African-American,Greater than 45,M,1 to 3,0
1611,African-American,Greater than 45,F,More than 3,0
41,Caucasian,25 to 45,F,More than 3,1
6803,African-American,Greater than 45,F,More than 3,1
10159,Caucasian,Greater than 45,F,0,0
8505,African-American,Less than 25,M,1 to 3,1
1737,African-American,25 to 45,F,More than 3,0
8954,Caucasian,Greater than 45,M,0,0
3643,African-American,Less than 25,F,1 to 3,0
4436,African-American,Less than 25,F,More than 3,1
8871,African-American,Less than 25,F,0,1
3183,African-American,25 to 45,F,1 to 3,1
10336,African-American,25 to 45,M,1 to 3,1
9717,Caucasian,Greater than 45,M,0,0
8647,African-American,25 to 45,F,More than 3,1
10560,Caucasian,25 to 45,F,1 to 3,1
2444,African-American,Greater than 45,M,1 to 3,0
4195,African-American,25 to 45,M,0,1
405,Caucasian,25 to 45,F,0,1
9529,African-American,25 to 45,F,More than 3,1
6347,African-American,Less than 25,F,1 to 3,1
10962,Caucasian,25 to 45,M,More than 3,1
8962,Caucasian,25 to 45,M,0,0
2887,African-American,25 to 45,M,0,0
4,African-American,Less than 25,F,More than 3,1
5650,African-American,25 to 45,F,More than 3,0
602,African-American,25 to 45,F,More than 3,1
9144,African-American,25 to 45,F,0,1
7162,African-American,Greater than 45,F,1 to 3,1
6760,African-American,25 to 45,F,1 to 3,0
4134,African-American,Greater than 45,M,More than 3,1
2575,Caucasian,25 to 45,F,1 to 3,1
1315,African-American,Less than 25,F,0,0
6893,African-American,Greater than 45,F,0,0
8312,African-American,25 to 45,F,0,0
8983,Caucasian,Greater than 45,M,0,0
79,African-American,25 to 45,F,More than 3,1
8473,Caucasian,25 to 45,M,0,1
1220,African-American,Greater than 45,F,0,0
9178,African-American,25 to 45,M,1 to 3,1
1436,African-American,Less than 25,F,More than 3,1
252,Caucasian,25 to 45,F,0,0
558,African-American,Less than 25,F,0,1
9820,African-American,25 to 45,M,1 to 3,0
1542,African-American,25 to 45,M,1 to 3,1
7429,Caucasian,Less than 25,M,0,1
674,African-American,Less than 25,M,1 to 3,1
2258,Caucasian,Less than 25,F,0,1
3692,African-American,25 to 45,F,More than 3,1
4192,African-American,25 to 45,M,1 to 3,1
835,African-American,25 to 45,F,More than 3,1
3175,Caucasian,Greater than 45,M,1 to 3,1
5441,African-American,Greater than 45,M,0,0
6116,African-American,25 to 45,F,1 to 3,1
576,African-American,25 to 45,F,More than 3,1
1128,Caucasian,Less than 25,M,0,0
2034,Caucasian,25 to 45,F,1 to 3,0
10361,Caucasian,25 to 45,F,1 to 3,0
2467,African-American,25 to 45,F,More than 3,0
6112,African-American,25 to 45,M,0,1
3293,Caucasian,25 to 45,F,0,0
3885,Caucasian,Greater than 45,M,1 to 3,1
9973,African-American,Less than 25,F,0,1
4893,African-American,25 to 45,F,0,0
949,Caucasian,Less than 25,F,1 to 3,1
8885,African-American,Less than 25,F,1 to 3,0
6371,African-American,25 to 45,F,More than 3,1
6109,Caucasian,Less than 25,F,0,0
4956,African-American,25 to 45,F,More than 3,0
2643,Caucasian,25 to 45,F,0,0
2843,Caucasian,25 to 45,M,0,0
8171,Caucasian,25 to 45,M,0,1
4847,Caucasian,Greater than 45,M,1 to 3,1
6300,African-American,25 to 45,M,1 to 3,0
404,Caucasian,25 to 45,F,0,0
8365,African-American,Less than 25,M,0,0
861,Caucasian,25 to 45,F,1 to 3,1
6857,African-American,25 to 45,M,0,0
3982,African-American,25 to 45,F,0,0
999,Caucasian,25 to 45,F,1 to 3,1
2946,Caucasian,25 to 45,F,1 to 3,0
2235,Caucasian,25 to 45,F,More than 3,0
9892,African-American,25 to 45,F,More than 3,1
1202,African-American,25 to 45,F,More than 3,1
9133,Caucasian,25 to 45,F,0,0
10706,African-American,25 to 45,M,0,0
4397,African-American,25 to 45,F,1 to 3,1
6859,Caucasian,Less than 25,F,0,1
9843,African-American,25 to 45,F,More than 3,1
10886,African-American,25 to 45,F,1 to 3,1
437,Caucasian,Less than 25,F,0,1
7457,African-American,25 to 45,F,More than 3,1
1870,African-American,Less than 25,F,0,0
3747,Caucasian,25 to 45,M,1 to 3,0
7028,Caucasian,25 to 45,F,More than 3,1
1774,Caucasian,Less than 25,M,1 to 3,0
8854,African-American,25 to 45,F,More than 3,0
432,Caucasian,25 to 45,M,More than 3,0
3462,Caucasian,25 to 45,M,0,1
8240,African-American,25 to 45,M,1 to 3,0
1943,African-American,Less than 25,F,0,1
4342,African-American,Less than 25,F,1 to 3,0
8596,African-American,25 to 45,M,1 to 3,1
5367,African-American,Less than 25,F,1 to 3,0
1461,African-American,Less than 25,F,1 to 3,1
5278,Caucasian,Less than 25,F,0,1
4732,African-American,Less than 25,F,0,1
3331,African-American,25 to 45,F,1 to 3,1
7694,African-American,Greater than 45,M,0,0
4127,African-American,Less than 25,M,0,0
5130,African-American,25 to 45,F,1 to 3,0
5821,Caucasian,25 to 45,M,1 to 3,0
9706,Caucasian,Less than 25,M,More than 3,0
7145,African-American,25 to 45,F,1 to 3,1
4353,Caucasian,25 to 45,M,More than 3,1
10224,African-American,25 to 45,F,0,0
6524,Caucasian,25 to 45,F,0,0
6583,African-American,25 to 45,F,0,0
1850,African-American,25 to 45,F,More than 3,1
5557,African-American,Greater than 45,M,0,1
1038,Caucasian,Greater than 45,F,1 to 3,1
8630,African-American,25 to 45,F,More than 3,1
4783,Caucasian,25 to 45,F,1 to 3,1
5732,Caucasian,25 to 45,M,0,1
6401,Caucasian,Greater than 45,F,1 to 3,0
6778,African-American,Less than 25,M,0,0
10964,African-American,25 to 45,F,More than 3,0
8676,African-American,25 to 45,F,0,0
1859,African-American,25 to 45,M,0,1
1372,Caucasian,Less than 25,F,0,0
1146,African-American,25 to 45,F,More than 3,1
5871,Caucasian,Greater than 45,F,1 to 3,0
8063,Caucasian,Greater than 45,F,1 to 3,0
10649,African-American,Less than 25,M,0,0
7010,African-American,Greater than 45,F,1 to 3,0
9358,African-American,25 to 45,F,More than 3,1
6549,African-American,Greater than 45,M,0,1
3918,African-American,25 to 45,F,More than 3,1
5939,Caucasian,Greater than 45,F,1 to 3,0
6686,Caucasian,25 to 45,F,1 to 3,1
4722,Caucasian,25 to 45,M,0,0
4750,Caucasian,25 to 45,F,More than 3,0
8078,Caucasian,Greater than 45,M,0,0
5222,African-American,Less than 25,F,0,1
10568,Caucasian,25 to 45,F,More than 3,0
5617,Caucasian,Greater than 45,M,1 to 3,0
3939,African-American,Less than 25,F,1 to 3,0
1197,African-American,Less than 25,F,1 to 3,1
3744,African-American,Greater than 45,M,1 to 3,0
4346,Caucasian,Greater than 45,F,1 to 3,1
10686,Caucasian,25 to 45,F,0,0
9777,African-American,25 to 45,F,0,1
8576,African-American,Less than 25,M,0,1
9354,Caucasian,Less than 25,M,0,0
1393,African-American,25 to 45,F,1 to 3,0
1919,Caucasian,25 to 45,F,0,1
5312,Caucasian,25 to 45,F,More than 3,1
4567,African-American,Greater than 45,M,0,0
2287,African-American,25 to 45,M,More than 3,1
3655,African-American,Greater than 45,F,1 to 3,0
3741,African-American,25 to 45,F,More than 3,0
10536,African-American,25 to 45,F,More than 3,1
9172,African-American,Less than 25,F,0,1
4372,African-American,Less than 25,M,1 to 3,1
2420,Caucasian,25 to 45,M,0,1
2952,African-American,25 to 45,F,0,0
8418,Caucasian,25 to 45,F,0,0
2760,African-American,25 to 45,F,1 to 3,0
612,African-American,25 to 45,F,More than 3,1
3232,African-American,Greater than 45,F,0,0
4853,Caucasian,Greater than 45,M,1 to 3,1
3779,African-American,25 to 45,M,1 to 3,0
6614,Caucasian,Less than 25,M,1 to 3,0
3830,African-American,25 to 45,F,0,0
5346,African-American,Greater than 45,M,More than 3,0
220,African-American,Less than 25,F,1 to 3,0
10437,Caucasian,25 to 45,M,1 to 3,1
5657,African-American,25 to 45,F,1 to 3,1
953,African-American,25 to 45,M,0,0
1993,Caucasian,25 to 45,F,0,1
4451,Caucasian,Greater than 45,M,1 to 3,0
6717,Caucasian,25 to 45,F,1 to 3,0
1048,African-American,25 to 45,F,More than 3,1
5591,African-American,25 to 45,F,More than 3,1
4274,African-American,25 to 45,F,More than 3,1
8843,African-American,25 to 45,M,1 to 3,1
7382,African-American,25 to 45,F,More than 3,1
7275,Caucasian,25 to 45,M,0,0
1286,Caucasian,Less than 25,F,1 to 3,1
10783,Caucasian,Greater than 45,M,0,0
6657,African-American,25 to 45,F,More than 3,1
3863,Caucasian,25 to 45,M,0,0
6552,Caucasian,Greater than 45,M,More than 3,1
1346,African-American,25 to 45,F,More than 3,0
463,Caucasian,Less than 25,M,0,1
2459,African-American,25 to 45,F,0,0
5322,Caucasian,Greater than 45,F,0,0
3019,Caucasian,Greater than 45,M,0,1
726,Caucasian,Greater than 45,F,1 to 3,1
9924,Caucasian,25 to 45,F,0,1
1123,African-American,Greater than 45,F,More than 3,0
5677,Caucasian,Greater than 45,F,More than 3,1
7074,Caucasian,Less than 25,M,1 to 3,1
2386,African-American,25 to 45,M,0,1
7446,Caucasian,Greater than 45,F,0,0
10664,African-American,Less than 25,F,More than 3,1
6773,Caucasian,25 to 45,M,0,0
7029,African-American,25 to 45,M,More than 3,1
4328,African-American,Less than 25,F,0,0
3110,Caucasian,Less than 25,M,0,1
4493,African-American,25 to 45,F,More than 3,0
5573,Caucasian,25 to 45,F,1 to 3,0
844,African-American,Greater than 45,F,More than 3,0
6838,Caucasian,25 to 45,F,1 to 3,1
1581,Caucasian,Greater than 45,M,More than 3,0
8278,African-American,Greater than 45,F,1 to 3,1
3891,African-American,Less than 25,F,0,0
2394,Caucasian,25 to 45,F,1 to 3,1
1629,African-American,25 to 45,F,1 to 3,0
6315,African-American,25 to 45,F,More than 3,1
7154,Caucasian,Greater than 45,M,1 to 3,0
572,African-American,25 to 45,F,1 to 3,0
5053,African-American,Less than 25,F,1 to 3,0
762,Caucasian,25 to 45,M,1 to 3,1
2857,African-American,25 to 45,F,1 to 3,0
3181,Caucasian,Less than 25,F,0,1
42,African-American,25 to 45,F,More than 3,1
796,Caucasian,Less than 25,F,0,0
7402,Caucasian,25 to 45,M,More than 3,1
2107,African-American,Less than 25,F,0,1
2680,African-American,Greater than 45,F,0,0
3936,African-American,25 to 45,M,More than 3,0
9626,African-American,25 to 45,F,More than 3,1
10989,African-American,25 to 45,M,1 to 3,0
4457,African-American,25 to 45,F,More than 3,1
635,African-American,25 to 45,M,More than 3,1
9933,African-American,25 to 45,F,More than 3,1
3084,African-American,Greater than 45,M,More than 3,0
9125,Caucasian,Greater than 45,M,1 to 3,1
10879,Caucasian,Greater than 45,F,0,0
297,African-American,Less than 25,M,0,0
4367,African-American,25 to 45,M,1 to 3,0
1834,Caucasian,25 to 45,F,0,0
10389,Caucasian,25 to 45,M,More than 3,0
3679,Caucasian,Greater than 45,M,0,1
2193,Caucasian,25 to 45,F,More than 3,1
5463,African-American,Less than 25,F,1 to 3,1
1325,African-American,Greater than 45,F,0,0
2274,Caucasian,Greater than 45,M,More than 3,1
6900,African-American,25 to 45,F,1 to 3,1
10629,Caucasian,25 to 45,F,1 to 3,1
3042,African-American,25 to 45,M,More than 3,0
6791,African-American,25 to 45,F,1 to 3,0
9402,African-American,25 to 45,F,More than 3,1
3771,African-American,25 to 45,F,More than 3,1
7728,African-American,25 to 45,F,More than 3,1
10327,Caucasian,Less than 25,M,0,0
7117,Caucasian,Greater than 45,F,0,1
4031,African-American,Greater than 45,F,0,0
1269,African-American,25 to 45,M,1 to 3,0
1894,African-American,Greater than 45,M,0,0
9970,African-American,25 to 45,F,More than 3,1
8350,African-American,Less than 25,F,0,1
9180,African-American,Less than 25,F,1 to 3,0
4705,African-American,Greater than 45,M,1 to 3,1
9550,African-American,Greater than 45,F,More than 3,1
709,African-American,25 to 45,F,More than 3,1
8634,African-American,Less than 25,F,0,0
1513,African-American,25 to 45,F,More than 3,1
6354,Caucasian,Greater than 45,F,More than 3,1
59,Caucasian,25 to 45,M,1 to 3,1
7770,African-American,25 to 45,F,More than 3,0
4391,African-American,25 to 45,M,1 to 3,0
10520,African-American,Less than 25,F,0,1
4314,African-American,25 to 45,M,1 to 3,1
2927,African-American,25 to 45,F,More than 3,1
3547,African-American,Greater than 45,F,1 to 3,0
8098,African-American,Less than 25,M,0,0
2392,African-American,25 to 45,F,More than 3,1
1729,African-American,25 to 45,M,1 to 3,1
5759,African-American,25 to 45,F,1 to 3,0
8842,Caucasian,Greater than 45,F,1 to 3,0
3448,African-American,25 to 45,F,More than 3,1
10042,African-American,25 to 45,F,More than 3,1
2208,African-American,25 to 45,F,1 to 3,1
22,African-American,25 to 45,F,1 to 3,0
3302,Caucasian,25 to 45,F,1 to 3,1
5047,African-American,25 to 45,F,1 to 3,0
4958,Caucasian,Less than 25,M,0,1
5842,African-American,25 to 45,F,More than 3,1
8423,African-American,25 to 45,F,0,0
9343,African-American,Greater than 45,M,More than 3,0
9613,Caucasian,Greater than 45,F,More than 3,1
4835,African-American,25 to 45,F,1 to 3,0
10259,Caucasian,Greater than 45,M,0,0
7076,Caucasian,Less than 25,M,0,1
6336,African-American,25 to 45,F,More than 3,1
10757,African-American,Less than 25,M,0,0
9971,Caucasian,Greater than 45,F,0,0
3636,African-American,Greater than 45,F,More than 3,0
4207,African-American,25 to 45,F,More than 3,1
8574,Caucasian,25 to 45,M,0,0
2568,African-American,Greater than 45,F,More than 3,1
7340,Caucasian,25 to 45,F,0,1
5496,African-American,Less than 25,F,1 to 3,0
10864,African-American,Less than 25,F,1 to 3,1
6611,African-American,Greater than 45,F,0,0
7548,African-American,25 to 45,F,0,0
2735,African-American,25 to 45,F,More than 3,1
10111,African-American,Greater than 45,F,0,0
4119,Caucasian,Greater than 45,F,More than 3,1
5078,African-American,25 to 45,F,1 to 3,0
3698,Caucasian,Greater than 45,F,0,0
2405,African-American,25 to 45,F,0,0
5779,African-American,Less than 25,M,More than 3,1
9581,African-American,Less than 25,F,0,0
5351,Caucasian,Less than 25,M,0,0
5906,African-American,25 to 45,M,1 to 3,0
1238,Caucasian,25 to 45,M,1 to 3,1
10214,African-American,Less than 25,F,More than 3,0
7343,Caucasian,25 to 45,F,0,0
3021,African-American,25 to 45,F,More than 3,1
10338,Caucasian,25 to 45,F,0,1
2584,African-American,Less than 25,F,1 to 3,0
338,African-American,Less than 25,F,1 to 3,0
3145,African-American,25 to 45,F,More than 3,1
194,Caucasian,25 to 45,F,More than 3,0
7909,African-American,Greater than 45,F,More than 3,0
8814,African-American,25 to 45,M,0,1
3452,African-American,25 to 45,F,1 to 3,0
4473,African-American,25 to 45,M,0,1
6046,African-American,Greater than 45,F,More than 3,0
3499,African-American,25 to 45,F,More than 3,1
4774,Caucasian,Greater than 45,M,0,0
5981,Caucasian,Less than 25,M,0,1
5172,African-American,25 to 45,F,More than 3,0
464,Caucasian,25 to 45,M,0,1
3396,African-American,Greater than 45,M,0,0
9096,African-American,25 to 45,F,More than 3,0
9669,African-American,25 to 45,F,1 to 3,0
7673,African-American,Greater than 45,F,1 to 3,0
321,African-American,25 to 45,M,1 to 3,0
7171,Caucasian,25 to 45,F,1 to 3,0
8003,Caucasian,25 to 45,F,0,0
4319,Caucasian,Greater than 45,F,1 to 3,0
8778,Caucasian,Greater than 45,M,0,0
8148,Caucasian,Greater than 45,M,0,0
10283,African-American,25 to 45,F,More than 3,1
7928,Caucasian,25 to 45,F,0,0
2456,Caucasian,25 to 45,F,More than 3,0
6996,African-American,Less than 25,M,0,1
669,African-American,Less than 25,F,1 to 3,0
3090,African-American,25 to 45,F,1 to 3,0
5552,African-American,Greater than 45,F,More than 3,1
2055,African-American,Less than 25,F,More than 3,0
857,African-American,25 to 45,F,More than 3,1
1056,Caucasian,Greater than 45,F,1 to 3,1
6482,African-American,25 to 45,F,More than 3,1
7406,African-American,Less than 25,F,1 to 3,0
10932,African-American,25 to 45,F,More than 3,0
7884,Caucasian,25 to 45,F,More than 3,1
3027,African-American,Greater than 45,F,More than 3,1
4135,African-American,25 to 45,F,More than 3,1
6592,Caucasian,Greater than 45,M,0,0
2606,African-American,25 to 45,F,More than 3,0
1594,African-American,Less than 25,M,0,0
5033,African-American,Greater than 45,F,0,0
9004,African-American,25 to 45,F,0,0
1261,African-American,25 to 45,M,More than 3,0
9352,Caucasian,Less than 25,F,More than 3,0
951,African-American,25 to 45,M,1 to 3,0
7973,African-American,25 to 45,M,0,0
2096,Caucasian,Greater than 45,F,More than 3,1
10975,African-American,25 to 45,F,1 to 3,0
6353,African-American,Greater than 45,M,0,0
3794,African-American,Greater than 45,F,0,1
1942,Caucasian,25 to 45,M,1 to 3,0
6665,African-American,Less than 25,F,1 to 3,0
6062,Caucasian,Greater than 45,F,More than 3,0
1142,African-American,Greater than 45,F,0,0
3614,African-American,25 to 45,F,1 to 3,1
2954,Caucasian,Less than 25,F,0,0
10293,Caucasian,Less than 25,F,1 to 3,0
9049,African-American,25 to 45,M,0,0
3484,African-American,Greater than 45,F,More than 3,1
2332,Caucasian,Greater than 45,F,0,0
8942,Caucasian,Less than 25,M,1 to 3,1
2540,Caucasian,Less than 25,F,0,0
4640,African-American,25 to 45,F,More than 3,1
6248,Caucasian,25 to 45,F,1 to 3,0
1370,Caucasian,Greater than 45,M,0,0
5141,African-American,Greater than 45,M,More than 3,1
973,Caucasian,Greater than 45,M,0,1
4316,African-American,Greater than 45,F,More than 3,1
9351,African-American,Greater than 45,F,More than 3,0
9450,African-American,Less than 25,F,0,0
2465,African-American,25 to 45,F,1 to 3,0
8945,African-American,Less than 25,F,0,0
4160,Caucasian,25 to 45,M,0,1
5632,Caucasian,25 to 45,M,More than 3,1
1961,Caucasian,25 to 45,F,1 to 3,1
9119,African-American,25 to 45,F,More than 3,1
3653,African-American,Less than 25,F,0,0
2432,African-American,25 to 45,F,0,0
7768,Caucasian,Greater than 45,M,1 to 3,0
2065,Caucasian,25 to 45,M,1 to 3,0
10148,African-American,25 to 45,M,1 to 3,1
1817,African-American,25 to 45,F,More than 3,1
6971,African-American,25 to 45,F,More than 3,1
3399,African-American,25 to 45,F,More than 3,0
6153,African-American,25 to 45,M,0,0
5891,Caucasian,25 to 45,F,0,0
5774,Caucasian,Greater than 45,F,1 to 3,0
6299,African-American,25 to 45,M,0,0
10795,African-American,25 to 45,M,1 to 3,0
5123,African-American,25 to 45,F,1 to 3,1
2544,Caucasian,25 to 45,F,More than 3,1
3965,Caucasian,Greater than 45,M,0,0
4182,Caucasian,25 to 45,F,0,0
4521,Caucasian,25 to 45,F,0,0
10424,African-American,Greater than 45,F,1 to 3,0
6589,African-American,Less than 25,F,1 to 3,0
5784,Caucasian,25 to 45,F,1 to 3,1
4817,African-American,25 to 45,M,1 to 3,1
2767,Caucasian,Greater than 45,M,1 to 3,1
20,African-American,25 to 45,F,More than 3,1
2519,African-American,25 to 45,F,More than 3,1
10511,African-American,25 to 45,M,More than 3,1
