id,race,age_cat,c_charge_degree,priors_count,is_recid
6166,Caucasian,Less than 25,M,1 to 3,1
4162,African-American,25 to 45,F,More than 3,1
8508,African-American,25 to 45,M,0,0
3538,African-American,Less than 25,F,1 to 3,0
7760,African-American,Less than 25,F,1 to 3,1
7847,Caucasian,25 to 45,M,0,0
4609,Caucasian,Greater than 45,M,0,0
10178,Caucasian,Greater than 45,F,0,0
8970,Caucasian,Greater than 45,M,0,1
2303,Caucasian,25 to 45,M,0,0
6670,Caucasian,25 to 45,M,1 to 3,1
9980,African-American,25 to 45,F,1 to 3,1
8775,African-American,25 to 45,F,More than 3,0
5224,African-American,25 to 45,F,0,1
6759,African-American,25 to 45,F,More than 3,1
10399,Caucasian,25 to 45,F,1 to 3,0
8944,African-American,25 to 45,F,0,0
53,Caucasian,Less than 25,M,1 to 3,1
9012,Caucasian,Greater than 45,M,1 to 3,0
10439,African-American,Less than 25,F,0,0
4784,African-American,25 to 45,F,More than 3,0
2748,Caucasian,25 to 45,M,0,0
2256,Caucasian,Greater than 45,F,0,0
1122,African-American,Less than 25,F,0,0
2569,Caucasian,25 to 45,M,0,0
2037,African-American,25 to 45,M,0,0
1169,African-American,25 to 45,M,1 to 3,0
8141,Caucasian,Less than 25,F,0,0
9636,African-American,25 to 45,F,More than 3,1
4615,African-American,Less than 25,M,1 to 3,0
7308,Caucasian,Greater than 45,F,1 to 3,1
2130,Caucasian,Greater than 45,M,1 to 3,1
694,Caucasian,25 to 45,F,1 to 3,1
8406,Caucasian,25 to 45,F,More than 3,1
5971,Caucasian,Greater than 45,F,1 to 3,0
7909,African-American,Greater than 45,F,More than 3,0
7654,African-American,25 to 45,F,1 to 3,0
505,African-American,25 to 45,F,0,0
8354,Caucasian,25 to 45,F,More than 3,1
8882,African-American,Less than 25,M,1 to 3,1
7631,Caucasian,Less than 25,F,0,1
995,African-American,25 to 45,F,0,1
6696,African-American,Less than 25,F,0,0
7196,African-American,Greater than 45,F,More than 3,1
9044,African-American,Less than 25,F,1 to 3,1
8859,African-American,25 to 45,F,0,1
6608,Caucasian,25 to 45,F,More than 3,1
6508,African-American,25 to 45,F,More than 3,0
2922,African-American,Greater than 45,M,More than 3,0
7051,African-American,Greater than 45,F,1 to 3,0
8816,Caucasian,25 to 45,F,0,0
238,African-American,25 to 45,F,More than 3,1
611,African-American,Greater than 45,F,More than 3,0
8737,African-American,25 to 45,F,More than 3,1
4684,Caucasian,25 to 45,M,0,1
5178,African-American,25 to 45,F,1 to 3,0
1111,African-American,Greater than 45,F,1 to 3,0
10394,African-American,25 to 45,M,0,0
1326,African-American,Less than 25,F,1 to 3,0
10400,Caucasian,Less than 25,M,1 to 3,0
1128,Caucasian,Less than 25,M,0,0
5009,Caucasian,25 to 45,M,0,0
2259,African-American,25 to 45,F,More than 3,0
711,African-American,Less than 25,F,More than 3,1
6730,African-American,25 to 45,M,0,0
6641,African-American,Less than 25,F,1 to 3,1
10927,African-American,Less than 25,F,1 to 3,0
1578,Caucasian,25 to 45,F,1 to 3,0
10010,African-American,Less than 25,F,0,1
8147,African-American,25 to 45,F,More than 3,1
8309,African-American,25 to 45,M,More than 3,0
8879,African-American,Less than 25,F,0,0
4661,African-American,25 to 45,M,More than 3,0
5591,African-American,25 to 45,F,More than 3,1
2332,Caucasian,Greater than 45,F,0,0
8426,Caucasian,Greater than 45,F,0,0
6705,Caucasian,25 to 45,M,0,0
5551,African-American,25 to 45,F,More than 3,0
10062,Caucasian,25 to 45,F,1 to 3,1
8063,Caucasian,Greater than 45,F,1 to 3,0
2499,Caucasian,Greater than 45,F,1 to 3,1
3074,Caucasian,25 to 45,F,0,0
2790,Caucasian,25 to 45,M,0,0
6006,African-American,25 to 45,F,More than 3,0
1131,African-American,Less than 25,F,0,1
7738,Caucasian,25 to 45,F,1 to 3,0
2069,African-American,Less than 25,F,0,0
6383,Caucasian,Greater than 45,M,0,1
2677,Caucasian,Less than 25,F,1 to 3,0
9830,Caucasian,Greater than 45,F,0,0
5474,African-American,25 to 45,F,More than 3,0
320,African-American,25 to 45,F,More than 3,0
2478,African-American,25 to 45,F,0,0
5898,Caucasian,Less than 25,M,0,0
5207,Caucasian,25 to 45,F,1 to 3,1
5592,Caucasian,25 to 45,F,More than 3,1
5655,Caucasian,25 to 45,M,0,0
576,African-American,25 to 45,F,More than 3,1
3585,Caucasian,Greater than 45,M,1 to 3,1
3320,Caucasian,Less than 25,F,0,0
2777,African-American,25 to 45,M,1 to 3,0
10577,Caucasian,Greater than 45,M,0,1
1024,African-American,25 to 45,M,0,0
5366,Caucasian,Greater than 45,F,More than 3,1
5575,African-American,25 to 45,F,More than 3,1
7495,Caucasian,Greater than 45,M,More than 3,1
935,Caucasian,Greater than 45,M,0,0
3152,Caucasian,25 to 45,F,More than 3,0
4950,African-American,Less than 25,F,0,1
3899,African-American,25 to 45,F,More than 3,1
7243,African-American,25 to 45,M,1 to 3,1
2974,African-American,Greater than 45,F,More than 3,1
6771,African-American,Greater than 45,F,More than 3,0
2061,African-American,25 to 45,F,1 to 3,1
10977,African-American,25 to 45,M,More than 3,1
96,African-American,25 to 45,F,More than 3,1
8062,African-American,Greater than 45,F,More than 3,1
7472,Caucasian,Greater than 45,M,0,0
2753,African-American,25 to 45,F,More than 3,1
5265,African-American,Less than 25,F,1 to 3,1
6802,Caucasian,25 to 45,M,1 to 3,0
9020,Caucasian,25 to 45,M,More than 3,1
5772,Caucasian,25 to 45,F,More than 3,1
3788,Caucasian,25 to 45,F,0,0
4990,Caucasian,Less than 25,M,More than 3,1
10735,African-American,Greater than 45,F,1 to 3,0
1865,Caucasian,25 to 45,F,0,0
10629,Caucasian,25 to 45,F,1 to 3,1
10886,African-American,25 to 45,F,1 to 3,1
1197,African-American,Less than 25,F,1 to 3,1
7823,Caucasian,Greater than 45,F,0,1
6413,African-American,Greater than 45,F,More than 3,1
8161,African-American,Less than 25,F,0,0
8278,African-American,Greater than 45,F,1 to 3,1
6161,African-American,25 to 45,F,More than 3,0
8814,African-American,25 to 45,M,0,1
10965,Caucasian,Greater than 45,F,More than 3,1
5037,Caucasian,Less than 25,F,1 to 3,0
7985,African-American,25 to 45,F,0,0
5813,African-American,25 to 45,F,0,1
7024,Caucasian,25 to 45,F,1 to 3,0
7464,African-American,Less than 25,F,1 to 3,1
2418,Caucasian,Greater than 45,F,0,0
7420,Caucasian,25 to 45,F,0,1
9621,Caucasian,Greater than 45,F,0,0
6443,Caucasian,25 to 45,F,More than 3,0
6430,African-American,Greater than 45,M,0,0
7331,Caucasian,25 to 45,F,0,1
349,Caucasian,25 to 45,F,1 to 3,0
1057,African-American,Greater than 45,F,More than 3,1
900,Caucasian,Less than 25,F,0,0
2420,Caucasian,25 to 45,M,0,1
5053,African-American,Less than 25,F,1 to 3,1
7156,African-American,Greater than 45,F,More than 3,0
8405,African-American,25 to 45,F,1 to 3,0
8996,African-American,Less than 25,F,1 to 3,0
8358,African-American,Less than 25,F,0,0
2411,African-American,25 to 45,F,More than 3,0
8054,African-American,Greater than 45,F,More than 3,0
3552,Caucasian,25 to 45,M,0,0
9072,African-American,25 to 45,M,More than 3,1
530,Caucasian,Less than 25,F,1 to 3,0
9178,African-American,25 to 45,M,1 to 3,1
6805,African-American,Less than 25,F,0,1
8235,African-American,Less than 25,F,More than 3,1
638,African-American,25 to 45,F,More than 3,1
9517,Caucasian,Greater than 45,F,1 to 3,0
9612,Caucasian,25 to 45,M,1 to 3,1
10415,African-American,25 to 45,F,1 to 3,0
319,Caucasian,Greater than 45,F,More than 3,1
8706,Caucasian,25 to 45,F,1 to 3,1
9641,Caucasian,Greater than 45,F,1 to 3,0
8918,Caucasian,25 to 45,F,1 to 3,1
4808,African-American,Greater than 45,F,More than 3,1
4068,Caucasian,Greater than 45,M,0,0
5684,African-American,Less than 25,F,0,0
2979,African-American,25 to 45,F,More than 3,0
6893,African-American,25 to 45,F,0,0
5851,Caucasian,25 to 45,F,More than 3,1
10695,Caucasian,25 to 45,M,More than 3,1
4767,Caucasian,25 to 45,F,1 to 3,0
6796,African-American,Less than 25,F,0,1
2121,African-American,25 to 45,F,More than 3,0
2752,Caucasian,Greater than 45,M,0,0
7531,African-American,25 to 45,F,1 to 3,1
7482,African-American,25 to 45,M,1 to 3,1
6453,African-American,25 to 45,F,More than 3,1
10538,African-American,Less than 25,M,1 to 3,0
1755,African-American,Less than 25,F,0,0
4772,African-American,Less than 25,F,0,0
2057,African-American,25 to 45,F,More than 3,1
1848,Caucasian,25 to 45,F,0,1
4065,Caucasian,Less than 25,F,1 to 3,1
4978,African-American,25 to 45,F,1 to 3,0
6046,African-American,Greater than 45,F,More than 3,0
9542,African-American,Less than 25,F,1 to 3,1
8049,Caucasian,25 to 45,M,0,0
7210,African-American,25 to 45,F,1 to 3,0
10837,African-American,Greater than 45,M,More than 3,0
2933,African-American,25 to 45,F,More than 3,1
2854,African-American,25 to 45,F,More than 3,1
5100,Caucasian,25 to 45,F,1 to 3,1
4274,African-American,25 to 45,F,More than 3,1
7788,African-American,25 to 45,F,More than 3,1
6605,African-American,Less than 25,F,0,0
8558,African-American,Greater than 45,F,More than 3,1
3574,African-American,Less than 25,F,1 to 3,1
770,Caucasian,Greater than 45,M,1 to 3,0
3593,Caucasian,Greater than 45,F,1 to 3,0
7988,African-American,25 to 45,F,More than 3,1
10233,African-American,Less than 25,F,1 to 3,0
8299,African-American,25 to 45,F,1 to 3,0
701,African-American,25 to 45,F,More than 3,0
1022,African-American,25 to 45,M,0,0
6689,Caucasian,Greater than 45,M,1 to 3,0
10235,African-American,Less than 25,F,1 to 3,0
10486,Caucasian,Greater than 45,M,0,0
7864,African-American,25 to 45,F,1 to 3,0
722,Caucasian,25 to 45,F,1 to 3,0
5660,Caucasian,25 to 45,F,0,0
5475,African-American,25 to 45,M,0,0
5022,African-American,Greater than 45,F,More than 3,1
597,African-American,25 to 45,F,More than 3,1
4073,Caucasian,25 to 45,M,0,0
6586,Caucasian,Greater than 45,F,More than 3,1
10758,African-American,Greater than 45,M,More than 3,0
2591,African-American,Less than 25,M,1 to 3,1
10730,African-American,25 to 45,M,1 to 3,0
8116,Caucasian,Less than 25,F,1 to 3,0
8463,African-American,Less than 25,F,0,0
9244,African-American,Less than 25,F,1 to 3,1
1717,African-American,25 to 45,F,More than 3,1
1806,Caucasian,25 to 45,F,1 to 3,1
1358,African-American,25 to 45,M,1 to 3,1
357,Caucasian,25 to 45,F,0,1
7205,Caucasian,25 to 45,F,0,1
6681,African-American,25 to 45,M,1 to 3,1
9165,African-American,25 to 45,F,0,0
10446,African-American,Less than 25,F,0,0
6165,Caucasian,25 to 45,M,More than 3,1
10707,Caucasian,25 to 45,F,More than 3,1
10810,African-American,25 to 45,F,1 to 3,0
245,African-American,25 to 45,F,1 to 3,0
4748,African-American,25 to 45,M,0,0
2474,African-American,Greater than 45,F,More than 3,1
5188,African-American,25 to 45,F,More than 3,1
3802,African-American,Greater than 45,M,0,1
4617,Caucasian,25 to 45,M,0,1
2169,Caucasian,25 to 45,F,1 to 3,0
5930,Caucasian,25 to 45,F,0,1
2618,African-American,25 to 45,F,More than 3,1
1323,African-American,25 to 45,F,More than 3,0
6207,African-American,25 to 45,M,0,1
6497,African-American,25 to 45,M,More than 3,1
2607,Caucasian,Greater than 45,M,0,0
1198,Caucasian,25 to 45,M,1 to 3,0
9387,Caucasian,25 to 45,F,1 to 3,0
8570,Caucasian,Greater than 45,F,0,1
2937,Caucasian,Less than 25,F,0,1
6884,Caucasian,25 to 45,F,0,0
6095,African-American,25 to 45,M,More than 3,1
8745,Caucasian,25 to 45,M,1 to 3,1
7310,Caucasian,25 to 45,F,More than 3,1
1396,African-American,25 to 45,F,More than 3,1
5578,African-American,Less than 25,F,1 to 3,1
8998,Caucasian,25 to 45,F,0,1
6744,African-American,25 to 45,M,1 to 3,1
4297,Caucasian,Less than 25,F,0,1
3162,Caucasian,25 to 45,M,More than 3,1
7825,African-American,Less than 25,F,1 to 3,1
3765,Caucasian,25 to 45,F,0,1
5035,Caucasian,25 to 45,F,More than 3,0
2523,African-American,Greater than 45,F,More than 3,0
5098,African-American,25 to 45,F,More than 3,1
6349,African-American,25 to 45,F,0,0
5249,African-American,25 to 45,F,0,0
9820,African-American,25 to 45,M,1 to 3,0
2658,Caucasian,25 to 45,F,1 to 3,0
10729,African-American,25 to 45,F,0,1
5151,Caucasian,Greater than 45,F,1 to 3,0
6749,Caucasian,Less than 25,M,0,0
3116,African-American,Less than 25,F,1 to 3,1
8486,African-American,Greater than 45,F,More than 3,1
9125,Caucasian,Greater than 45,M,1 to 3,1
3975,Caucasian,25 to 45,M,1 to 3,0
9323,Caucasian,Less than 25,M,More than 3,1
1225,African-American,Less than 25,F,1 to 3,1
10,Caucasian,25 to 45,M,0,0
10346,African-American,25 to 45,M,More than 3,1
7421,Caucasian,25 to 45,M,0,0
3129,African-American,Greater than 45,F,1 to 3,0
7354,Caucasian,Greater than 45,M,More than 3,0
9420,African-American,25 to 45,F,1 to 3,0
8312,African-American,25 to 45,F,0,0
825,Caucasian,Less than 25,M,More than 3,1
4493,African-American,25 to 45,F,More than 3,0
1439,Caucasian,Less than 25,F,0,0
4731,African-American,Less than 25,F,0,1
6177,African-American,Less than 25,F,More than 3,0
9628,African-American,Less than 25,F,1 to 3,1
3250,Caucasian,Greater than 45,F,1 to 3,0
996,African-American,Less than 25,F,1 to 3,1
2634,Caucasian,25 to 45,F,More than 3,1
8731,Caucasian,25 to 45,F,0,1
166,African-American,Less than 25,F,1 to 3,1
8838,Caucasian,25 to 45,M,0,0
7400,African-American,25 to 45,M,1 to 3,0
10179,African-American,Greater than 45,M,1 to 3,0
7837,Caucasian,Greater than 45,F,1 to 3,0
3493,African-American,25 to 45,F,1 to 3,0
5380,African-American,25 to 45,F,More than 3,1
350,African-American,25 to 45,M,More than 3,1
10305,African-American,Less than 25,F,0,1
10960,African-American,Less than 25,F,0,1
5857,African-American,Less than 25,F,1 to 3,0
4475,African-American,25 to 45,M,0,0
7222,Caucasian,25 to 45,F,More than 3,1
3521,African-American,Less than 25,F,1 to 3,1
8936,African-American,25 to 45,M,0,0
4324,Caucasian,Less than 25,F,0,0
1187,Caucasian,Less than 25,F,1 to 3,1
6693,Caucasian,25 to 45,M,0,0
9833,Caucasian,Greater than 45,F,0,0
8197,Caucasian,Greater than 45,F,1 to 3,1
4100,Caucasian,Less than 25,M,1 to 3,1
3663,African-American,25 to 45,F,More than 3,1
2134,African-American,Less than 25,M,1 to 3,0
10841,African-American,25 to 45,M,0,1
3217,Caucasian,25 to 45,F,0,0
1794,African-American,Greater than 45,F,1 to 3,0
2326,African-American,25 to 45,F,More than 3,1
5681,African-American,25 to 45,F,More than 3,1
6955,African-American,Less than 25,F,1 to 3,1
56,African-American,Less than 25,F,1 to 3,0
8598,African-American,Less than 25,F,More than 3,1
8719,Caucasian,Greater than 45,F,More than 3,1
10161,Caucasian,25 to 45,F,0,0
3867,African-American,Greater than 45,M,More than 3,0
7562,African-American,25 to 45,F,1 to 3,0
4061,Caucasian,Greater than 45,M,0,0
2336,African-American,Less than 25,F,1 to 3,1
2841,Caucasian,Less than 25,M,1 to 3,0
6394,African-American,Greater than 45,F,1 to 3,0
3455,African-American,25 to 45,F,1 to 3,0
3641,Caucasian,25 to 45,M,0,0
8360,African-American,25 to 45,F,More than 3,1
2107,African-American,Less than 25,F,0,1
9968,African-American,25 to 45,F,1 to 3,1
3997,African-American,25 to 45,F,0,1
3528,African-American,Less than 25,F,0,0
8910,African-American,25 to 45,F,0,1
8577,Caucasian,Greater than 45,M,1 to 3,0
927,Caucasian,25 to 45,F,0,0
10873,African-American,25 to 45,M,More than 3,1
7733,African-American,25 to 45,M,1 to 3,1
1008,Caucasian,Greater than 45,M,1 to 3,0
2546,African-American,Greater than 45,F,0,0
4541,Caucasian,25 to 45,F,1 to 3,0
6439,African-American,25 to 45,F,More than 3,1
1002,African-American,Less than 25,F,1 to 3,0
10417,Caucasian,Greater than 45,F,0,0
2932,African-American,25 to 45,F,1 to 3,0
2235,Caucasian,25 to 45,F,More than 3,0
8172,African-American,25 to 45,F,0,1
3648,African-American,Greater than 45,F,More than 3,1
2624,African-American,Greater than 45,F,0,1
1718,African-American,25 to 45,F,More than 3,1
3542,Caucasian,Less than 25,F,0,1
1702,African-American,25 to 45,F,More than 3,1
6398,Caucasian,25 to 45,M,0,0
4004,African-American,25 to 45,F,1 to 3,0
3793,Caucasian,25 to 45,F,1 to 3,1
4567,African-American,Greater than 45,M,0,0
2290,African-American,25 to 45,F,1 to 3,1
1522,African-American,Less than 25,M,1 to 3,0
2711,Caucasian,25 to 45,F,0,1
8308,African-American,25 to 45,F,More than 3,1
3737,Caucasian,25 to 45,F,0,0
9191,African-American,Greater than 45,F,1 to 3,1
10893,Caucasian,Greater than 45,M,More than 3,0
2422,African-American,25 to 45,F,1 to 3,0
2907,African-American,Less than 25,F,1 to 3,1
2698,Caucasian,Greater than 45,F,0,1
7423,African-American,Greater than 45,F,0,1
463,Caucasian,25 to 45,M,0,1
8265,African-American,25 to 45,F,0,0
2503,African-American,25 to 45,F,More than 3,1
1269,African-American,25 to 45,M,1 to 3,0
7048,African-American,25 to 45,M,0,1
5166,Caucasian,25 to 45,F,More than 3,0
9730,Caucasian,25 to 45,M,0,0
6601,African-American,Greater than 45,F,1 to 3,0
7369,African-American,25 to 45,F,More than 3,1
177,African-American,Less than 25,F,0,1
8183,Caucasian,Greater than 45,F,1 to 3,1
9275,African-American,25 to 45,F,0,0
1709,African-American,25 to 45,M,More than 3,1
3700,African-American,Less than 25,F,1 to 3,1
9492,African-American,25 to 45,M,More than 3,0
8905,Caucasian,Greater than 45,M,0,0
10936,African-American,Less than 25,F,0,1
5444,Caucasian,25 to 45,F,1 to 3,1
5332,Caucasian,25 to 45,F,More than 3,0
249,Caucasian,Greater than 45,F,More than 3,1
4328,African-American,Less than 25,F,0,1
1361,African-American,25 to 45,M,More than 3,1
4533,Caucasian,Less than 25,F,1 to 3,1
10035,African-American,Greater than 45,F,0,0
9654,African-American,Greater than 45,F,1 to 3,1
3324,Caucasian,Greater than 45,M,0,0
978,African-American,25 to 45,F,0,0
7240,African-American,25 to 45,M,More than 3,0
7871,African-American,Less than 25,F,1 to 3,1
4255,Caucasian,25 to 45,F,0,0
5594,Caucasian,Less than 25,M,1 to 3,1
4032,Caucasian,25 to 45,M,1 to 3,0
3982,African-American,25 to 45,F,0,0
8473,Caucasian,25 to 45,M,0,1
7171,Caucasian,25 to 45,F,1 to 3,0
8226,Caucasian,25 to 45,F,1 to 3,1
9491,Caucasian,Less than 25,M,1 to 3,0
1144,African-American,25 to 45,F,1 to 3,0
704,African-American,25 to 45,F,0,0
1820,African-American,Greater than 45,F,1 to 3,0
3904,African-American,Greater than 45,M,0,0
2186,Caucasian,25 to 45,F,1 to 3,1
5939,Caucasian,Greater than 45,F,1 to 3,0
6267,Caucasian,Greater than 45,M,0,1
2526,Caucasian,Greater than 45,M,0,0
6127,African-American,25 to 45,M,0,0
6379,Caucasian,Less than 25,F,1 to 3,0
2767,Caucasian,Greater than 45,M,1 to 3,1
3910,African-American,25 to 45,M,More than 3,1
2543,African-American,25 to 45,F,More than 3,0
8440,Caucasian,25 to 45,F,More than 3,0
8960,African-American,25 to 45,F,1 to 3,1
823,African-American,25 to 45,F,More than 3,1
9157,African-American,25 to 45,F,More than 3,1
6820,African-American,25 to 45,F,1 to 3,0
128,African-American,25 to 45,F,More than 3,1
7231,African-American,25 to 45,M,1 to 3,0
2576,Caucasian,Less than 25,F,1 to 3,1
4831,Caucasian,25 to 45,M,More than 3,0
7020,Caucasian,25 to 45,F,0,1
10393,African-American,25 to 45,F,More than 3,1
5472,Caucasian,25 to 45,F,0,1
3611,Caucasian,Greater than 45,F,More than 3,0
6999,African-American,Less than 25,F,0,0
2149,African-American,25 to 45,F,0,1
1520,Caucasian,Less than 25,F,1 to 3,0
9752,African-American,Less than 25,F,1 to 3,1
7807,Caucasian,25 to 45,F,More than 3,1
3022,African-American,25 to 45,M,More than 3,0
10220,African-American,Less than 25,F,1 to 3,0
5700,Caucasian,25 to 45,F,More than 3,1
10136,African-American,25 to 45,F,1 to 3,1
7383,Caucasian,Less than 25,F,1 to 3,1
3023,African-American,25 to 45,F,More than 3,1
5075,African-American,25 to 45,M,More than 3,1
40,African-American,25 to 45,F,0,1
810,African-American,25 to 45,M,1 to 3,1
5981,Caucasian,25 to 45,M,1 to 3,1
10121,African-American,25 to 45,F,More than 3,1
7496,Caucasian,Less than 25,F,0,0
8380,Caucasian,25 to 45,F,1 to 3,1
2488,Caucasian,Greater than 45,M,0,1
1576,African-American,25 to 45,M,More than 3,1
10869,African-American,Greater than 45,F,More than 3,1
10317,African-American,Greater than 45,M,0,0
429,African-American,Less than 25,M,0,1
769,Caucasian,25 to 45,F,1 to 3,0
9608,Caucasian,Less than 25,F,0,0
7809,Caucasian,Greater than 45,F,0,1
10252,African-American,Less than 25,M,0,0
1200,African-American,Less than 25,F,0,1
2094,African-American,25 to 45,M,1 to 3,0
10940,Caucasian,25 to 45,M,1 to 3,0
901,African-American,25 to 45,M,0,0
440,African-American,25 to 45,F,More than 3,1
3847,African-American,Less than 25,F,1 to 3,1
3807,Caucasian,25 to 45,M,1 to 3,1
5143,Caucasian,Less than 25,M,1 to 3,0
4367,African-American,25 to 45,M,1 to 3,1
3284,Caucasian,25 to 45,F,More than 3,1
8630,African-American,25 to 45,F,More than 3,1
4370,African-American,25 to 45,F,1 to 3,0
6915,African-American,25 to 45,F,More than 3,1
3285,African-American,Greater than 45,F,More than 3,1
5520,Caucasian,Greater than 45,F,1 to 3,0
2034,Caucasian,25 to 45,F,1 to 3,0
697,African-American,Greater than 45,F,More than 3,1
8066,Caucasian,Less than 25,F,1 to 3,1
7997,African-American,Greater than 45,F,More than 3,1
2859,Caucasian,25 to 45,F,More than 3,1
7189,Caucasian,Less than 25,M,0,1
9570,African-American,Less than 25,F,0,1
7032,Caucasian,Greater than 45,M,1 to 3,0
9054,African-American,25 to 45,M,More than 3,1
2026,African-American,25 to 45,F,More than 3,1
5850,Caucasian,25 to 45,M,1 to 3,1
2637,Caucasian,25 to 45,F,More than 3,1
1377,African-American,25 to 45,M,More than 3,1
1541,African-American,25 to 45,F,0,0
5290,Caucasian,Greater than 45,M,0,0
1976,Caucasian,Less than 25,F,More than 3,1
5261,Caucasian,25 to 45,M,0,1
8285,African-American,25 to 45,M,More than 3,1
4443,Caucasian,25 to 45,F,0,0
6551,Caucasian,25 to 45,M,1 to 3,0
3839,African-American,Greater than 45,M,1 to 3,1
8247,African-American,Less than 25,F,1 to 3,0
8390,Caucasian,25 to 45,F,0,0
9685,African-American,Less than 25,M,0,1
1239,African-American,25 to 45,M,More than 3,1
8554,African-American,25 to 45,F,0,1
4466,African-American,25 to 45,F,1 to 3,1
5989,Caucasian,25 to 45,M,0,0
3857,African-American,25 to 45,F,0,0
5438,African-American,Less than 25,F,1 to 3,1
2287,African-American,25 to 45,M,More than 3,1
8375,African-American,Greater than 45,F,More than 3,1
1927,African-American,25 to 45,F,More than 3,1
1213,African-American,25 to 45,M,1 to 3,0
4316,African-American,Greater than 45,F,More than 3,1
5123,African-American,25 to 45,F,1 to 3,1
6064,Caucasian,25 to 45,M,0,0
4104,African-American,Greater than 45,F,0,1
6658,African-American,25 to 45,F,0,1
7265,African-American,Greater than 45,M,More than 3,0
1351,African-American,25 to 45,F,More than 3,1
5344,Caucasian,25 to 45,F,0,0
7920,African-American,Less than 25,F,0,0
9160,African-American,25 to 45,M,More than 3,0
3657,African-American,25 to 45,M,0,0
3236,African-American,25 to 45,F,More than 3,1
300,Caucasian,25 to 45,M,0,0
10525,African-American,25 to 45,F,1 to 3,1
2685,African-American,Less than 25,F,0,0
10375,African-American,Less than 25,M,0,1
2382,African-American,Greater than 45,F,More than 3,1
174,African-American,25 to 45,F,1 to 3,0
8218,Caucasian,Less than 25,M,0,0
6908,African-American,25 to 45,F,More than 3,1
3758,African-American,Greater than 45,M,1 to 3,0
10452,African-American,25 to 45,F,0,0
4518,African-American,Less than 25,F,More than 3,1
7099,African-American,25 to 45,F,1 to 3,0
3448,African-American,25 to 45,F,More than 3,1
213,Caucasian,25 to 45,M,1 to 3,1
4793,Caucasian,25 to 45,M,More than 3,1
10281,Caucasian,Greater than 45,M,0,0
8082,African-American,Greater than 45,F,More than 3,1
8326,Caucasian,25 to 45,F,More than 3,1
8362,Caucasian,25 to 45,F,More than 3,1
5390,African-American,Less than 25,F,0,1
8792,Caucasian,25 to 45,F,0,1
8612,African-American,Less than 25,F,More than 3,1
3014,African-American,Less than 25,F,1 to 3,1
3205,Caucasian,Greater than 45,M,1 to 3,0
3101,African-American,25 to 45,F,1 to 3,0
3306,Caucasian,25 to 45,M,1 to 3,0
2268,Caucasian,25 to 45,F,More than 3,0
1324,Caucasian,25 to 45,F,0,0
5335,Caucasian,Greater than 45,F,More than 3,0
8641,Caucasian,Greater than 45,M,1 to 3,0
9077,Caucasian,Less than 25,F,More than 3,1
2480,African-American,25 to 45,F,1 to 3,0
7661,Caucasian,Greater than 45,F,More than 3,1
2361,Caucasian,Greater than 45,M,1 to 3,1
3040,African-American,Greater than 45,F,1 to 3,0
3646,Caucasian,25 to 45,F,More than 3,1
7794,Caucasian,Less than 25,M,1 to 3,0
6281,Caucasian,25 to 45,F,More than 3,0
1890,African-American,25 to 45,M,1 to 3,1
1629,African-American,25 to 45,F,1 to 3,0
114,Caucasian,Less than 25,F,0,0
3678,Caucasian,25 to 45,F,1 to 3,0
1623,African-American,Greater than 45,F,More than 3,0
9959,African-American,Less than 25,M,0,0
10424,African-American,Greater than 45,F,1 to 3,0
6470,African-American,Less than 25,F,0,1
4634,Caucasian,25 to 45,M,0,1
7948,African-American,25 to 45,F,0,0
2671,African-American,25 to 45,F,More than 3,1
1569,African-American,25 to 45,M,More than 3,1
8517,African-American,Less than 25,M,0,1
4510,Caucasian,Greater than 45,M,1 to 3,1
8422,Caucasian,25 to 45,F,1 to 3,1
7280,African-American,25 to 45,M,More than 3,1
10025,African-American,Less than 25,F,0,1
54,African-American,25 to 45,F,More than 3,1
7319,Caucasian,25 to 45,M,1 to 3,1
6073,Caucasian,25 to 45,F,0,0
5711,Caucasian,Greater than 45,F,1 to 3,1
8676,African-American,25 to 45,F,0,0
9486,African-American,Less than 25,F,0,1
813,African-American,25 to 45,F,More than 3,1
2239,Caucasian,25 to 45,M,More than 3,0
5687,Caucasian,25 to 45,F,1 to 3,1
10444,African-American,25 to 45,F,More than 3,1
3058,African-American,25 to 45,M,0,1
113,African-American,Less than 25,M,1 to 3,1
7007,African-American,25 to 45,F,More than 3,0
335,African-American,25 to 45,M,0,1
10547,African-American,Greater than 45,M,1 to 3,1
28,Caucasian,Less than 25,F,0,0
10608,Caucasian,25 to 45,M,0,1
93,African-American,Less than 25,F,1 to 3,1
6473,African-American,25 to 45,F,More than 3,1
1162,African-American,25 to 45,F,More than 3,1
9640,African-American,25 to 45,M,More than 3,1
2291,Caucasian,Greater than 45,M,1 to 3,0
6747,African-American,Less than 25,F,More than 3,1
7033,African-American,Less than 25,F,1 to 3,1
2344,African-American,Less than 25,M,1 to 3,1
9872,African-American,Greater than 45,M,0,1
4062,Caucasian,25 to 45,F,0,1
10824,African-American,Less than 25,F,1 to 3,1
2498,Caucasian,Greater than 45,M,1 to 3,0
386,African-American,25 to 45,F,1 to 3,1
6810,African-American,Less than 25,F,1 to 3,1
2261,African-American,Greater than 45,F,1 to 3,0
2875,African-American,25 to 45,F,More than 3,1
2387,Caucasian,Less than 25,F,0,1
9277,African-American,25 to 45,M,0,0
9630,Caucasian,25 to 45,M,0,0
