id,race,age_cat,c_charge_degree,priors_count,is_recid
10673,African-American,25 to 45,F,More than 3,1
925,Caucasian,25 to 45,M,1 to 3,0
1670,African-American,Less than 25,F,1 to 3,1
6433,Caucasian,25 to 45,F,1 to 3,1
8471,African-American,Less than 25,F,1 to 3,1
10743,African-American,25 to 45,F,More than 3,0
6616,Caucasian,25 to 45,M,1 to 3,1
602,African-American,25 to 45,F,1 to 3,1
301,Caucasian,25 to 45,M,More than 3,0
465,Caucasian,25 to 45,F,0,0
6064,Caucasian,25 to 45,M,0,0
7744,Caucasian,Greater than 45,M,More than 3,1
5117,African-American,Less than 25,F,1 to 3,0
8114,African-American,Less than 25,M,More than 3,0
501,Caucasian,25 to 45,M,0,0
5655,Caucasian,25 to 45,M,0,0
9608,Caucasian,Less than 25,F,0,0
8500,African-American,Less than 25,F,0,1
1107,Caucasian,Less than 25,F,1 to 3,1
2549,African-American,Greater than 45,M,1 to 3,0
7391,African-American,Less than 25,F,0,1
5817,Caucasian,25 to 45,M,0,1
5067,African-American,Less than 25,F,1 to 3,1
7010,African-American,Greater than 45,F,More than 3,1
664,Caucasian,25 to 45,M,0,0
6146,African-American,25 to 45,M,0,0
7634,African-American,25 to 45,F,0,0
9077,Caucasian,Less than 25,F,More than 3,1
10694,African-American,Greater than 45,M,1 to 3,0
6248,Caucasian,25 to 45,F,1 to 3,0
6571,African-American,Greater than 45,F,More than 3,0
831,Caucasian,Greater than 45,M,1 to 3,0
540,Caucasian,Greater than 45,M,0,0
7717,African-American,25 to 45,F,More than 3,1
9739,African-American,25 to 45,F,1 to 3,1
16,Caucasian,25 to 45,M,0,0
7964,African-American,25 to 45,M,0,0
5491,Caucasian,Less than 25,F,0,0
355,African-American,25 to 45,M,More than 3,0
2887,African-American,25 to 45,M,0,0
4270,African-American,Less than 25,F,0,0
9734,Caucasian,Less than 25,F,0,0
7712,African-American,Less than 25,M,0,0
225,African-American,25 to 45,M,More than 3,1
1043,African-American,25 to 45,F,More than 3,0
9704,African-American,Less than 25,F,0,0
10765,African-American,25 to 45,F,0,0
4587,Caucasian,25 to 45,M,0,1
281,African-American,Greater than 45,F,1 to 3,1
4948,Caucasian,25 to 45,F,1 to 3,0
685,African-American,Greater than 45,F,0,1
5131,African-American,Less than 25,F,0,1
4808,African-American,Greater than 45,F,More than 3,0
9632,Caucasian,Greater than 45,F,1 to 3,0
9778,African-American,25 to 45,F,0,0
10112,African-American,Greater than 45,M,0,0
8577,Caucasian,Greater than 45,M,1 to 3,0
6379,Caucasian,Less than 25,F,1 to 3,0
8422,Caucasian,25 to 45,F,1 to 3,1
7968,African-American,25 to 45,F,1 to 3,1
6375,African-American,25 to 45,M,1 to 3,1
6901,African-American,Less than 25,F,0,0
5828,African-American,25 to 45,F,More than 3,1
9497,African-American,25 to 45,F,1 to 3,0
5432,Caucasian,Greater than 45,M,More than 3,1
1491,African-American,25 to 45,F,1 to 3,0
5992,African-American,Less than 25,M,1 to 3,0
2513,African-American,Less than 25,F,More than 3,1
10062,Caucasian,25 to 45,F,1 to 3,1
10367,African-American,25 to 45,F,More than 3,1
2478,African-American,25 to 45,F,0,0
8575,African-American,25 to 45,M,1 to 3,0
5609,African-American,Greater than 45,F,More than 3,1
4521,Caucasian,25 to 45,F,0,0
10512,African-American,25 to 45,F,More than 3,0
3722,African-American,Less than 25,M,1 to 3,0
10522,Caucasian,Greater than 45,M,0,0
5535,Caucasian,Less than 25,F,1 to 3,1
7604,Caucasian,Greater than 45,M,0,0
10674,African-American,25 to 45,F,More than 3,0
10437,Caucasian,25 to 45,M,1 to 3,1
10794,African-American,25 to 45,F,More than 3,1
8027,Caucasian,25 to 45,M,0,1
5551,African-American,25 to 45,F,More than 3,0
4815,African-American,25 to 45,F,1 to 3,0
2099,African-American,25 to 45,F,1 to 3,0
7481,Caucasian,Less than 25,F,0,1
5680,African-American,25 to 45,M,More than 3,1
526,Caucasian,Less than 25,F,0,0
1370,Caucasian,Greater than 45,M,0,0
3840,African-American,25 to 45,F,More than 3,0
8608,African-American,25 to 45,M,1 to 3,1
2521,African-American,Less than 25,F,1 to 3,0
159,Caucasian,25 to 45,F,1 to 3,0
1262,Caucasian,Greater than 45,M,More than 3,1
4541,Caucasian,25 to 45,F,1 to 3,0
8777,Caucasian,Less than 25,F,1 to 3,0
9758,Caucasian,25 to 45,F,More than 3,1
3118,African-American,25 to 45,M,1 to 3,1
6259,Caucasian,Greater than 45,M,1 to 3,0
10547,African-American,Greater than 45,M,1 to 3,1
9476,African-American,25 to 45,F,1 to 3,0
5524,African-American,25 to 45,F,More than 3,0
7153,African-American,Less than 25,M,0,0
10514,Caucasian,Less than 25,F,0,0
6583,African-American,25 to 45,F,0,0
2490,African-American,25 to 45,F,More than 3,1
4828,Caucasian,25 to 45,F,1 to 3,0
2476,African-American,25 to 45,F,More than 3,1
718,African-American,Less than 25,F,1 to 3,0
7457,African-American,25 to 45,F,More than 3,1
8528,African-American,25 to 45,F,1 to 3,0
9201,African-American,Less than 25,F,1 to 3,1
1821,Caucasian,25 to 45,M,1 to 3,0
1591,Caucasian,Greater than 45,M,0,0
4436,African-American,25 to 45,F,More than 3,1
9613,Caucasian,Greater than 45,F,More than 3,1
7338,African-American,Less than 25,F,More than 3,1
6302,African-American,Less than 25,M,0,0
6242,Caucasian,Greater than 45,M,0,0
4426,Caucasian,25 to 45,M,0,0
5152,African-American,25 to 45,F,1 to 3,1
5740,African-American,25 to 45,M,More than 3,1
1280,Caucasian,25 to 45,M,More than 3,1
6704,Caucasian,25 to 45,F,1 to 3,0
2159,Caucasian,Greater than 45,M,1 to 3,0
7495,Caucasian,Greater than 45,M,1 to 3,1
7464,African-American,Less than 25,F,1 to 3,1
7392,African-American,Greater than 45,F,1 to 3,0
2544,Caucasian,25 to 45,F,More than 3,1
178,African-American,25 to 45,F,More than 3,1
2985,Caucasian,Greater than 45,F,0,1
10432,African-American,Greater than 45,F,More than 3,0
2442,African-American,25 to 45,F,More than 3,1
6156,Caucasian,25 to 45,M,More than 3,0
145,Caucasian,Less than 25,F,0,0
4792,African-American,Less than 25,M,1 to 3,0
7576,African-American,25 to 45,F,1 to 3,0
871,Caucasian,25 to 45,M,0,0
1121,African-American,25 to 45,F,0,0
1213,African-American,25 to 45,M,1 to 3,0
10518,African-American,25 to 45,M,More than 3,1
10464,Caucasian,Greater than 45,M,1 to 3,0
851,Caucasian,Greater than 45,M,1 to 3,0
6299,African-American,Less than 25,M,0,0
8099,Caucasian,25 to 45,M,0,0
4126,African-American,25 to 45,F,0,0
6391,African-American,Less than 25,M,1 to 3,0
5151,Caucasian,Greater than 45,F,1 to 3,0
10319,African-American,25 to 45,F,1 to 3,0
5556,African-American,Greater than 45,F,More than 3,1
2329,African-American,25 to 45,F,More than 3,1
10870,Caucasian,25 to 45,F,More than 3,1
4037,Caucasian,Less than 25,M,1 to 3,1
9581,African-American,Less than 25,F,0,0
4198,African-American,25 to 45,F,More than 3,1
10357,Caucasian,25 to 45,F,1 to 3,0
5769,African-American,25 to 45,M,1 to 3,0
6947,African-American,25 to 45,F,More than 3,1
5050,African-American,Less than 25,M,0,0
2594,African-American,Greater than 45,F,1 to 3,0
1348,African-American,25 to 45,F,1 to 3,0
6345,African-American,Less than 25,F,0,0
9279,Caucasian,25 to 45,M,0,0
4367,African-American,25 to 45,M,1 to 3,1
1318,African-American,25 to 45,F,1 to 3,1
9800,Caucasian,25 to 45,M,1 to 3,0
10695,Caucasian,25 to 45,M,1 to 3,1
5324,Caucasian,Greater than 45,F,1 to 3,1
2231,African-American,Less than 25,M,More than 3,0
5578,African-American,Less than 25,F,1 to 3,1
2573,Caucasian,25 to 45,F,More than 3,1
4336,African-American,Less than 25,F,1 to 3,0
10960,African-American,Less than 25,F,0,1
6425,African-American,25 to 45,F,1 to 3,0
10899,Caucasian,25 to 45,M,1 to 3,1
3867,African-American,Greater than 45,M,More than 3,0
5017,Caucasian,25 to 45,F,1 to 3,1
3958,Caucasian,25 to 45,F,0,0
2907,African-American,Less than 25,F,1 to 3,1
9635,Caucasian,25 to 45,F,0,0
7125,African-American,25 to 45,F,More than 3,0
8416,African-American,Less than 25,F,0,0
4857,African-American,25 to 45,F,0,0
4694,Caucasian,25 to 45,M,1 to 3,0
756,Caucasian,Greater than 45,M,0,0
1153,Caucasian,Less than 25,M,0,1
1200,African-American,Less than 25,F,0,1
5489,African-American,25 to 45,F,More than 3,1
3454,African-American,25 to 45,F,More than 3,1
10394,African-American,25 to 45,M,0,0
4510,Caucasian,Greater than 45,M,1 to 3,1
2633,African-American,Greater than 45,F,More than 3,1
2148,African-American,25 to 45,F,More than 3,1
4048,Caucasian,Greater than 45,F,1 to 3,1
4672,Caucasian,Greater than 45,F,More than 3,1
8004,Caucasian,25 to 45,F,More than 3,1
194,Caucasian,25 to 45,F,More than 3,0
2076,African-American,25 to 45,F,More than 3,1
1894,African-American,25 to 45,M,0,1
2078,Caucasian,25 to 45,F,More than 3,1
5741,Caucasian,25 to 45,M,0,0
3396,African-American,Greater than 45,M,0,0
6960,African-American,25 to 45,F,0,0
2543,African-American,25 to 45,F,More than 3,0
5765,African-American,25 to 45,F,More than 3,0
1216,Caucasian,25 to 45,F,1 to 3,0
2848,Caucasian,Less than 25,M,0,1
2946,Caucasian,25 to 45,F,1 to 3,0
7335,African-American,Less than 25,F,1 to 3,1
3087,African-American,25 to 45,F,1 to 3,1
7490,African-American,25 to 45,M,1 to 3,0
363,Caucasian,25 to 45,M,More than 3,1
3788,Caucasian,25 to 45,F,0,0
5274,African-American,Less than 25,M,0,0
1752,Caucasian,Greater than 45,F,0,0
4038,Caucasian,Greater than 45,F,More than 3,1
489,Caucasian,25 to 45,M,1 to 3,1
6760,African-American,25 to 45,F,1 to 3,0
6932,Caucasian,25 to 45,F,0,1
9996,Caucasian,25 to 45,F,0,1
5186,African-American,25 to 45,F,More than 3,0
10884,Caucasian,25 to 45,F,More than 3,1
7032,Caucasian,Greater than 45,M,1 to 3,0
4006,Caucasian,Greater than 45,F,1 to 3,0
1774,Caucasian,Less than 25,M,1 to 3,0
1652,Caucasian,Greater than 45,F,1 to 3,0
7444,African-American,Less than 25,F,1 to 3,1
6741,African-American,Less than 25,M,1 to 3,0
8087,Caucasian,25 to 45,M,0,1
4383,African-American,25 to 45,M,More than 3,1
8214,African-American,Less than 25,F,1 to 3,1
1581,Caucasian,Greater than 45,M,More than 3,0
737,Caucasian,Less than 25,F,More than 3,1
7198,African-American,Less than 25,F,1 to 3,0
1110,African-American,25 to 45,F,More than 3,0
3622,African-American,25 to 45,M,1 to 3,1
399,African-American,Greater than 45,F,0,0
7868,African-American,Less than 25,F,0,0
9018,African-American,25 to 45,M,More than 3,0
6626,African-American,25 to 45,F,0,0
4370,African-American,25 to 45,F,1 to 3,0
8884,Caucasian,25 to 45,M,0,0
5253,Caucasian,25 to 45,F,1 to 3,1
5272,Caucasian,25 to 45,F,0,0
1310,Caucasian,Less than 25,F,1 to 3,0
10293,Caucasian,Less than 25,F,1 to 3,0
856,Caucasian,25 to 45,F,1 to 3,0
9062,Caucasian,25 to 45,M,0,0
7561,Caucasian,25 to 45,F,More than 3,0
2572,African-American,25 to 45,F,1 to 3,1
1160,African-American,Less than 25,M,0,1
6943,African-American,Less than 25,F,More than 3,1
7331,Caucasian,25 to 45,F,0,1
8314,African-American,25 to 45,F,More than 3,0
1272,African-American,25 to 45,F,More than 3,0
6046,African-American,25 to 45,F,More than 3,0
156,Caucasian,Less than 25,F,More than 3,1
2336,African-American,Less than 25,F,1 to 3,1
4722,Caucasian,25 to 45,M,0,0
4508,African-American,25 to 45,F,1 to 3,1
5015,Caucasian,25 to 45,M,0,1
10349,African-American,25 to 45,F,1 to 3,1
8154,African-American,Less than 25,M,1 to 3,0
3863,Caucasian,25 to 45,M,0,0
5108,Caucasian,Greater than 45,M,0,0
10841,African-American,25 to 45,M,0,1
8095,Caucasian,25 to 45,F,More than 3,1
7835,African-American,25 to 45,M,More than 3,1
4969,African-American,Less than 25,M,1 to 3,0
37,African-American,25 to 45,F,More than 3,1
10012,African-American,Less than 25,F,1 to 3,1
4223,African-American,25 to 45,F,More than 3,1
4616,African-American,25 to 45,F,More than 3,1
8765,African-American,25 to 45,M,More than 3,1
2392,African-American,25 to 45,F,1 to 3,1
8854,African-American,25 to 45,F,More than 3,0
9669,African-American,25 to 45,F,1 to 3,0
2262,African-American,Less than 25,M,0,1
7060,African-American,25 to 45,F,More than 3,0
8120,African-American,25 to 45,M,More than 3,0
10010,African-American,Less than 25,F,0,1
5121,African-American,25 to 45,M,0,0
4128,African-American,Less than 25,M,0,0
2289,Caucasian,Less than 25,M,1 to 3,1
5456,African-American,25 to 45,F,1 to 3,1
8988,African-American,Less than 25,F,1 to 3,0
5760,Caucasian,25 to 45,M,0,0
4648,Caucasian,25 to 45,F,1 to 3,0
7670,African-American,25 to 45,F,More than 3,1
4154,African-American,Greater than 45,M,1 to 3,0
416,African-American,Greater than 45,F,1 to 3,1
7825,African-American,Less than 25,F,1 to 3,0
8936,African-American,25 to 45,M,0,0
3570,Caucasian,25 to 45,M,0,1
4120,Caucasian,25 to 45,M,1 to 3,0
9733,African-American,Less than 25,F,0,1
3696,African-American,Less than 25,F,1 to 3,1
3089,African-American,Less than 25,M,0,0
3081,African-American,25 to 45,F,1 to 3,1
4999,African-American,25 to 45,F,1 to 3,0
6780,African-American,25 to 45,F,1 to 3,0
5119,African-American,25 to 45,F,More than 3,1
10351,African-American,25 to 45,M,0,1
2892,African-American,Greater than 45,F,1 to 3,0
10685,African-American,25 to 45,F,1 to 3,0
5399,Caucasian,Greater than 45,F,0,0
745,Caucasian,25 to 45,M,0,0
1393,African-American,Greater than 45,F,1 to 3,1
3499,African-American,25 to 45,F,1 to 3,1
651,African-American,25 to 45,F,1 to 3,0
527,Caucasian,Greater than 45,M,0,0
7589,African-American,25 to 45,F,1 to 3,1
9600,Caucasian,25 to 45,F,More than 3,1
10194,African-American,25 to 45,F,More than 3,1
7733,African-American,25 to 45,M,1 to 3,1
7323,African-American,25 to 45,F,More than 3,0
9918,Caucasian,25 to 45,M,1 to 3,0
6201,Caucasian,Greater than 45,F,1 to 3,0
2988,Caucasian,Greater than 45,F,1 to 3,0
849,African-American,25 to 45,F,1 to 3,0
9230,Caucasian,Less than 25,M,0,0
6482,African-American,25 to 45,F,More than 3,1
6398,Caucasian,25 to 45,M,0,0
2111,African-American,25 to 45,M,0,0
3344,African-American,25 to 45,F,1 to 3,1
4629,Caucasian,25 to 45,M,0,1
8247,African-American,Less than 25,F,1 to 3,0
10697,Caucasian,Greater than 45,F,1 to 3,1
68,Caucasian,Greater than 45,M,0,0
6921,African-American,25 to 45,F,1 to 3,0
804,African-American,Less than 25,F,0,1
190,African-American,25 to 45,F,More than 3,1
1781,Caucasian,25 to 45,M,1 to 3,0
9547,Caucasian,25 to 45,M,0,0
6608,Caucasian,25 to 45,F,More than 3,1
2760,African-American,25 to 45,F,1 to 3,0
1794,African-American,Greater than 45,F,1 to 3,0
4031,African-American,Greater than 45,M,0,0
6226,Caucasian,25 to 45,M,0,1
4235,African-American,Greater than 45,F,More than 3,0
2969,Caucasian,Greater than 45,M,1 to 3,1
9293,African-American,25 to 45,F,More than 3,1
10428,Caucasian,Greater than 45,M,More than 3,0
3169,Caucasian,Greater than 45,M,0,0
4647,Caucasian,Less than 25,M,1 to 3,0
4579,African-American,Greater than 45,F,0,1
9971,Caucasian,Greater than 45,F,0,0
393,African-American,25 to 45,F,1 to 3,0
8570,Caucasian,Greater than 45,F,0,1
9752,African-American,Less than 25,F,1 to 3,1
9802,African-American,25 to 45,F,0,0
790,African-American,25 to 45,F,More than 3,0
2933,African-American,25 to 45,F,More than 3,1
6570,Caucasian,Greater than 45,F,1 to 3,0
2766,African-American,25 to 45,F,More than 3,1
8589,Caucasian,25 to 45,F,0,0
5098,African-American,25 to 45,F,More than 3,1
3741,African-American,25 to 45,F,More than 3,0
9172,African-American,Less than 25,F,0,1
6936,African-American,Less than 25,F,1 to 3,1
4877,Caucasian,Less than 25,F,1 to 3,1
8762,Caucasian,25 to 45,F,1 to 3,0
5051,Caucasian,25 to 45,F,1 to 3,0
3858,African-American,25 to 45,F,1 to 3,0
1841,Caucasian,25 to 45,M,1 to 3,0
1382,African-American,25 to 45,M,0,0
2029,African-American,25 to 45,F,1 to 3,0
9923,African-American,25 to 45,F,More than 3,0
6884,Caucasian,25 to 45,F,0,0
8381,African-American,25 to 45,M,1 to 3,0
9280,Caucasian,25 to 45,M,More than 3,0
6708,African-American,25 to 45,F,1 to 3,1
9467,African-American,Less than 25,M,0,1
2138,African-American,25 to 45,F,More than 3,1
3700,African-American,Less than 25,F,1 to 3,1
10749,African-American,25 to 45,F,0,0
6653,Caucasian,25 to 45,F,More than 3,0
8009,African-American,25 to 45,F,More than 3,1
2817,Caucasian,25 to 45,F,1 to 3,0
6877,African-American,25 to 45,F,1 to 3,0
9375,African-American,25 to 45,F,More than 3,0
3641,Caucasian,25 to 45,M,0,0
243,Caucasian,25 to 45,M,1 to 3,0
3593,Caucasian,Greater than 45,F,1 to 3,0
9931,African-American,Greater than 45,M,0,0
9953,African-American,Less than 25,F,1 to 3,1
6560,African-American,Greater than 45,F,More than 3,0
3824,African-American,Greater than 45,M,0,0
7649,African-American,Greater than 45,F,0,1
7534,Caucasian,25 to 45,F,1 to 3,1
9883,African-American,25 to 45,F,More than 3,1
2374,African-American,Less than 25,M,0,1
8000,African-American,25 to 45,F,1 to 3,0
6818,Caucasian,25 to 45,M,0,1
5430,African-American,Less than 25,F,1 to 3,1
5386,Caucasian,25 to 45,F,1 to 3,0
4588,African-American,Less than 25,F,1 to 3,1
6354,Caucasian,Greater than 45,F,More than 3,1
10579,African-American,25 to 45,M,More than 3,1
5719,African-American,Less than 25,F,1 to 3,0
10871,Caucasian,25 to 45,M,0,0
8910,African-American,25 to 45,F,0,1
5351,Caucasian,Less than 25,M,0,0
3162,Caucasian,25 to 45,M,More than 3,1
9681,African-American,Less than 25,F,More than 3,1
8072,African-American,Less than 25,F,1 to 3,1
5347,African-American,25 to 45,F,More than 3,0
7847,Caucasian,25 to 45,M,0,0
10267,African-American,25 to 45,F,More than 3,0
3417,Caucasian,25 to 45,F,1 to 3,0
3260,African-American,Greater than 45,F,More than 3,0
2765,African-American,25 to 45,M,0,0
5444,Caucasian,Greater than 45,F,1 to 3,1
8411,African-American,25 to 45,F,More than 3,0
2637,Caucasian,25 to 45,F,More than 3,1
8035,African-American,25 to 45,M,More than 3,1
3035,Caucasian,25 to 45,F,More than 3,0
5053,African-American,Less than 25,F,1 to 3,1
1796,African-American,Less than 25,F,0,1
248,African-American,Less than 25,F,1 to 3,0
7344,African-American,25 to 45,F,1 to 3,0
1587,Caucasian,Greater than 45,F,1 to 3,0
3779,African-American,25 to 45,M,1 to 3,0
3974,African-American,25 to 45,F,More than 3,0
2316,Caucasian,Greater than 45,M,0,0
10669,Caucasian,Greater than 45,M,0,1
2066,Caucasian,25 to 45,F,More than 3,0
1668,African-American,25 to 45,F,More than 3,0
5446,African-American,Greater than 45,F,More than 3,0
5820,Caucasian,Less than 25,F,1 to 3,1
2870,African-American,Less than 25,M,1 to 3,1
993,Caucasian,25 to 45,F,1 to 3,1
8619,Caucasian,25 to 45,F,0,0
7315,African-American,Less than 25,M,1 to 3,1
7843,Caucasian,25 to 45,M,0,0
3563,African-American,Greater than 45,F,More than 3,0
3729,African-American,25 to 45,F,0,0
8280,African-American,25 to 45,M,More than 3,0
9677,African-American,25 to 45,F,0,0
5836,African-American,Less than 25,M,1 to 3,1
3714,Caucasian,Greater than 45,M,1 to 3,0
1730,African-American,25 to 45,F,More than 3,0
2010,African-American,25 to 45,M,0,0
3255,African-American,Greater than 45,M,More than 3,1
7640,Caucasian,25 to 45,F,0,1
9240,African-American,25 to 45,F,1 to 3,1
5757,African-American,25 to 45,M,1 to 3,0
1467,African-American,25 to 45,F,More than 3,0
1458,Caucasian,Less than 25,M,0,0
686,Caucasian,25 to 45,M,0,1
3434,African-American,25 to 45,F,1 to 3,1
20,African-American,25 to 45,F,More than 3,1
1352,Caucasian,25 to 45,F,0,1
10312,African-American,25 to 45,M,1 to 3,1
1787,African-American,Less than 25,F,0,0
1913,African-American,Less than 25,F,0,0
9965,Caucasian,Less than 25,F,1 to 3,0
8552,African-American,25 to 45,F,More than 3,0
8579,African-American,25 to 45,M,1 to 3,0
9257,African-American,25 to 45,F,0,0
7459,African-American,25 to 45,F,More than 3,0
2151,Caucasian,25 to 45,M,1 to 3,1
4634,Caucasian,25 to 45,M,0,1
5928,Caucasian,Greater than 45,F,0,0
5759,African-American,25 to 45,F,1 to 3,0
1768,African-American,Greater than 45,F,0,0
955,African-American,Greater than 45,F,More than 3,1
6657,African-American,25 to 45,F,1 to 3,1
647,Caucasian,25 to 45,F,0,0
7440,African-American,25 to 45,F,More than 3,0
1972,Caucasian,Greater than 45,M,0,0
6875,Caucasian,Less than 25,F,0,0
10086,Caucasian,25 to 45,F,0,1
4592,African-American,Less than 25,M,0,0
3036,African-American,25 to 45,M,0,0
5179,African-American,25 to 45,F,More than 3,1
5045,Caucasian,25 to 45,F,More than 3,0
8107,Caucasian,Greater than 45,M,1 to 3,0
8920,African-American,25 to 45,F,More than 3,1
7210,African-American,25 to 45,F,1 to 3,0
7028,Caucasian,25 to 45,F,More than 3,1
2386,African-American,Greater than 45,M,0,1
7607,African-American,Less than 25,F,1 to 3,0
2240,African-American,25 to 45,F,More than 3,1
1433,African-American,Less than 25,F,1 to 3,0
694,Caucasian,25 to 45,F,1 to 3,1
6182,African-American,25 to 45,M,0,0
7791,African-American,Less than 25,M,1 to 3,0
561,Caucasian,25 to 45,M,1 to 3,0
2961,African-American,25 to 45,F,0,1
2842,African-American,Less than 25,F,0,1
3987,Caucasian,25 to 45,F,0,1
8164,African-American,25 to 45,M,More than 3,0
4994,Caucasian,25 to 45,F,1 to 3,1
9292,African-American,25 to 45,F,More than 3,0
855,African-American,25 to 45,F,0,0
1594,African-American,Less than 25,M,0,0
2735,African-American,25 to 45,F,More than 3,1
5826,Caucasian,Greater than 45,F,0,0
9393,Caucasian,25 to 45,F,1 to 3,1
7385,Caucasian,Greater than 45,F,1 to 3,1
8665,African-American,25 to 45,F,More than 3,1
3488,Caucasian,25 to 45,F,1 to 3,0
6758,Caucasian,25 to 45,M,0,1
8322,African-American,25 to 45,F,1 to 3,1
814,Caucasian,Greater than 45,F,1 to 3,1
6189,Caucasian,Greater than 45,F,1 to 3,1
4451,Caucasian,Greater than 45,M,1 to 3,0
9435,Caucasian,Less than 25,F,1 to 3,0
5455,Caucasian,25 to 45,F,More than 3,0
843,African-American,25 to 45,F,More than 3,0
1002,African-American,Less than 25,F,1 to 3,0
2865,African-American,Less than 25,F,1 to 3,0
8688,Caucasian,25 to 45,F,0,0
287,African-American,Greater than 45,M,0,0
8674,African-American,25 to 45,M,0,0
8867,Caucasian,Less than 25,F,More than 3,0
3988,African-American,Greater than 45,M,0,1
2448,African-American,Less than 25,F,0,1
2318,Caucasian,Less than 25,F,0,1
8778,Caucasian,Greater than 45,M,0,0
3838,African-American,Greater than 45,M,1 to 3,0
5915,Caucasian,Less than 25,F,0,1
5232,Caucasian,Less than 25,F,1 to 3,1
5613,Caucasian,Greater than 45,M,0,1
5062,Caucasian,25 to 45,F,More than 3,1
7393,African-American,Less than 25,M,0,1
8141,Caucasian,Less than 25,F,0,0
3462,Caucasian,25 to 45,M,1 to 3,1
3793,Caucasian,25 to 45,F,0,1
6646,African-American,25 to 45,M,0,1
5500,Caucasian,Greater than 45,F,More than 3,0
4262,African-American,25 to 45,F,1 to 3,1
8503,African-American,25 to 45,M,1 to 3,0
6041,Caucasian,Greater than 45,F,1 to 3,0
8773,African-American,25 to 45,M,More than 3,1
10009,African-American,25 to 45,F,1 to 3,1
1601,Caucasian,25 to 45,M,1 to 3,1
7864,African-American,25 to 45,F,1 to 3,0
1822,Caucasian,25 to 45,F,1 to 3,1
9352,Caucasian,Less than 25,F,More than 3,0
4611,African-American,25 to 45,M,0,0
7025,African-American,Less than 25,M,0,0
8873,African-American,25 to 45,F,More than 3,0
4952,African-American,Greater than 45,M,More than 3,1
691,African-American,Greater than 45,M,0,0
5564,African-American,25 to 45,F,1 to 3,1
813,African-American,25 to 45,F,More than 3,0
6127,African-American,25 to 45,M,0,0
8962,Caucasian,25 to 45,M,0,0
6055,African-American,Less than 25,F,0,1
4340,African-American,25 to 45,F,1 to 3,0
3232,African-American,Greater than 45,F,0,0
8032,Caucasian,25 to 45,M,0,0
7796,African-American,25 to 45,F,1 to 3,0
9851,African-American,Greater than 45,M,1 to 3,0
6487,African-American,25 to 45,M,0,0
9064,African-American,25 to 45,F,More than 3,1
10930,African-American,25 to 45,F,More than 3,0
2630,African-American,25 to 45,F,More than 3,0
3407,Caucasian,Greater than 45,M,1 to 3,0
5833,Caucasian,Greater than 45,F,1 to 3,0
334,African-American,25 to 45,F,1 to 3,1
5816,African-American,25 to 45,F,1 to 3,1
6078,Caucasian,25 to 45,F,0,0
6179,Caucasian,25 to 45,F,More than 3,1
6927,African-American,25 to 45,M,1 to 3,1
2355,African-American,Less than 25,M,0,1
1915,African-American,25 to 45,F,1 to 3,1
8747,Caucasian,25 to 45,F,More than 3,1
9023,Caucasian,Greater than 45,M,1 to 3,0
3634,Caucasian,25 to 45,F,0,0
9049,African-American,25 to 45,M,0,0
3394,Caucasian,Less than 25,F,1 to 3,1
5519,African-American,25 to 45,M,0,0
10228,Caucasian,Greater than 45,F,1 to 3,0
6496,Caucasian,Less than 25,F,0,0
6133,Caucasian,Greater than 45,F,0,0
1255,African-American,25 to 45,F,1 to 3,0
8132,African-American,Less than 25,F,1 to 3,0
4595,African-American,25 to 45,F,More than 3,1
1660,African-American,25 to 45,F,More than 3,0
10649,African-American,Less than 25,M,1 to 3,0
7437,Caucasian,25 to 45,F,More than 3,1
4950,African-American,Less than 25,F,0,1
8318,African-American,Greater than 45,F,More than 3,0
8256,African-American,25 to 45,F,More than 3,1
6480,African-American,25 to 45,F,1 to 3,1
1971,African-American,25 to 45,F,1 to 3,0
6300,African-American,25 to 45,M,1 to 3,0
3649,African-American,25 to 45,F,More than 3,0
10979,African-American,25 to 45,M,0,0
7530,African-American,25 to 45,M,More than 3,0
10315,African-American,25 to 45,F,0,0
6447,African-American,Less than 25,F,0,0
8855,Caucasian,Greater than 45,F,More than 3,1
3304,African-American,25 to 45,F,1 to 3,0
10338,Caucasian,25 to 45,F,0,1
1436,African-American,Less than 25,F,More than 3,1
4274,African-American,25 to 45,F,More than 3,1
3675,African-American,25 to 45,F,More than 3,1
7411,African-American,25 to 45,M,More than 3,1
8369,Caucasian,Greater than 45,M,More than 3,0
4125,African-American,25 to 45,F,1 to 3,0
5890,African-American,25 to 45,M,0,1
2540,Caucasian,Less than 25,F,0,0
10618,African-American,25 to 45,F,More than 3,1
2713,Caucasian,25 to 45,M,More than 3,0
1897,Caucasian,Less than 25,F,1 to 3,1
6847,African-American,25 to 45,F,More than 3,0
9413,African-American,25 to 45,F,More than 3,1
7488,African-American,Less than 25,F,0,1
9405,African-American,25 to 45,F,More than 3,1
10580,Caucasian,Less than 25,M,1 to 3,0
5280,Caucasian,25 to 45,F,1 to 3,1
7259,Caucasian,25 to 45,M,More than 3,0
703,Caucasian,Greater than 45,F,1 to 3,0
7602,African-American,25 to 45,F,More than 3,1
6470,African-American,Less than 25,M,0,1
5982,African-American,25 to 45,F,0,0
2698,Caucasian,Greater than 45,F,0,1
4314,African-American,25 to 45,M,More than 3,1
1131,African-American,Less than 25,F,0,1
4493,African-American,25 to 45,F,More than 3,0
4407,Caucasian,Greater than 45,M,0,1
